,trial,run,judgment,num_sims,num_looks
0,1,0,1,1,1
1,1,1,1,1,2
2,1,2,1,1,2
3,1,3,1,1,1
4,1,4,1,1,1
5,1,5,1,1,0
6,1,6,1,1,1
7,1,7,1,1,1
8,1,8,1,1,1
9,1,9,1,1,1
10,1,10,1,1,1
11,1,11,1,1,1
12,1,12,1,1,0
13,1,13,1,1,1
14,1,14,1,1,0
15,1,15,1,1,1
16,1,16,1,1,1
17,1,17,1,1,2
18,1,18,1,1,0
19,1,19,1,1,1
20,1,20,1,1,1
21,1,21,1,1,1
22,1,22,1,1,1
23,1,23,1,1,0
24,1,24,1,1,0
25,1,25,1,1,1
26,1,26,1,1,1
27,1,27,1,1,1
28,1,28,1,1,1
29,1,29,1,1,1
30,2,0,2,2,3
31,2,1,1,1,2
32,2,2,2,4,6
33,2,3,1,1,1
34,2,4,1,1,0
35,2,5,1,2,3
36,2,6,1,1,1
37,2,7,1,1,1
38,2,8,2,2,2
39,2,9,1,1,1
40,2,10,1,1,0
41,2,11,1,1,1
42,2,12,1,1,1
43,2,13,2,2,3
44,2,14,1,1,2
45,2,15,1,1,1
46,2,16,1,1,2
47,2,17,1,2,4
48,2,18,2,2,4
49,2,19,1,1,1
50,2,20,1,1,2
51,2,21,1,1,1
52,2,22,1,2,1
53,2,23,1,1,1
54,2,24,2,2,2
55,2,25,1,3,4
56,2,26,1,1,2
57,2,27,2,2,3
58,2,28,2,2,2
59,2,29,1,1,1
60,3,0,1,1,1
61,3,1,1,1,0
62,3,2,1,1,1
63,3,3,1,1,1
64,3,4,1,1,2
65,3,5,1,1,0
66,3,6,1,1,1
67,3,7,1,1,0
68,3,8,1,1,2
69,3,9,1,1,2
70,3,10,1,1,0
71,3,11,1,1,1
72,3,12,1,1,0
73,3,13,1,1,1
74,3,14,1,1,0
75,3,15,1,1,1
76,3,16,1,1,1
77,3,17,1,1,2
78,3,18,1,1,0
79,3,19,1,1,0
80,3,20,1,1,2
81,3,21,1,1,1
82,3,22,1,1,1
83,3,23,1,1,1
84,3,24,1,1,2
85,3,25,1,1,1
86,3,26,1,1,0
87,3,27,1,1,2
88,3,28,1,1,0
89,3,29,1,1,2
90,4,0,2,1,0
91,4,1,2,1,2
92,4,2,2,1,2
93,4,3,2,1,1
94,4,4,2,1,1
95,4,5,2,1,2
96,4,6,2,1,0
97,4,7,2,1,1
98,4,8,2,1,0
99,4,9,2,1,2
100,4,10,2,1,1
101,4,11,2,1,1
102,4,12,2,1,2
103,4,13,2,1,1
104,4,14,2,1,1
105,4,15,2,1,0
106,4,16,2,1,0
107,4,17,2,1,0
108,4,18,2,1,0
109,4,19,2,1,2
110,4,20,2,1,0
111,4,21,2,1,1
112,4,22,2,1,1
113,4,23,2,1,1
114,4,24,2,1,1
115,4,25,2,1,1
116,4,26,2,1,1
117,4,27,2,1,2
118,4,28,2,1,1
119,4,29,2,1,1
120,5,0,1,3,4
121,5,1,1,3,5
122,5,2,1,3,8
123,5,3,1,4,5
124,5,4,1,3,4
125,5,5,1,3,6
126,5,6,1,3,8
127,5,7,1,3,5
128,5,8,1,3,6
129,5,9,1,3,5
130,5,10,1,3,5
131,5,11,1,5,9
132,5,12,2,2,4
133,5,13,1,3,6
134,5,14,1,3,6
135,5,15,1,3,5
136,5,16,1,3,3
137,5,17,2,3,7
138,5,18,1,3,4
139,5,19,1,3,5
140,5,20,1,3,5
141,5,21,2,1,1
142,5,22,1,3,7
143,5,23,2,3,7
144,5,24,1,3,5
145,5,25,1,4,9
146,5,26,1,3,5
147,5,27,1,4,7
148,5,28,1,3,3
149,5,29,1,3,4
150,6,0,0,1,1
151,6,1,0,1,1
152,6,2,0,1,4
153,6,3,0,1,2
154,6,4,1,3,9
155,6,5,0,1,1
156,6,6,0,1,2
157,6,7,0,1,2
158,6,8,0,1,2
159,6,9,0,1,3
160,6,10,0,1,4
161,6,11,1,3,5
162,6,12,0,1,4
163,6,13,0,1,1
164,6,14,0,1,3
165,6,15,1,3,8
166,6,16,0,1,2
167,6,17,0,1,3
168,6,18,0,1,1
169,6,19,0,1,2
170,6,20,0,1,3
171,6,21,0,1,3
172,6,22,0,1,3
173,6,23,0,1,4
174,6,24,0,1,1
175,6,25,0,1,3
176,6,26,0,1,3
177,6,27,0,1,0
178,6,28,0,1,2
179,6,29,0,1,4
180,7,0,2,1,4
181,7,1,2,1,4
182,7,2,2,1,1
183,7,3,2,1,2
184,7,4,2,1,4
185,7,5,2,1,1
186,7,6,2,1,3
187,7,7,2,1,2
188,7,8,2,1,3
189,7,9,2,1,3
190,7,10,2,1,2
191,7,11,2,1,3
192,7,12,2,1,2
193,7,13,2,1,4
194,7,14,2,1,1
195,7,15,2,1,3
196,7,16,2,1,2
197,7,17,2,1,2
198,7,18,2,1,3
199,7,19,2,1,3
200,7,20,2,1,3
