,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,6.871676096602278e-15,0.6043816769698899,0.39561832303010336,390,588
1,2,1.0092241250594039e-14,0.10040148433557264,0.8995985156644173,390,588
2,3,0.36582248742806356,0.6341775125719293,7.075256512551344e-15,390,703
3,4,1.1151756878053313e-14,1.1151756878053313e-14,0.9999999999999777,390,672
4,5,3.0179818256577336e-14,0.9992239525343376,0.0007760474656322359,390,668
5,6,0.7757197085551761,0.224280291444804,1.9822359046771452e-14,390,788
6,7,1.1597071960107422e-14,1.1597071960107422e-14,0.9999999999999768,390,703
7,8,0.9999999999999741,1.293384801948155e-14,1.293384801948155e-14,390,837
8,9,0.9999999999999764,1.1824367162889659e-14,1.1824367162889659e-14,390,606
9,10,0.0001748997234722007,0.15041808145729652,0.8494070188192313,390,604
10,11,1.1576160378401995e-14,1.1576160378401995e-14,0.9999999999999768,390,710
11,12,0.9999999999999766,1.173785754814623e-14,1.173785754814623e-14,390,676
12,13,0.562436473231134,0.43756352676885313,1.2827384816852827e-14,390,795
13,14,1.1225437874031405e-14,1.1225437874031405e-14,0.9999999999999776,390,702
14,15,0.5146911070379322,0.485308892962062,5.74753927246881e-15,390,493
15,16,0.06855210359760602,0.9314478964023638,3.02428006229173e-14,390,712
16,17,0.9675851121080081,0.03241488789196766,2.4262515987063373e-14,390,614
17,18,3.922369313561603e-14,0.9999999999999215,3.922369313561603e-14,390,635
18,19,0.516363703684267,0.4836362963157273,5.761227522836028e-15,390,589
19,20,0.9999999999999777,1.1133469541867534e-14,1.1133469541867534e-14,390,583
20,21,1.1174165130265852e-14,0.9999999999999777,1.1174165130265852e-14,390,711
21,22,8.971077300132158e-15,0.8049836859914686,0.19501631400852246,390,769
22,23,1.2417660423245172e-14,1.2417660423245172e-14,0.9999999999999751,390,819
23,24,1.1099756448976665e-14,0.006407424175999802,0.9935925758239891,390,900
24,25,5.920443388937136e-15,0.5119584174180024,0.48804158258199165,390,808
25,26,9.636150906022665e-15,0.13624387206727173,0.8637561279327186,390,696
26,27,1.0935412662598777e-14,0.019123799049581378,0.9808762009504077,390,687
27,28,2.4975258144406943e-14,0.9998608810855277,0.00013911891444735302,390,605
28,29,0.9855161351528656,3.094577242238866e-14,0.014483864847103373,390,502
29,30,0.014618113189831422,0.9853818868101576,1.1007202193765125e-14,390,608
30,31,0.9118129531328436,0.08818704686713182,2.448266388356737e-14,390,702
31,32,6.167286277283187e-15,0.528317224670818,0.4716827753291758,390,588
32,33,1.1160021641537902e-14,0.9999999999999777,1.1160021641537902e-14,390,741
33,34,0.9999999999999761,1.1931595382379164e-14,1.1931595382379164e-14,390,586
34,35,0.0027155807319596396,0.9972844192675705,4.699407585717437e-13,390,920
35,36,1.1803796921157162e-14,1.1803796921157162e-14,0.9999999999999764,390,596
36,37,0.5263133990588289,0.4736866009411647,6.266517457546844e-15,390,816
37,38,1.296005357755847e-14,1.296005357755847e-14,0.9999999999999741,390,690
38,39,0.4926998055615716,0.5073001944384209,7.43955535182307e-15,390,722
39,40,0.9999999999999744,1.282745625689786e-14,1.282745625689786e-14,390,678
40,41,1.2901197116592897e-14,1.2901197116592897e-14,0.9999999999999742,390,584
41,42,6.721098679736946e-15,0.44889619165116634,0.5511038083488268,390,704
42,43,0.9994941363110563,1.5460488058620902e-14,0.0005058636889282755,390,804
43,44,1.3298939481253182e-14,1.3298939481253182e-14,0.9999999999999734,390,804
44,45,0.999999999999976,1.1980324976476699e-14,1.1980324976476699e-14,390,596
45,46,7.774563408806517e-15,0.42166390147910804,0.5783360985208842,390,716
46,47,2.2441738915542068e-14,0.06599027701423302,0.9340097229857445,390,574
47,48,0.46236315857484717,0.003895228385169611,0.5337416130399831,390,698
48,49,1.4652942635143318e-14,1.4652942635143318e-14,0.9999999999999707,390,724
49,50,1.123528952094587e-14,0.9999999999999776,1.123528952094587e-14,390,808
