,trial,run,judgment,num_sims,num_looks
0,1,0,1,11,18
1,1,1,1,4,4
2,1,2,1,12,19
3,1,3,1,11,14
4,1,4,1,11,17
5,1,5,1,11,18
6,1,6,1,11,12
7,1,7,1,11,14
8,1,8,1,11,16
9,1,9,1,4,5
10,1,10,1,12,20
11,1,11,1,12,20
12,1,12,1,11,16
13,1,13,1,12,19
14,1,14,1,11,17
15,1,15,1,14,18
16,1,16,1,11,17
17,1,17,1,12,18
18,1,18,1,4,4
19,1,19,1,6,7
20,1,20,1,11,15
21,1,21,1,11,14
22,1,22,1,8,8
23,1,23,1,11,15
24,1,24,1,4,4
25,1,25,1,11,18
26,1,26,1,11,16
27,1,27,1,11,20
28,1,28,1,11,19
29,1,29,1,10,14
30,2,0,2,12,24
31,2,1,2,13,25
32,2,2,2,14,26
33,2,3,2,10,15
34,2,4,2,10,18
35,2,5,2,7,11
36,2,6,2,12,17
37,2,7,2,13,18
38,2,8,2,10,13
39,2,9,1,4,6
40,2,10,2,13,20
41,2,11,2,14,28
42,2,12,2,11,18
43,2,13,2,11,20
44,2,14,2,10,17
45,2,15,2,12,16
46,2,16,2,13,13
47,2,17,2,10,17
48,2,18,2,10,15
49,2,19,1,4,7
50,2,20,2,10,15
51,2,21,2,11,20
52,2,22,2,10,12
53,2,23,2,10,17
54,2,24,2,13,16
55,2,25,2,10,15
56,2,26,2,15,25
57,2,27,2,11,19
58,2,28,2,12,20
59,2,29,2,11,17
60,3,0,1,12,23
61,3,1,1,11,19
62,3,2,1,11,23
63,3,3,1,11,20
64,3,4,1,11,12
65,3,5,1,11,17
66,3,6,1,11,19
67,3,7,1,12,19
68,3,8,1,3,5
69,3,9,1,11,16
70,3,10,1,12,19
71,3,11,1,3,6
72,3,12,1,11,15
73,3,13,1,12,20
74,3,14,1,11,16
75,3,15,1,14,30
76,3,16,1,3,4
77,3,17,1,12,18
78,3,18,1,11,18
79,3,19,1,11,18
80,3,20,1,10,16
81,3,21,1,11,17
82,3,22,1,11,17
83,3,23,1,11,13
84,3,24,1,12,19
85,3,25,1,15,24
86,3,26,1,11,15
87,3,27,1,12,14
88,3,28,1,12,17
89,3,29,1,15,29
90,4,0,2,3,7
91,4,1,2,3,5
92,4,2,2,3,7
93,4,3,2,3,5
94,4,4,2,3,3
95,4,5,2,3,6
96,4,6,2,3,6
97,4,7,2,4,8
98,4,8,2,3,7
99,4,9,2,3,7
100,4,10,2,4,8
101,4,11,2,3,4
102,4,12,2,4,8
103,4,13,2,3,6
104,4,14,2,3,3
105,4,15,2,4,11
106,4,16,2,3,3
107,4,17,2,3,5
108,4,18,2,3,6
109,4,19,2,8,12
110,4,20,2,4,5
111,4,21,2,3,3
112,4,22,2,3,3
113,4,23,2,3,6
114,4,24,2,8,11
115,4,25,2,4,8
116,4,26,2,3,6
117,4,27,2,3,6
118,4,28,2,3,5
119,4,29,2,3,8
120,5,0,1,13,21
121,5,1,1,13,21
122,5,2,1,9,17
123,5,3,1,10,22
124,5,4,1,9,11
125,5,5,1,10,20
126,5,6,1,13,23
127,5,7,1,6,13
128,5,8,1,11,17
129,5,9,1,15,29
130,5,10,1,11,17
131,5,11,1,10,20
132,5,12,1,12,23
