,trial,hole1,hole2,hole3,num_cols
0,1,1.3168516194450745e-14,0.5603982356834154,0.43960176431657133,117
1,2,1.5283986500370286e-14,0.4261298502231789,0.5738701497768058,108
2,3,0.4547471558352415,0.5452528441647457,1.2789875794404558e-14,119
3,4,2.0963346228920363e-14,0.09381122796031911,0.9061887720396599,120
4,5,0.014866547168739662,0.710095441726379,0.2750380111048814,121
5,6,0.49563977123725805,0.504360228762729,1.2775707098776109e-14,139
6,7,2.4319904855803038e-14,2.4319904855803038e-14,0.9999999999999514,119
7,8,0.9736801506691302,2.336777978219601e-14,0.02631984933084654,138
8,9,0.9999999999999547,2.2666428426001356e-14,2.2666428426001356e-14,117
9,10,0.21054044954256707,0.32462656590808114,0.46483298454935185,101
10,11,2.265754539594539e-14,2.265754539594539e-14,0.9999999999999547,154
11,12,0.9999999999999293,3.5335024414768666e-14,3.5335024414768666e-14,134
12,13,0.25706605395334364,0.7429339460466374,1.9033968476893476e-14,142
13,14,2.7887770684200986e-14,2.7887770684200986e-14,0.9999999999999443,132
14,15,0.5676156929230329,0.432384307076954,1.304403919564787e-14,80
15,16,0.3410577566565351,0.6589422433434456,1.92495544732912e-14,142
16,17,0.6518513639979217,0.34814863600205975,1.862075028358486e-14,125
17,18,0.15410507972328735,0.8458949202766818,3.076271434780429e-14,123
18,19,0.5397672646461115,0.46023273535387554,1.304880678412389e-14,105
19,20,0.9999999999999475,2.6244071064352322e-14,2.6244071064352322e-14,117
20,21,0.12646694301844205,0.8735330569815374,2.0566375214092486e-14,156
21,22,1.484251086240058e-14,0.6665778931679502,0.33342210683203494,148
22,23,3.2508999573605215e-14,3.2508999573605215e-14,0.9999999999999349,172
23,24,1.845034550284738e-14,0.20725321439245628,0.7927467856075252,151
24,25,1.1610360253206119e-14,0.5102284197031072,0.4897715802968813,159
25,26,1.5526136101646437e-14,0.3240484778726112,0.6759515221273733,122
26,27,1.637002730124331e-14,0.30588106816579996,0.6941189318341837,119
27,28,2.3232914175314572e-14,0.7504119625548333,0.24958803744514343,100
28,29,0.6106377243018998,0.11356351456100502,0.2757987611370952,80
29,30,0.22642123822030122,0.7735787617796809,1.798868749653996e-14,137
30,31,0.6023504720989781,0.3976495279010016,2.032808472579042e-14,157
31,32,0.06353803939591848,0.582888147162516,0.35357381344156547,126
32,33,2.3972085158282174e-14,0.999999999999952,2.3972085158282174e-14,151
33,34,0.9612550693702092,2.800489042680783e-14,0.03874493062976285,119
