,trial,hole1,hole2,hole3,num_cols
0,1,9.254821376005656e-15,0.586921077262895,0.41307892273709573,285
1,2,1.4388826283043084e-14,0.3015690320488786,0.698430967951107,276
2,3,0.3500852387597579,0.6499147612402317,1.0489974779076884e-14,290
3,4,1.4327673057819844e-14,0.0768531553639986,0.9231468446359872,302
4,5,0.0017229297992515111,0.9225573809325525,0.07571968926819592,308
5,6,0.500874758350673,0.4991252416493169,1.0128089580032586e-14,344
6,7,1.5985238638897067e-14,1.5985238638897067e-14,0.999999999999968,303
7,8,0.9930813827362164,1.680790297626622e-14,0.006918617263766784,345
8,9,0.9999999999999706,1.4721712332313188e-14,1.4721712332313188e-14,287
9,10,0.17618386892516538,0.2302352875948513,0.5935808434799833,252
10,11,1.437275719612626e-14,1.437275719612626e-14,0.9999999999999712,387
11,12,0.9999999999999161,4.196370678296908e-14,4.196370678296908e-14,303
12,13,0.331246090063292,0.6687539099366935,1.4636281844335666e-14,346
13,14,1.7780799989736133e-14,1.7780799989736133e-14,0.9999999999999645,323
14,15,0.5916269153938821,0.4083730846061083,9.58446422882771e-15,200
15,16,0.22788908208655387,0.7721109179134266,1.9447677795748586e-14,352
16,17,0.8473591136902451,0.15264088630973202,2.285244198207463e-14,307
17,18,0.02826920453005946,0.9717307954699038,3.679146161385594e-14,302
18,19,0.5636632606372035,0.4363367393627879,8.672947055058546e-15,254
19,20,0.9999999999999708,1.4579240163279333e-14,1.4579240163279333e-14,297
20,21,0.05473189436261541,0.9445814731689776,0.0006866324684069907,391
21,22,9.84621866954057e-15,0.6854491497313444,0.3145508502686457,376
22,23,2.4801221600570668e-14,2.4801221600570668e-14,0.9999999999999504,426
23,24,1.5154954071056597e-14,0.0332883063000119,0.966711693699973,380
24,25,8.3780970228969e-15,0.5223137805574815,0.47768621944251016,392
25,26,1.1736164408246594e-14,0.26629877769480215,0.7337012223051862,299
26,27,1.4017757348071418e-14,0.11495645130165738,0.8850435486983286,301
27,28,2.883367910133353e-14,0.9440353049901765,0.05596469500979471,257
28,29,0.8680684005854005,0.020707913029878938,0.11122368638472072,204
29,30,0.3243350922094636,0.6756649077905261,1.033814900362954e-14,323
30,31,0.7623427770514521,0.23765722294852723,2.0607487068888192e-14,392
31,32,0.11166418369836001,0.594630447897977,0.29370536840366307,312
32,33,1.550906307782037e-14,0.999999999999969,1.550906307782037e-14,360
33,34,0.9996124551563006,1.8457029954581916e-14,0.0003875448436809317,297
34,35,0.5983653225886574,0.3877622178663088,0.013872459545033751,396
35,36,1.3718943976641353e-14,0.028604117947017473,0.9713958820529688,310
36,37,0.4575714688183365,0.5424285311816541,9.416020512445998e-15,336
37,38,2.1515328759169245e-14,2.1515328759169245e-14,0.9999999999999569,336
38,39,0.38610591296410224,0.43834473204384167,0.17554935499205612,312
39,40,0.99999999999997,1.4984866615612972e-14,1.4984866615612972e-14,369
40,41,1.5445582495087485e-14,1.5445582495087485e-14,0.9999999999999691,338
41,42,1.1032959013393082e-14,0.40702806590051727,0.5929719340994717,398
42,43,0.8655316924775522,0.0018275132355540294,0.1326407942868938,385
43,44,1.8934046303824813e-14,1.8934046303824813e-14,0.9999999999999621,400
44,45,0.9999999999999694,1.5296887797436338e-14,1.5296887797436338e-14,305
45,46,9.991718379362422e-15,0.4419771050149077,0.5580228949850822,294
46,47,1.970548835057157e-14,0.24721248375675264,0.7527875162432277,250
47,48,0.45321667297017204,0.009562289263205981,0.5372210377666219,315
48,49,2.0108475022876725e-14,2.0108475022876725e-14,0.9999999999999598,409
49,50,0.08275640710554871,0.8578969451983192,0.05934664769613213,399
50,51,0.9346635115641996,0.06533648843577375,2.678748681491516e-14,288
51,52,1.4240546925274798e-14,1.4240546925274798e-14,0.9999999999999715,397
52,53,0.28632610688817733,0.32780361670582187,0.3858702764060008,354
53,54,1.0412746977484071e-14,0.48710394763209697,0.5128960523678926,393
54,55,1.440222963294796e-14,0.4512325897716257,0.5487674102283598,365
55,56,3.571546280576981e-14,0.998720209681692,0.0012797903182723528,383
56,57,1.0806243351524188e-14,0.31000351088033457,0.6899964891196546,294
57,58,0.33638073626255666,0.3829082928096035,0.28071097092784,255
58,59,0.4210749198327132,0.058615457619591145,0.5203096225476957,363
59,60,1.620365250269329e-14,0.001012476612696574,0.9989875233872872,407
60,61,2.000588210528707e-14,2.000588210528707e-14,0.99999999999996,345
61,62,0.4375256988096035,1.0773269589332094e-14,0.5624743011903856,396
62,63,0.3009939324199562,0.699006067580026,1.7784081847114523e-14,361
63,64,2.6288168680002773e-14,0.766862180322348,0.23313781967762584,411
64,65,0.9999999999999638,1.8069858975244345e-14,1.8069858975244345e-14,298
65,66,0.045583500286053416,0.9544164997139047,4.180909098967653e-14,365
66,67,0.6908962559720212,0.309103744027968,1.0758609804543756e-14,301
67,68,9.678611716504731e-15,0.498883046233958,0.5011169537660322,287
68,69,0.39546155705030583,0.6045384429496848,9.454382500586576e-15,316
69,70,0.9994258808553336,1.8709743241632742e-14,0.0005741191446477562,408
70,71,1.5499451897222725e-14,0.9502038277623586,0.049796172237625926,385
71,72,0.9999999999999715,1.4259125689815598e-14,1.4259125689815598e-14,343
72,73,9.619510455698148e-15,0.36840353707718015,0.6315964629228102,299
73,74,1.6269206002744363e-14,0.019663336084742182,0.9803366639152415,251
74,75,0.5254280400803729,0.4745719599196173,9.726572474996289e-15,354
75,76,0.9999999999999631,1.841691996711749e-14,1.841691996711749e-14,259
76,77,1.1190998281379857e-14,0.3027182104520809,0.6972817895479079,303
77,78,0.514305289179217,0.4856947108207742,8.72434979932398e-15,259
78,79,1.2570337212690064e-14,0.19836043484819812,0.8016395651517894,300
