,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,6.857272015240304e-15,0.6034774964394204,0.3965225035605727,210,322
1,2,1.0085085963629641e-14,0.09963631910795649,0.9003636808920334,210,336
2,3,0.36538627077794367,0.6346137292220493,7.0789204802403195e-15,210,382
3,4,1.1159407979352385e-14,1.1159407979352385e-14,0.9999999999999777,210,384
4,5,2.941826418305274e-14,0.9999999999999412,2.941826418305274e-14,210,365
5,6,0.7711762846887397,0.2288237153112404,1.9924937690920665e-14,210,431
6,7,1.1630193473432137e-14,1.1630193473432137e-14,0.9999999999999767,210,382
7,8,0.9999999999999741,1.2923053766858159e-14,1.2923053766858159e-14,210,427
8,9,0.9999999999999764,1.1813609763215398e-14,1.1813609763215398e-14,210,303
9,10,0.002761365768436607,0.1516511657917836,0.8455874684397798,210,310
10,11,1.1570431584008983e-14,1.1570431584008983e-14,0.9999999999999769,210,357
11,12,0.9999999999999755,1.2270769958244248e-14,1.2270769958244248e-14,210,378
12,13,0.5537723574104702,0.44622764258951697,1.2892595691088641e-14,210,438
13,14,1.1160508396831196e-14,1.1160508396831196e-14,0.9999999999999777,210,390
14,15,0.5150157872516149,0.4849842127483794,5.748408746763727e-15,210,260
15,16,0.0683042502374879,0.9316957497624831,2.8878215982123647e-14,210,393
16,17,0.9637164130284407,0.036283586971534984,2.4288838842868078e-14,210,293
17,18,4.148544620318361e-14,0.9999999999999171,4.148544620318361e-14,210,314
18,19,0.5240903356107578,0.47590966438923643,5.857380270590101e-15,210,310
19,20,0.9999999999999777,1.1135562228826436e-14,1.1135562228826436e-14,210,303
20,21,1.118354489987767e-14,0.9999999999999777,1.118354489987767e-14,210,371
21,22,8.912134340405742e-15,0.7996750560720852,0.20032494392790573,210,448
22,23,1.280021831255985e-14,1.280021831255985e-14,0.9999999999999744,210,434
23,24,1.1182130177486206e-14,0.006653896875482506,0.9933461031245063,210,495
24,25,5.9094699132547456e-15,0.511863923967478,0.4881360760325161,210,420
25,26,9.687864423883881e-15,0.13515351941594164,0.8648464805840487,210,386
26,27,1.095336747089885e-14,0.018915259517837443,0.9810847404821517,210,390
27,28,2.5135080297892438e-14,0.9996992480233479,0.00030075197662709054,210,307
28,29,0.9857593068516206,3.02822380062677e-14,0.014240693148349056,210,253
29,30,0.012477740618111462,0.9875222593818775,1.1037400514227986e-14,210,322
30,31,0.9137985766694041,0.08620142333057189,2.4008233047956138e-14,210,387
31,32,0.015945578332919708,0.5357056154505173,0.448348806216563,210,327
32,33,1.1200298692658507e-14,0.9999999999999776,1.1200298692658507e-14,210,392
33,34,0.9999999999999762,1.1902724353301102e-14,1.1902724353301102e-14,210,309
34,35,0.3454816561928729,0.6545183438068161,3.111251415930872e-13,210,499
