,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,7.018948301059065e-15,0.6127282213972005,0.38727177860279266,120,194
1,2,1.0017436431476532e-14,0.10613029729665563,0.8938697027033343,120,199
2,3,0.366371481320432,0.6336285186795608,7.0989018309339765e-15,120,202
3,4,1.1229174063982214e-14,1.1229174063982214e-14,0.9999999999999776,120,200
4,5,3.064773828842956e-14,0.9999999999999387,3.064773828842956e-14,120,215
5,6,0.6561592182072165,0.3438407817927672,1.6405189288808627e-14,120,243
6,7,1.1642556986914334e-14,1.1642556986914334e-14,0.9999999999999767,120,234
7,8,0.9999999999999741,1.291596585369805e-14,1.291596585369805e-14,120,251
8,9,0.9999999999999765,1.1788045895074398e-14,1.1788045895074398e-14,120,205
9,10,7.252738463727328e-06,0.15026662985408865,0.8497261174074476,120,195
10,11,1.1569328216071548e-14,1.1569328216071548e-14,0.9999999999999769,120,232
11,12,0.9999999999999759,1.2043194932827761e-14,1.2043194932827761e-14,120,219
12,13,0.5490358278515958,0.45096417214839085,1.3298519122951723e-14,120,245
13,14,1.1424051609167182e-14,1.1424051609167182e-14,0.9999999999999771,120,228
14,15,0.5031930061962232,0.49680699380377097,5.876468912064458e-15,120,154
15,16,0.06604464271613336,0.9339553572838418,2.4811091292699076e-14,120,212
16,17,0.9668351876440376,0.033164812355938544,2.389296213387945e-14,120,191
17,18,4.082848131467201e-14,0.9999999999999183,4.082848131467201e-14,120,183
18,19,0.5134505827558343,0.4865494172441598,5.819380767758651e-15,120,181
19,20,0.9999999999999777,1.1137840468275482e-14,1.1137840468275482e-14,120,192
20,21,1.1534259004267547e-14,0.9999999999999769,1.1534259004267547e-14,120,214
21,22,8.938267403854664e-15,0.8020299585682884,0.19797004143170271,120,243
22,23,1.2674883674398448e-14,1.2674883674398448e-14,0.9999999999999747,120,248
23,24,1.1139334500357152e-14,0.006507606582069405,0.9934923934179195,120,282
24,25,5.880311222789162e-15,0.5088086077933477,0.4911913922066464,120,256
25,26,9.647068252468691e-15,0.14003310941890296,0.8599668905810874,120,202
26,27,1.0947964288530406e-14,0.01841753202452552,0.9815824679754636,120,204
27,28,2.5512479785013213e-14,0.999677500343472,0.00032249965650253784,120,189
28,29,0.9676466751240551,0.0005516318416827949,0.03180169303426208,120,137
29,30,0.025849066791268513,0.9741509332087203,1.1181049529006636e-14,120,184
30,31,0.8986593079941112,0.10134069200586483,2.391135717032698e-14,120,221
31,32,0.013669609439911997,0.5243815525345071,0.46194883802558095,120,202
32,33,1.1232074299424485e-14,0.9999999999999776,1.1232074299424485e-14,120,200
33,34,0.9999999999999752,1.2387037358000405e-14,1.2387037358000405e-14,120,183
34,35,0.7275314893643406,0.2724685106355282,1.3113421340437488e-13,120,279
35,36,1.1806607791094643e-14,0.0009850459092920216,0.9990149540906962,120,197
36,37,0.5263287111715582,0.4736712888284356,6.197393307086324e-15,120,253
37,38,1.3037263220870201e-14,1.3037263220870201e-14,0.9999999999999739,120,214
38,39,0.48710553244430393,0.5004400539381935,0.012454413617502677,120,207
39,40,0.9999999999999741,1.291196850994599e-14,1.291196850994599e-14,120,195
40,41,1.282244413399565e-14,1.282244413399565e-14,0.9999999999999744,120,189
41,42,6.854749207994553e-15,0.4411868249656717,0.5588131750343215,120,198
42,43,0.9999999999999687,1.565641305872942e-14,1.565641305872942e-14,120,228
43,44,1.3378136737612741e-14,1.3378136737612741e-14,0.9999999999999732,120,240
44,45,0.9999999999999761,1.1917904609934733e-14,1.1917904609934733e-14,120,196
45,46,7.852591416845093e-15,0.4236275295006821,0.5763724704993101,120,225
46,47,2.1131615937895158e-14,0.07992154458816604,0.9200784554118129,120,192
47,48,0.45586561661830866,0.003189532579273248,0.540944850802418,120,214
48,49,1.4691170048659067e-14,1.4691170048659067e-14,0.9999999999999706,120,211
49,50,1.1286413399940432e-14,0.9999999999999775,1.1286413399940432e-14,120,248
50,51,0.9999999999999428,2.85942580801314e-14,2.85942580801314e-14,120,182
51,52,1.2438297333646461e-14,1.2438297333646461e-14,0.9999999999999751,120,221
52,53,0.44672817329804176,0.13356068554545783,0.41971114115650043,120,255
53,54,6.0540784710489825e-15,0.47004051902571936,0.5299594809742746,120,243
54,55,9.35092689251915e-15,0.3178816739679004,0.6821183260320903,120,232
55,56,2.48425291102958e-13,0.9999999999995032,2.48425291102958e-13,120,223
56,57,8.971650331075085e-15,0.19936205217471858,0.8006379478252724,120,194
57,58,0.37910270021412024,0.38057662116738983,0.24032067861848996,120,173
58,59,0.5905734495146381,0.005194502165171516,0.4042320483201905,120,276
59,60,1.2482805676394905e-14,1.2482805676394905e-14,0.999999999999975,120,256
60,61,1.526033493413257e-14,1.526033493413257e-14,0.9999999999999695,120,185
61,62,0.5098947957813984,8.343744439400914e-15,0.49010520421859316,120,277
62,63,0.12106081695315318,0.8789391830468323,1.4517737281543184e-14,120,223
63,64,1.760813322988124e-14,0.9978356972233625,0.0021643027766199054,120,257
64,65,0.9999999999999736,1.3236975560642356e-14,1.3236975560642356e-14,120,199
65,66,2.9647417756388244e-14,0.9999999999999407,2.9647417756388244e-14,120,268
66,67,0.6807149520643193,0.3192850479356729,7.679648647831698e-15,120,225
67,68,7.739281995240482e-15,0.5563744517350339,0.4436255482649584,120,222
68,69,0.4773063308914751,0.5226936691085188,6.023540370313324e-15,120,177
69,70,0.9999999999999765,1.1772677345888175e-14,1.1772677345888175e-14,120,247
70,71,1.1983313294360638e-14,0.999999999999976,1.1983313294360638e-14,120,224
71,72,0.9999999999999777,1.1133559198819467e-14,1.1133559198819467e-14,120,219
72,73,6.406940930293923e-15,0.4333260214941403,0.5666739785058534,120,212
73,74,1.7933223504429804e-14,1.7933223504429804e-14,0.9999999999999641,120,178
74,75,0.526438857057293,0.4735611429426984,8.492229227241167e-15,120,250
75,76,0.9999999999999689,1.5546597076229344e-14,1.5546597076229344e-14,120,187
76,77,6.519964244732818e-15,0.47555781663517455,0.5244421833648188,120,207
77,78,0.5512566611833732,0.4487433388166196,7.012723194058336e-15,120,188
78,79,1.0032859215667288e-14,0.11661553325361981,0.8833844667463702,120,176
79,80,0.3817064727817069,0.6182935272182853,7.774306986784605e-15,120,196
80,81,2.7308105187243434e-14,2.7308105187243434e-14,0.9999999999999454,120,185
81,82,9.421247243422494e-15,0.8356127530695275,0.16438724693046303,120,238
82,84,0.9999999999999647,1.7667792065635646e-14,1.7667792065635646e-14,120,194
83,85,0.6034933429862643,0.39650665701372895,6.741050000235173e-15,120,200
84,86,1.3731851162916048e-14,1.3731851162916048e-14,0.9999999999999726,120,185
85,90,1.1143052845197475e-14,1.1143052845197475e-14,0.9999999999999777,120,209
86,91,1.1577646825863638e-14,0.9595495959656544,0.04045040403433396,120,255
87,93,1.1505421007154529e-14,0.999999999999977,1.1505421007154529e-14,120,208
88,94,0.5132235346466093,0.4867764653533845,6.3331249021889e-15,120,218
89,97,0.972124823017292,0.02787517698267937,2.873982086271032e-14,120,173
90,98,1.1674509570338465e-14,1.1674509570338465e-14,0.9999999999999767,120,248
91,99,1.5242359121971093e-14,1.5242359121971093e-14,0.9999999999999695,120,189
92,100,1.2065993141635472e-14,1.2065993141635472e-14,0.9999999999999759,120,174
93,102,0.999999999999964,1.7969778303889933e-14,1.7969778303889933e-14,120,181
94,103,0.9999999999999749,1.2535252432323518e-14,1.2535252432323518e-14,120,224
95,106,5.9356132208105006e-15,0.519329019783576,0.4806709802164181,120,255
96,107,0.8994512161350586,0.10054878386492944,1.1870364938040296e-14,120,276
97,109,1.4434807967564987e-14,4.129021103349749e-05,0.9999587097889521,120,247
98,111,0.9999999999999776,1.1205457567935552e-14,1.1205457567935552e-14,120,252
99,112,8.710401119452693e-15,0.3033605393583636,0.6966394606416276,120,262
100,113,0.28069691598696406,0.7193030840130279,8.035173717135093e-15,120,276
101,114,0.9999999999999775,1.1278261276618557e-14,1.1278261276618557e-14,120,171
102,115,1.179954919913416e-11,1.179954919913416e-11,0.9999999999764009,120,186
103,118,1.4700282443015733e-14,1.4700282443015733e-14,0.9999999999999706,120,258
104,121,0.9999999999999742,1.2856029135127673e-14,1.2856029135127673e-14,120,195
105,122,1.246563863047835e-14,1.246563863047835e-14,0.999999999999975,120,216
106,123,0.34653032842278425,0.01851978257948143,0.6349498889977344,120,254
107,126,1.2129594581816795e-14,1.2129594581816795e-14,0.9999999999999757,120,221
108,127,0.3112953010615982,9.639206421652472e-15,0.6887046989383921,120,246
109,129,0.9992882120764893,0.00071178792348077,2.992765965604375e-14,120,188
110,132,0.9999999999999751,1.2429077602936125e-14,1.2429077602936125e-14,120,244
111,133,0.9973856144217694,0.0026143855782163453,1.4199954855244277e-14,120,177
112,139,0.6168307802984747,0.38316921970151807,7.212183569890042e-15,120,229
