,trial,hole1,hole2,hole3,num_cols
0,1,1.6179509238104134e-14,0.5583682958923655,0.4416317041076183,229
1,2,1.9140739165724474e-14,0.47540552687602344,0.5245944731239575,219
2,3,0.45162025398680417,0.5483797460131801,1.5762943474880394e-14,230
3,4,2.6464648680993612e-14,0.08406475905023596,0.9159352409497377,240
4,5,0.0229196795559089,0.6469686761324149,0.3301116443116761,241
5,6,0.48400502654823785,0.5159949734517458,1.6257940448304825e-14,272
6,7,2.859731201005222e-14,2.859731201005222e-14,0.9999999999999428,243
7,8,0.9177377607867374,0.014075905288998025,0.06818633392426449,276
8,9,0.9999999999999436,2.8220086207778698e-14,2.8220086207778698e-14,232
9,10,0.22974565823488236,0.34665953863346194,0.42359480313165565,201
10,11,2.7986320660042512e-14,2.7986320660042512e-14,0.999999999999944,314
11,12,0.9999999999999107,4.462535690430542e-14,4.462535690430542e-14,250
12,13,0.414583594321091,0.58541640567889,1.9067168290495766e-14,273
13,14,3.630336318410106e-14,3.630336318410106e-14,0.9999999999999274,255
14,15,0.5270505577377469,0.47294944226223806,1.5036938954940887e-14,160
15,16,0.43072072157083996,0.5692792784291373,2.2775875588822623e-14,288
16,17,0.6090482487498939,0.38672368864344553,0.004228062606660583,242
17,18,0.2704373377568025,0.7295626622431707,2.668026792416635e-14,246
18,19,0.5340509357959288,0.4659490642040558,1.5405439373107982e-14,206
19,20,0.9999999999999443,2.7876872654446992e-14,2.7876872654446992e-14,236
20,21,0.19777517657227067,0.8022248234277064,2.3058990372178438e-14,288
21,22,1.7907769267801324e-14,0.6273434255066578,0.37265657449332423,302
22,23,3.760402403577711e-14,0.007100733908920793,0.9928992660910416,349
23,24,2.060977453620126e-14,0.28539821277338817,0.7146017872265912,302
24,25,1.550995167285239e-14,0.5259347392632007,0.47406526073678373,315
25,26,1.8561768679093358e-14,0.3501878795590542,0.6498121204409273,238
26,27,1.891993743049508e-14,0.34219832752201684,0.6578016724779643,241
27,28,2.817150369386568e-14,0.6704693010743715,0.3295306989256003,205
28,29,0.49534974091161427,0.19028533976565332,0.3143649193227324,163
29,30,0.3151568656182795,0.684534609469622,0.0003085249120983735,264
30,31,0.5703315446039827,0.42966845539599713,2.017467989678219e-14,316
31,32,0.19328079128800946,0.5561182010336931,0.25060100767829735,246
32,33,2.848708868185934e-14,0.999999999999943,2.848708868185934e-14,288
33,34,0.9191097345965034,2.7577408430277366e-14,0.08089026540346898,240
34,35,0.3640366988535883,0.49187443717889273,0.14408886396751894,316
35,36,0.006483826161503139,0.2458516510603831,0.7476645227781137,251
36,37,0.4698662580395542,0.5301337419604304,1.5529769113095137e-14,271
37,38,0.0008340487031394298,5.155946660312983e-14,0.9991659512968091,260
38,39,0.40322800663647435,0.4189765013612376,0.17779549200228814,251
39,40,0.9999999999999433,2.8342936234920784e-14,2.8342936234920784e-14,288
40,41,0.0005277155049434603,2.884026248185679e-14,0.9994722844950277,265
41,42,1.9338590084963085e-14,0.4803510983011399,0.5196489016988407,318
42,43,0.8073580345588489,0.05215975750950703,0.14048220793164398,307
43,44,3.845428331088117e-14,3.845428331088117e-14,0.9999999999999231,312
44,45,0.9986964859254129,0.0013035140745584289,2.859526729291599e-14,247
45,46,1.6297703993353418e-14,0.4549611199156203,0.5450388800843634,234
46,47,0.05243815138606734,0.3370982036141326,0.6104636449998,200
47,48,0.41074317723782344,0.14596530764334725,0.4432915151188293,247
48,49,3.03592731987433e-14,3.03592731987433e-14,0.9999999999999393,325
49,50,0.021315580444393783,0.6461202671931788,0.33256415236242737,320
50,51,0.6548970811572148,0.3442656249858293,0.000837293856955795,233
51,52,2.877422335076679e-14,2.877422335076679e-14,0.9999999999999425,318
52,53,0.3197265744555271,0.3350384916783544,0.3452349338661185,281
53,54,2.0151745098098898e-14,0.5002675859599649,0.49973241404001484,311
54,55,2.308493524365964e-14,0.3952364514004879,0.6047635485994889,296
55,56,0.001070772272564563,0.8015287927226754,0.19740043500476004,310
56,57,0.0048398795847458265,0.4327990779035838,0.5623610425116704,229
57,58,0.32465810389537114,0.3590244605363651,0.31631743556826386,204
58,59,0.39340970704676226,0.19507828121628576,0.411512011736952,284
59,60,2.7604716086651944e-14,0.042065341130212285,0.9579346588697601,322
60,61,0.0069635846984884,0.0009456380538435826,0.992090777247668,276
61,62,0.5153136274574511,0.006594194239161323,0.4780921783033875,319
62,63,0.45792960699265206,0.5420703930073285,1.9526336925653346e-14,287
63,64,2.316755195727258e-14,0.635433985981091,0.3645660140188858,323
64,65,0.9999999999999379,3.10427017585697e-14,3.10427017585697e-14,238
65,66,0.24959965256609723,0.7504003474338694,3.332972908233445e-14,292
66,67,0.5731884758457497,0.42681152415423396,1.638422579436778e-14,224
67,68,0.0048441879406405115,0.4746573865216138,0.5204984255377457,234
68,69,0.46926385573128,0.530736144268705,1.5100344562799138e-14,246
69,70,0.9011120260781444,0.011998895654293741,0.08688907826756184,310
70,71,0.11428657622777738,0.8283929366578393,0.057320487114383284,309
71,72,0.9999999999999397,3.0119912279900205e-14,3.0119912279900205e-14,275
72,73,0.0050565855110414745,0.43869120140929707,0.5562522130796616,231
73,74,2.925324413641153e-14,0.0011395942376393466,0.9988604057623314,200
74,75,0.5039768040817616,0.4960231959182228,1.5636813787065874e-14,284
75,76,0.9999999999999384,3.079537164193182e-14,3.079537164193182e-14,208
76,77,1.9183541095359428e-14,0.3484374397680186,0.6515625602319622,240
77,78,0.5083681040296045,0.4758344997997865,0.01579739617060894,204
78,79,2.034807940640919e-14,0.2941083851293134,0.7058916148706663,241
79,80,0.4415567688426792,0.5208428664235527,0.0376003647337681,237
80,81,3.036200156372239e-14,3.036200156372239e-14,0.9999999999999393,248
81,82,1.8966908356184792e-14,0.5391365992484377,0.46086340075154325,280
82,84,0.9999999999999368,3.1601119136419634e-14,3.1601119136419634e-14,242
83,85,0.5547686624263777,0.44523133757360567,1.6621928145639074e-14,260
84,86,3.2287232094921285e-14,3.2287232094921285e-14,0.9999999999999354,240
85,90,2.845117250738483e-14,2.845117250738483e-14,0.999999999999943,314
86,91,1.9902495807669812e-14,0.6244654211900685,0.3755345788099116,315
87,93,0.03209417816172103,0.9600310850591055,0.007874736779173483,330
88,94,0.38525079415050906,0.5914124060976934,0.023336799751797543,303
89,97,0.4582549025064702,0.3245288561498698,0.21721624134366,220
90,98,2.567256527472479e-14,0.13512174540923058,0.8648782545907437,319
91,99,0.0008652305588926197,3.255254399121586e-14,0.9991347694410749,254
92,100,0.0010083120409317434,7.118319329206123e-14,0.9989916879589971,263
93,102,0.983241658399407,0.00045415819861600583,0.016304183401976945,209
94,103,0.8953109929449692,0.10468900705497794,5.2775375404965466e-14,269
95,106,1.9037573210064942e-14,0.3961058175801563,0.6038941824198247,345
96,107,0.5360840791905467,0.3202885435951494,0.14362737721430396,313
97,109,2.8847073340479676e-14,0.09878988733212861,0.9012101126678426,306
98,111,0.999467033117318,0.0005329668826532594,2.867845055148881e-14,278
99,112,2.1350503791914873e-14,0.2457035417367973,0.7542964582631813,304
100,113,0.47701932582214757,0.52298067417783,2.2475456491066144e-14,336
101,114,0.9865793564650359,0.013420643534935595,2.849049671826143e-14,253
102,115,4.5725225804127364e-14,4.5725225804127364e-14,0.9999999999999085,230
103,118,4.006174201013103e-14,4.006174201013103e-14,0.9999999999999198,326
104,121,0.9999999999999423,2.884982199022301e-14,2.884982199022301e-14,211
105,122,4.921743346134453e-14,4.921743346134453e-14,0.9999999999999015,290
106,123,0.38395898295473196,0.24208142297376564,0.3739595940715025,284
107,126,4.2972793590196675e-14,4.2972793590196675e-14,0.9999999999999141,314
108,127,0.3533159071728427,0.0823520523899162,0.5643320404372411,320
109,129,0.6468071910496925,0.34627096314322775,0.006921845807079709,239
110,132,0.9405033951586453,0.059496604841328286,2.644427228262762e-14,305
111,133,0.9106743179855862,0.08932568201438808,2.5690247136662546e-14,221
112,139,0.5229113167094113,0.47708868329057375,1.5015514900039284e-14,232
113,140,0.005507976747760156,0.5716180328298405,0.4228739904223994,163
114,142,2.0297815210179475e-14,0.6228827807292738,0.3771172192707058,234
115,143,0.2500850387380251,0.3033983852640287,0.44651657599794614,307
116,144,0.9999999999999412,2.94230492429045e-14,2.94230492429045e-14,239
117,145,1.7681371401675275e-14,0.4699577307044962,0.530042269295486,308
118,148,0.9999999999999432,2.8426424724874427e-14,2.8426424724874427e-14,222
119,149,2.6002016057569295e-14,0.7615906790901056,0.23840932090986858,321
120,154,2.876325005410092e-14,2.876325005410092e-14,0.9999999999999425,237
121,156,0.23998209383654148,0.3389961308314355,0.421021775332023,218
122,158,2.8581723000281064e-14,2.8581723000281064e-14,0.9999999999999428,273
123,163,0.9999999999999364,3.179171317365206e-14,3.179171317365206e-14,268
124,166,4.1853209437076616e-14,4.1853209437076616e-14,0.9999999999999163,274
125,170,2.7976719567742094e-14,2.7976719567742094e-14,0.999999999999944,301
126,173,4.34215344425365e-14,0.002348037736106186,0.9976519622638504,339
127,179,0.9655276155417961,0.03447238445817533,2.8525121475452596e-14,325
128,183,0.01387000722370353,0.04089588533892223,0.9452341074373742,240
129,186,0.9999999999999434,2.8285001356327483e-14,2.8285001356327483e-14,218
130,190,2.8286349235220048e-14,0.14099119999999388,0.8590087999999778,324
131,192,0.9859777826854678,0.014022217314504226,2.7923125889516643e-14,243
132,196,2.9160332733097416e-14,2.9160332733097416e-14,0.9999999999999417,238
133,207,0.9993319282741289,0.0006680717258263964,4.4606975304419127e-14,225
134,210,0.9628157419989821,0.03718425800098867,2.9183793987262875e-14,253
135,214,0.9911544944824314,0.008845505517536099,3.244577802478912e-14,346
136,215,0.9982872840508212,0.0017127159491504673,2.8280277052552428e-14,276
137,223,0.95924135203015,0.0407586479698166,3.3368634337863364e-14,297
138,254,0.9999999999999406,2.970214307620349e-14,2.970214307620349e-14,255
139,283,0.9999999999999432,2.843206391215453e-14,2.843206391215453e-14,317
140,289,0.9999999999999442,2.7898034626827544e-14,2.7898034626827544e-14,204
141,297,0.9971446558023696,0.0028553441976024428,2.800430748130418e-14,290
142,302,0.9999999999999403,2.987041868524338e-14,2.987041868524338e-14,324
143,306,0.009433173180968833,3.9260314687502346e-14,0.9905668268189919,311
144,307,0.9999999999999442,2.790735972957906e-14,2.790735972957906e-14,275
145,316,0.0003977314035709009,0.0007853806046239684,0.9988168879918051,277
146,319,0.9999999999999367,3.163777901282755e-14,3.163777901282755e-14,250
147,326,0.9987105220221246,0.0012894779778474341,2.7974880500567988e-14,323
148,332,0.9429237297695121,0.057076270230450504,3.74157021663715e-14,345
149,380,3.02223426742905e-14,3.02223426742905e-14,0.9999999999999396,270
