,trial,hole1,hole2,hole3,num_cols
0,1,7.746580433700342e-15,0.5936702794806521,0.4063297205193402,227
1,2,1.3357600101949446e-14,0.21093980100342818,0.7890601989965585,224
2,3,0.35791777827508614,0.6420822217249053,8.580185921324188e-15,234
3,4,1.246486383137611e-14,0.06922395549925946,0.9307760445007282,239
4,5,0.0029879133220511245,0.9795393882476153,0.017472698430333493,242
5,6,0.4719615258876574,0.5280384741123328,9.771297513672658e-15,273
6,7,1.4634878338597297e-14,1.4634878338597297e-14,0.9999999999999707,240
7,8,0.9986580585107773,1.510551728083309e-14,0.0013419414892076006,275
8,9,0.9999999999999762,1.1895045325780819e-14,1.1895045325780819e-14,228
9,10,0.19481947946936626,0.17642412641396568,0.6287563941166681,200
10,11,1.1766622176371589e-14,1.1766622176371589e-14,0.9999999999999765,313
11,12,0.9999999999999512,2.4445400398043143e-14,2.4445400398043143e-14,253
12,13,0.3453907266944652,0.6546092733055217,1.3326353041299909e-14,275
13,14,1.3063652336503378e-14,1.3063652336503378e-14,0.9999999999999739,263
14,15,0.5543992883894382,0.44560071161055465,7.141528205352132e-15,160
15,16,0.14690737110781252,0.8530926288921682,1.927781448767509e-14,270
16,17,0.918997507519685,0.08100249248029098,2.39448599347511e-14,246
17,18,0.01360400832455783,0.9863959916754099,3.218753728666997e-14,243
18,19,0.5672976409359267,0.4327023590640655,7.684425972177262e-15,201
19,20,0.9999999999999775,1.1241051201745809e-14,1.1241051201745809e-14,240
20,21,0.1954079707778757,0.8045920292221138,1.0492199924327992e-14,286
21,22,7.848969779011341e-15,0.6871318694412321,0.31286813055876017,298
22,23,1.843931953115925e-14,1.843931953115925e-14,0.9999999999999631,345
23,24,1.264234490876785e-14,0.010117305059370295,0.989882694940617,302
24,25,7.333938735334653e-15,0.5763100396191666,0.4236899603808261,318
25,26,1.0289549338103837e-14,0.20739686938593516,0.7926031306140545,231
26,27,1.2245368809303206e-14,0.04011356827521134,0.9598864317247765,240
27,28,2.245107915940595e-14,0.9921038391133932,0.007896160886584406,211
28,29,0.9548500052643693,0.0004610369559893617,0.04468895777964137,161
29,30,0.2835684483646619,0.716431551635329,9.162537721912882e-15,268
30,31,0.8579995246435657,0.1420004753564053,2.9049361270536264e-14,314
31,32,0.1448498790296418,0.5313490713966319,0.3238010495737263,244
32,33,1.3592322812794914e-14,0.9999999999999728,1.3592322812794914e-14,292
33,34,0.9999999999999679,1.6054012914409392e-14,1.6054012914409392e-14,240
34,35,0.6139392424454624,0.3841630451580546,0.0018977123964829762,317
35,36,1.1360136644931787e-14,0.00976419155877927,0.9902358084412094,250
36,37,0.4497307299618593,0.5502692700381329,7.773385622134472e-15,273
37,38,2.760892868278567e-14,2.760892868278567e-14,0.9999999999999448,248
38,39,0.3817290841115466,0.44421775075198566,0.17405316513646776,235
