,trial,hole1,hole2,hole3,num_cols
0,1,1.5890132985062774e-14,0.5531088802057482,0.44689111979423596,460
1,2,1.8858082896410174e-14,0.466177059466436,0.5338229405335451,433
2,3,0.43287493990148096,0.5671250600985028,1.632475626065841e-14,464
3,4,2.6745204269325953e-14,0.06982019503089469,0.9301798049690786,480
4,5,0.028342093442346047,0.6171563524226793,0.3545015541349747,486
5,6,0.49194830566089526,0.508051694339089,1.5686924177153953e-14,546
6,7,2.951127032261057e-14,2.951127032261057e-14,0.9999999999999409,481
7,8,0.8802143252614669,0.013659242185307568,0.10612643255322554,546
8,9,0.9999999999999436,2.8196490228338086e-14,2.8196490228338086e-14,467
9,10,0.24027751803897232,0.3472931873286424,0.4124292946323853,401
10,11,2.875594662600372e-14,2.875594662600372e-14,0.9999999999999425,626
11,12,0.9999999999998889,5.558401636647783e-14,5.558401636647783e-14,495
12,13,0.36729857283230954,0.6327014271676706,1.9771105937763182e-14,560
13,14,3.370130444669456e-14,3.370130444669456e-14,0.9999999999999326,517
14,15,0.5213215529329855,0.4786784470669994,1.501546416939444e-14,320
15,16,0.40312162961213766,0.5968783703878418,2.054778362394793e-14,555
16,17,0.5914859499466001,0.40593229346428833,0.002581756589111725,492
17,18,0.2895236543186176,0.7104763456813538,2.865268508288203e-14,492
18,19,0.5369249098943703,0.4630750901056142,1.5510066054773108e-14,416
19,20,0.9999999999999413,2.933882131990623e-14,2.933882131990623e-14,477
20,21,0.13919038775685916,0.8608096122431161,2.4781831807605204e-14,615
21,22,1.7371353948074214e-14,0.5995085266432048,0.4004914733567778,588
22,23,4.804371895830644e-14,0.010463676788862786,0.9895363232110891,686
23,24,2.040837924319886e-14,0.29134417632156656,0.7086558236784131,611
24,25,9.046857069736894e-05,0.5112421871673206,0.488667344261982,631
25,26,1.7849463614367097e-14,0.3787982826189007,0.6212017173810813,468
26,27,1.853468487458089e-14,0.3546588865058689,0.6453411134941126,482
27,28,2.665155342109874e-14,0.6799372629112279,0.3200627370887454,410
28,29,0.5015417611902613,0.17742399246638865,0.3210342463433501,321
29,30,0.275685823888554,0.724123548024154,0.00019062808729204773,537
