,trial,hole1,hole2,hole3,num_cols
0,1,7.909551556379813e-15,0.6255626007670273,0.3744373992329647,174
1,2,1.0798289119634405e-14,0.12113472321571234,0.8788652767842768,161
2,3,0.28292542667525067,0.7170745733247409,8.32048839875248e-15,177
3,4,1.0399303328824859e-14,0.030675737870522565,0.9693242621294671,180
4,5,0.025255025257297847,0.9725421732431827,0.0022028014995194504,186
5,6,0.4115584606007027,0.5884415393992884,8.85369577094322e-15,205
6,7,1.2311474385323847e-14,1.2311474385323847e-14,0.9999999999999754,180
7,8,0.9999611041451559,1.408478859450269e-14,3.889585482997897e-05,207
8,9,0.9999999999999809,9.535187211357906e-15,9.535187211357906e-15,173
9,10,0.21809862485173775,0.1365546073939487,0.6453467677543135,150
10,11,9.226067367298571e-15,9.226067367298571e-15,0.9999999999999816,233
11,12,0.999999999999962,1.900313040951798e-14,1.900313040951798e-14,192
12,13,0.48306662157741354,0.5169333784225748,1.1590377188051647e-14,206
13,14,1.0965689481510657e-14,1.0965689481510657e-14,0.999999999999978,197
14,15,0.581561871339268,0.41843812866072494,7.131448415176114e-15,120
15,16,0.05824744895299578,0.9417525510469843,1.990897754345953e-14,222
16,17,0.9974549456443608,0.002545054355617476,2.1679323218465856e-14,187
17,18,3.818797842518307e-14,0.9999999999999236,3.818797842518307e-14,184
18,19,0.6392745163710865,0.3607254836289059,7.655074805137333e-15,155
19,20,0.9999999999999812,9.3718361884754e-15,9.3718361884754e-15,177
20,21,0.1251063281582041,0.8360499195075283,0.03884375233426756,226
21,22,6.321837611811788e-15,0.731442293930331,0.2685577060696626,221
22,23,1.289311960921998e-14,1.289311960921998e-14,0.9999999999999742,262
23,24,1.0859380906811497e-14,0.0005562389600587309,0.9994437610399304,231
24,25,6.0045925848083584e-15,0.5924302854165284,0.4075697145834655,238
25,26,8.464364575454491e-15,0.1981427937710814,0.8018572062289101,177
26,27,1.1711383336759424e-14,0.016303508756215473,0.9836964912437728,182
27,28,2.2841313379036028e-14,0.9948912095947852,0.005108790405192031,153
28,29,0.9874943433396847,4.460002992145487e-14,0.012505656660270701,120
29,30,0.3097174175794067,0.690282582420586,7.219023378629295e-15,198
30,31,0.9168881820185709,0.08311181798140085,2.826104759012807e-14,235
31,32,0.1231050353028725,0.5223409786862679,0.3545539860108595,186
32,33,1.05163240507294e-14,0.999999999999979,1.05163240507294e-14,219
33,34,0.9999999999999746,1.2709232920571602e-14,1.2709232920571602e-14,183
34,35,0.2800478019435535,0.7199521980563087,1.3789571483173987e-13,239
35,36,8.827458680690987e-15,0.00022556612884629804,0.999774433871145,186
36,37,0.5252244171755349,0.47477558282445825,6.829549849645506e-15,208
37,38,1.7853376197508028e-14,1.7853376197508028e-14,0.9999999999999643,191
38,39,0.38267311249790126,0.5110665492331905,0.1062603382689083,200
39,40,0.9999999999999782,1.0896766820314092e-14,1.0896766820314092e-14,209
40,41,1.0844386292140484e-14,1.0844386292140484e-14,0.9999999999999784,197
41,42,8.150647841282529e-15,0.3546573059574965,0.6453426940424954,240
42,43,0.8944592383993795,1.463716795697087e-14,0.10554076160060595,227
43,44,1.5031410198436883e-14,1.5031410198436883e-14,0.9999999999999699,239
44,45,0.9999999999999788,1.0577511237561876e-14,1.0577511237561876e-14,189
45,46,9.514594056820371e-15,0.3670499202827632,0.6329500797172272,175
46,47,2.1610249912440612e-14,0.04081213294737727,0.9591878670526011,150
47,48,0.519994590612595,8.303755014306192e-15,0.4800054093873967,189
48,49,1.589997470126897e-14,1.589997470126897e-14,0.9999999999999682,244
49,50,0.09759553708384618,0.8724491289885384,0.02995533392761525,238
50,51,0.9965041353520941,0.003495864647874335,3.150618291383888e-14,177
51,52,9.774659901938573e-15,9.774659901938573e-15,0.9999999999999805,236
52,53,0.30031716357400273,0.2220223361538796,0.4776605002721177,212
53,54,8.33747817112427e-15,0.495126347141023,0.5048736528589687,219
54,55,1.0078957136393291e-14,0.5253454070514079,0.47465459294858214,229
55,56,3.517673025871851e-14,0.9999999999999296,3.517673025871851e-14,233
56,57,7.721907778408306e-15,0.3104373348027388,0.6895626651972536,169
57,58,0.39734547218338473,0.3863742801647501,0.21628024765186524,150
58,59,0.30819615802263567,0.004594701018456607,0.6872091409589076,222
59,60,1.0523853672093961e-14,1.0523853672093961e-14,0.9999999999999789,242
60,61,1.4214893352022416e-14,1.4214893352022416e-14,0.9999999999999716,214
61,62,0.46035084549694644,9.752744530550979e-15,0.5396491545030437,244
62,63,0.08225721240810674,0.9177427875918748,1.844585298857713e-14,218
63,64,2.0583332393477362e-14,0.9277474075769433,0.07225259242303611,243
64,65,0.9999999999999646,1.773133764053223e-14,1.773133764053223e-14,179
65,66,0.014430337898817331,0.9855696621011539,2.878189443581032e-14,212
66,67,0.6863427168837472,0.31365728311624536,7.524984297488495e-15,184
67,68,8.05545687683395e-15,0.5031405554835184,0.4968594445164734,170
68,69,0.44454298757581506,0.5554570124241788,6.115177058479182e-15,194
69,70,0.9999999999999641,1.791447749932422e-14,1.791447749932422e-14,235
70,71,1.1298404556624224e-14,0.951233852023083,0.04876614797690581,228
71,72,0.9999999999999818,9.103279791979788e-15,9.103279791979788e-15,204
72,73,8.727135805015872e-15,0.2995745677907328,0.7004254322092583,179
73,74,1.199318269606185e-14,1.199318269606185e-14,0.999999999999976,150
74,75,0.596269465613171,0.40373053438681983,9.193399271846816e-15,215
75,76,0.999999999999973,1.3508242414270415e-14,1.3508242414270415e-14,159
76,77,7.5983202001294e-15,0.3116718295398921,0.6883281704601003,181
77,78,0.5300435919936739,0.46995640800631916,7.056725512507159e-15,157
78,79,9.068815446518607e-15,0.14012247118439558,0.8598775288155954,182
79,80,0.32444805568644797,0.6579090147942392,0.01764292951931271,178
80,81,1.5211211563422465e-14,1.5211211563422465e-14,0.9999999999999696,194
81,82,1.0790987551523113e-14,0.9366297550829261,0.06337024491706304,209
82,84,0.9999999999999637,1.813406603920249e-14,1.813406603920249e-14,179
83,85,0.7271973520636055,0.27280264793638787,6.818470777597539e-15,199
84,86,1.6487719940788837e-14,1.6487719940788837e-14,0.999999999999967,180
85,90,9.592114047839605e-15,9.592114047839605e-15,0.9999999999999808,237
86,91,2.1555150167243183e-14,0.8514387505423157,0.1485612494576628,239
87,93,0.007138301115365313,0.9634068986925092,0.02945480019212539,249
88,94,0.39007255922958234,0.6099274407704107,6.9551752857706765e-15,225
89,97,0.9319345448553312,0.004380706518535587,0.06368474862613306,165
90,98,7.435364705305398e-15,0.21315095651979526,0.7868490434801974,240
91,99,1.1349771143098643e-14,1.1349771143098643e-14,0.9999999999999774,188
92,100,2.2531919961501475e-14,2.2531919961501475e-14,0.9999999999999549,204
93,102,0.9999999999999475,2.626666971329649e-14,2.626666971329649e-14,157
94,103,0.9999999999999681,1.5946776854043438e-14,1.5946776854043438e-14,208
95,106,7.133147172148163e-15,0.4588623448869967,0.5411376551129962,261
96,107,0.8875564363114739,0.04179567363732187,0.07064789005120446,233
97,109,1.386302804487417e-14,1.386302804487417e-14,0.9999999999999722,225
98,111,0.999999999999978,1.0972064539899621e-14,1.0972064539899621e-14,210
99,112,7.301486992649667e-15,0.25122267147471006,0.7487773285252827,238
100,113,0.2671083520565607,0.7328916479434291,1.0284391969348083e-14,254
101,114,0.9999999999999772,1.1352715375804778e-14,1.1352715375804778e-14,191
102,115,1.4984360390346776e-13,1.4984360390346776e-13,0.9999999999997004,174
103,118,1.3103808875823713e-14,1.3103808875823713e-14,0.9999999999999738,247
104,121,0.9999999999999809,9.54513374315388e-15,9.54513374315388e-15,159
105,122,1.9300740752785535e-14,1.9300740752785535e-14,0.9999999999999614,232
106,123,0.44525325700706647,0.006324209480943669,0.5484225335119899,210
107,126,1.435431309576895e-14,1.435431309576895e-14,0.9999999999999712,233
108,127,0.38613210254165176,7.805942006819215e-15,0.6138678974583404,237
109,129,0.9850332225223142,0.01496677747764716,3.861276329122022e-14,179
110,132,0.9999999999999812,9.388986538538073e-15,9.388986538538073e-15,228
111,133,0.999622205587193,0.00037779441279725887,9.891288556804904e-15,166
112,139,0.5307989904370443,0.4692010095629497,6.173777841059567e-15,173
113,140,8.630729664273763e-15,0.8037260431542931,0.19627395684569818,122
114,142,1.2049029505172931e-14,0.7447688508849606,0.25523114911502737,175
115,143,0.04531606246861915,0.24076451411354752,0.7139194234178333,226
116,144,0.9999999999999692,1.538412732654128e-14,1.538412732654128e-14,178
117,145,8.169818161616259e-15,0.4495865170554439,0.550413482944548,226
118,148,0.9999999999999809,9.566041053911794e-15,9.566041053911794e-15,174
119,149,1.0997748136513142e-14,0.999999999999978,1.0997748136513142e-14,238
120,154,1.1914547043253032e-14,1.1914547043253032e-14,0.9999999999999761,179
121,156,0.1525253042717759,0.05859049572089711,0.788884200007327,160
122,158,8.808247082070527e-15,8.808247082070527e-15,0.9999999999999823,200
123,163,0.9999999999999672,1.6353004499796338e-14,1.6353004499796338e-14,201
124,166,1.1715657884694329e-14,1.1715657884694329e-14,0.9999999999999766,205
125,170,8.802706580477235e-15,8.802706580477235e-15,0.9999999999999823,222
126,173,1.906783095974347e-14,1.906783095974347e-14,0.9999999999999619,255
127,179,0.9890572018291048,0.010942798170881144,1.4103041549199806e-14,244
128,183,1.0776490454715247e-14,1.0776490454715247e-14,0.9999999999999785,180
129,186,0.9999999999999811,9.437985826246303e-15,9.437985826246303e-15,168
130,190,1.2411151751870228e-14,1.2411151751870228e-14,0.9999999999999751,248
131,192,0.9999999999999792,1.0364889622495995e-14,1.0364889622495995e-14,182
132,196,1.6338095577295023e-14,1.6338095577295023e-14,0.9999999999999674,178
133,207,0.9999999999999742,1.290300143131102e-14,1.290300143131102e-14,170
