,trial,hole1,hole2,hole3,num_cols
0,1,6.847541608180458e-15,0.6354510694411828,0.36454893055881027,516
1,2,1.0292113899337744e-14,0.012767497310607613,0.9872325026893821,490
2,3,0.1650174232621133,0.8349825767378783,8.265144111553904e-15,523
3,4,8.108651272523195e-15,0.05232067925638741,0.9476793207436044,541
4,5,2.91026465496965e-14,0.9999999999999418,2.91026465496965e-14,545
5,6,0.43118634196668526,0.5688136580333069,7.822859158474696e-15,617
6,7,8.095144622429108e-15,8.095144622429108e-15,0.9999999999999838,548
7,8,0.9999999999999778,1.1098688723543067e-14,1.1098688723543067e-14,624
8,9,0.9999999999999851,7.446494814796897e-15,7.446494814796897e-15,522
9,10,0.16549863885925445,0.03744652040281269,0.7970548407379329,450
10,11,6.73736748066265e-15,6.73736748066265e-15,0.9999999999999866,704
11,12,0.9999999999999734,1.3295328667875666e-14,1.3295328667875666e-14,566
12,13,0.4445773338047419,0.5554226661952474,1.0737127146140001e-14,616
13,14,7.64000901923317e-15,7.64000901923317e-15,0.9999999999999847,588
14,15,0.5961088033044243,0.40389119669557033,5.498231244884733e-15,360
15,16,0.001883667694120017,0.998116332305851,2.895051547655032e-14,627
16,17,0.9886439688129769,0.01135603118699725,2.5810476870060967e-14,547
17,18,2.4395882114462877e-14,0.9999999999999513,2.4395882114462877e-14,551
18,19,0.6338276843567753,0.366172315643219,5.811454266206642e-15,465
19,20,0.999999999999988,6.0073939109744145e-15,6.0073939109744145e-15,533
20,21,0.047106533476730834,0.9528934665232593,9.798712069411046e-15,685
21,22,4.3677470940193455e-15,0.760285408872082,0.2397145911279136,668
22,23,1.3273542172751196e-14,1.3273542172751196e-14,0.9999999999999735,774
23,24,8.282999110732465e-15,8.282999110732465e-15,0.9999999999999835,681
24,25,5.660608298059742e-15,0.6340251050317635,0.36597489496823093,708
25,26,8.003916541989808e-15,0.13299081903125257,0.8670091809687395,530
26,27,8.601045825165742e-15,0.00026383246698256924,0.9997361675330088,548
27,28,1.85566633543853e-14,0.9999999999999629,1.85566633543853e-14,463
28,29,0.9923068611960832,2.3940498272305102e-14,0.007693138803892952,367
