,trial,run,judgment,num_cols
0,1,0,1,69
1,1,1,1,79
2,1,2,1,88
3,1,3,1,75
4,1,4,1,69
5,1,5,1,79
6,1,6,1,80
7,1,7,1,83
8,1,8,1,78
9,1,9,1,71
10,1,10,1,81
11,1,11,1,70
12,1,12,1,67
13,1,13,1,72
14,1,14,1,84
15,1,15,1,71
16,1,16,1,82
17,1,17,1,87
18,1,18,1,77
19,1,19,1,86
20,1,20,1,77
21,1,21,1,65
22,1,22,1,57
23,1,23,1,84
24,1,24,1,68
25,1,25,1,72
26,1,26,1,79
27,1,27,1,27
28,1,28,1,91
29,1,29,1,81
30,2,0,1,106
31,2,1,1,103
32,2,2,2,214
33,2,3,1,10
34,2,4,1,48
35,2,5,2,219
36,2,6,2,219
37,2,7,1,112
38,2,8,1,10
39,2,9,2,212
40,2,10,2,217
41,2,11,1,16
42,2,12,1,104
43,2,13,2,223
44,2,14,2,218
45,2,15,2,212
46,2,16,2,222
47,2,17,1,110
48,2,18,1,12
49,2,19,2,206
50,2,20,1,10
51,2,21,1,18
52,2,22,1,10
53,2,23,1,130
54,2,24,2,216
55,2,25,2,207
56,2,26,2,218
57,2,27,2,214
58,2,28,2,219
59,2,29,1,100
60,3,0,1,113
61,3,1,1,110
62,3,2,1,110
63,3,3,1,112
64,3,4,1,112
65,3,5,1,109
66,3,6,1,93
67,3,7,1,94
68,3,8,1,94
69,3,9,1,103
70,3,10,1,90
71,3,11,1,110
72,3,12,1,103
73,3,13,1,109
74,3,14,1,113
75,3,15,1,92
76,3,16,1,113
77,3,17,1,111
78,3,18,1,111
79,3,19,1,105
80,3,20,1,108
81,3,21,1,111
82,3,22,1,106
83,3,23,1,111
84,3,24,1,109
85,3,25,1,105
86,3,26,1,109
87,3,27,1,107
88,3,28,1,108
89,3,29,1,111
90,4,0,2,53
91,4,1,2,58
92,4,2,2,58
93,4,3,2,53
94,4,4,2,47
95,4,5,2,54
96,4,6,2,47
97,4,7,2,50
98,4,8,2,55
99,4,9,2,50
100,4,10,2,57
101,4,11,2,55
102,4,12,2,60
103,4,13,2,54
104,4,14,2,51
105,4,15,2,47
106,4,16,2,52
107,4,17,2,56
108,4,18,2,54
109,4,19,2,49
110,4,20,2,24
111,4,21,2,53
112,4,22,2,56
113,4,23,2,50
114,4,24,2,54
115,4,25,2,45
116,4,26,2,45
117,4,27,2,51
118,4,28,2,54
119,4,29,2,55
120,5,0,1,74
121,5,1,1,17
122,5,2,1,105
123,5,3,1,22
124,5,4,1,56
125,5,5,1,20
126,5,6,1,244
127,5,7,1,82
128,5,8,1,96
129,5,9,1,15
130,5,10,1,24
131,5,11,1,21
132,5,12,1,65
133,5,13,1,49
134,5,14,1,14
135,5,15,1,12
136,5,16,1,24
137,5,17,1,59
138,5,18,1,70
139,5,19,1,197
140,5,20,1,200
141,5,21,1,41
142,5,22,1,22
143,5,23,1,48
144,5,24,1,58
145,5,25,1,40
146,5,26,1,95
147,5,27,1,12
148,5,28,1,84
149,5,29,1,29
150,6,0,0,288
151,6,1,0,285
152,6,2,0,285
153,6,3,0,286
154,6,4,1,272
155,6,5,0,279
156,6,6,1,242
157,6,7,1,227
158,6,8,0,279
159,6,9,1,246
160,6,10,0,283
161,6,11,0,284
162,6,12,0,289
163,6,13,0,290
164,6,14,1,215
165,6,15,0,285
166,6,16,0,285
167,6,17,0,285
168,6,18,0,283
169,6,19,0,278
170,6,20,1,238
171,6,21,0,284
172,6,22,1,228
173,6,23,1,268
174,6,24,1,270
175,6,25,0,252
176,6,26,0,287
177,6,27,0,279
178,6,28,0,280
179,6,29,0,280
180,7,0,2,210
181,7,1,2,225
182,7,2,2,169
183,7,3,2,218
184,7,4,2,151
185,7,5,2,178
186,7,6,2,162
187,7,7,2,93
188,7,8,2,184
189,7,9,2,151
190,7,10,2,11
191,7,11,2,70
192,7,12,2,220
193,7,13,2,219
194,7,14,2,15
195,7,15,2,296
196,7,16,2,203
197,7,17,2,163
198,7,18,2,154
199,7,19,2,183
200,7,20,2,162
201,7,21,2,164
202,7,22,2,123
203,7,23,2,159
204,7,24,2,256
205,7,25,2,217
206,7,26,2,178
207,7,27,2,160
208,7,28,2,189
209,7,29,2,180
210,8,0,0,54
211,8,1,0,48
212,8,2,0,71
213,8,3,0,43
214,8,4,0,50
215,8,5,0,69
216,8,6,0,55
217,8,7,0,34
218,8,8,0,26
219,8,9,0,68
220,8,10,0,13
221,8,11,0,59
222,8,12,0,62
223,8,13,0,36
224,8,14,0,55
225,8,15,0,30
226,8,16,0,17
227,8,17,0,69
228,8,18,0,28
229,8,19,0,65
230,8,20,0,51
231,8,21,0,40
232,8,22,0,26
233,8,23,0,41
234,8,24,0,75
235,8,25,0,44
236,8,26,0,57
237,8,27,0,30
238,8,28,0,70
239,8,29,0,44
240,9,0,0,6
241,9,1,0,6
242,9,2,0,6
243,9,3,0,6
244,9,4,0,6
245,9,5,0,6
246,9,6,0,6
247,9,7,0,6
248,9,8,0,6
249,9,9,0,6
250,9,10,0,6
251,9,11,0,6
252,9,12,0,5
253,9,13,0,6
254,9,14,0,6
255,9,15,0,6
256,9,16,0,6
257,9,17,0,6
258,9,18,0,6
259,9,19,0,5
260,9,20,0,6
261,9,21,0,6
262,9,22,0,5
263,9,23,0,8
264,9,24,0,6
265,9,25,0,6
266,9,26,0,8
267,9,27,0,6
268,9,28,0,6
269,9,29,0,6
270,10,0,2,198
271,10,1,2,197
272,10,2,2,196
273,10,3,2,197
274,10,4,2,195
275,10,5,2,194
276,10,6,2,193
277,10,7,2,198
278,10,8,2,195
279,10,9,2,198
280,10,10,2,198
281,10,11,2,190
282,10,12,2,198
283,10,13,2,198
284,10,14,2,196
285,10,15,2,196
286,10,16,2,196
287,10,17,2,200
288,10,18,2,195
289,10,19,2,197
290,10,20,2,196
291,10,21,2,191
292,10,22,2,195
293,10,23,2,193
294,10,24,2,194
295,10,25,2,198
296,10,26,2,198
297,10,27,2,192
298,10,28,2,196
299,10,29,2,197
300,11,0,2,8
301,11,1,2,8
302,11,2,2,8
303,11,3,2,12
304,11,4,2,6
305,11,5,2,8
306,11,6,2,8
307,11,7,2,7
308,11,8,2,6
309,11,9,2,8
310,11,10,2,8
311,11,11,2,8
312,11,12,2,8
313,11,13,2,8
314,11,14,2,8
315,11,15,2,7
316,11,16,2,8
317,11,17,2,6
318,11,18,2,8
319,11,19,2,8
320,11,20,2,8
321,11,21,2,7
322,11,22,2,8
323,11,23,2,8
324,11,24,2,8
325,11,25,2,8
326,11,26,2,8
327,11,27,2,8
328,11,28,2,8
329,11,29,2,8
330,12,0,0,18
331,12,1,0,94
332,12,2,0,20
333,12,3,0,12
334,12,4,0,86
335,12,5,0,30
336,12,6,0,98
337,12,7,0,193
338,12,8,0,9
339,12,9,0,15
340,12,10,0,10
341,12,11,0,18
342,12,12,0,24
343,12,13,0,15
344,12,14,0,43
345,12,15,0,185
346,12,16,0,12
347,12,17,0,25
348,12,18,0,45
349,12,19,0,246
350,12,20,0,27
351,12,21,0,15
352,12,22,0,19
353,12,23,0,15
354,12,24,0,29
355,12,25,0,83
356,12,26,0,43
357,12,27,0,15
358,12,28,0,182
359,12,29,0,57
360,13,0,1,26
361,13,1,1,45
362,13,2,1,285
363,13,3,1,286
364,13,4,1,280
365,13,5,1,41
366,13,6,1,114
367,13,7,1,133
368,13,8,1,281
369,13,9,1,271
370,13,10,1,20
371,13,11,1,278
372,13,12,1,28
373,13,13,1,21
374,13,14,1,271
375,13,15,1,42
376,13,16,1,281
377,13,17,1,120
378,13,18,1,279
379,13,19,1,277
380,13,20,1,270
381,13,21,1,271
382,13,22,1,267
383,13,23,1,272
384,13,24,1,277
385,13,25,1,46
386,13,26,1,158
387,13,27,1,63
388,13,28,1,270
389,13,29,1,277
390,14,0,2,7
391,14,1,2,7
392,14,2,2,7
393,14,3,2,7
394,14,4,2,13
395,14,5,2,7
396,14,6,2,7
397,14,7,2,7
398,14,8,2,9
399,14,9,2,7
400,14,10,2,9
401,14,11,2,7
402,14,12,2,10
403,14,13,2,7
404,14,14,2,7
405,14,15,2,7
406,14,16,2,6
407,14,17,2,7
408,14,18,2,15
409,14,19,2,7
410,14,20,2,7
411,14,21,2,7
412,14,22,2,7
413,14,23,2,9
414,14,24,2,7
415,14,25,2,7
416,14,26,2,10
417,14,27,2,10
418,14,28,2,9
419,14,29,2,7
420,15,0,0,47
421,15,1,0,53
422,15,2,0,53
423,15,3,0,40
424,15,4,0,58
425,15,5,0,57
426,15,6,0,54
427,15,7,0,54
428,15,8,0,54
429,15,9,0,45
430,15,10,0,59
431,15,11,0,53
432,15,12,0,54
433,15,13,0,44
434,15,14,0,55
435,15,15,0,51
436,15,16,0,50
437,15,17,0,52
438,15,18,0,49
439,15,19,0,42
440,15,20,0,44
441,15,21,0,51
442,15,22,0,49
443,15,23,0,49
444,15,24,0,53
445,15,25,0,46
446,15,26,0,45
447,15,27,0,57
448,15,28,0,51
449,15,29,0,52
450,16,0,1,16
451,16,1,1,201
452,16,2,1,198
453,16,3,1,203
454,16,4,1,200
455,16,5,1,201
456,16,6,1,196
457,16,7,1,198
458,16,8,1,202
459,16,9,1,197
460,16,10,1,16
461,16,11,1,198
462,16,12,1,200
463,16,13,1,48
464,16,14,1,197
465,16,15,1,197
466,16,16,1,201
467,16,17,1,203
468,16,18,1,197
469,16,19,1,200
470,16,20,1,202
471,16,21,1,198
472,16,22,1,206
473,16,23,1,201
474,16,24,1,202
475,16,25,1,203
476,16,26,1,199
477,16,27,1,201
478,16,28,1,198
479,16,29,1,200
480,17,0,0,199
481,17,1,0,197
482,17,2,0,198
483,17,3,0,198
484,17,4,0,196
485,17,5,0,198
486,17,6,0,200
487,17,7,0,201
488,17,8,0,200
489,17,9,0,198
490,17,10,0,199
491,17,11,0,199
492,17,12,0,198
493,17,13,0,198
494,17,14,0,32
495,17,15,0,198
496,17,16,0,199
497,17,17,0,199
498,17,18,0,199
499,17,19,0,199
500,17,20,0,200
501,17,21,0,197
502,17,22,0,199
503,17,23,0,194
504,17,24,0,199
505,17,25,0,200
506,17,26,0,198
507,17,27,0,199
508,17,28,0,199
509,17,29,0,199
510,18,0,1,42
511,18,1,1,9
512,18,2,1,8
513,18,3,1,12
514,18,4,1,16
515,18,5,1,61
516,18,6,1,22
517,18,7,1,32
518,18,8,1,10
519,18,9,1,41
520,18,10,1,10
521,18,11,1,14
522,18,12,1,36
523,18,13,1,12
524,18,14,1,84
525,18,15,1,8
526,18,16,1,14
527,18,17,1,146
528,18,18,1,9
529,18,19,1,150
530,18,20,1,42
531,18,21,1,76
532,18,22,1,106
533,18,23,1,34
534,18,24,1,24
535,18,25,1,17
536,18,26,1,21
537,18,27,1,78
538,18,28,1,43
539,18,29,1,28
540,19,0,0,50
541,19,1,0,53
542,19,2,0,48
543,19,3,0,56
544,19,4,0,58
545,19,5,0,49
546,19,6,0,44
547,19,7,0,58
548,19,8,0,48
549,19,9,0,53
550,19,10,0,60
551,19,11,0,45
552,19,12,0,46
553,19,13,0,45
554,19,14,0,54
555,19,15,0,47
556,19,16,0,55
557,19,17,0,59
558,19,18,0,53
559,19,19,0,56
560,19,20,0,52
561,19,21,0,54
562,19,22,0,54
563,19,23,0,47
564,19,24,0,47
565,19,25,0,53
566,19,26,0,56
567,19,27,0,54
568,19,28,0,53
569,19,29,0,55
570,20,0,0,6
571,20,1,0,6
572,20,2,0,6
573,20,3,0,6
574,20,4,0,6
575,20,5,0,6
576,20,6,0,6
577,20,7,0,6
578,20,8,0,6
579,20,9,0,6
580,20,10,0,6
581,20,11,0,5
582,20,12,0,6
583,20,13,0,13
584,20,14,0,6
585,20,15,0,6
586,20,16,0,6
587,20,17,0,6
588,20,18,0,6
589,20,19,0,6
590,20,20,0,6
591,20,21,0,6
592,20,22,0,6
593,20,23,0,6
594,20,24,0,6
595,20,25,0,6
596,20,26,0,6
597,20,27,0,13
598,20,28,0,6
599,20,29,0,6
600,21,0,1,95
601,21,1,1,93
602,21,2,1,92
603,21,3,1,96
604,21,4,1,92
605,21,5,1,102
606,21,6,1,108
607,21,7,1,106
608,21,8,1,107
609,21,9,1,96
610,21,10,1,96
611,21,11,1,91
612,21,12,1,106
613,21,13,1,91
614,21,14,1,107
615,21,15,1,106
616,21,16,1,95
617,21,17,1,90
618,21,18,1,83
619,21,19,1,93
620,21,20,1,99
621,21,21,1,100
622,21,22,1,91
623,21,23,1,99
624,21,24,1,90
625,21,25,1,90
626,21,26,1,98
627,21,27,1,90
628,21,28,1,97
629,21,29,1,93
630,22,0,1,33
631,22,1,1,294
632,22,2,1,298
633,22,3,1,294
634,22,4,1,28
635,22,5,1,301
636,22,6,1,39
637,22,7,1,298
638,22,8,1,298
639,22,9,1,295
640,22,10,1,305
641,22,11,1,36
642,22,12,1,48
643,22,13,1,295
644,22,14,1,45
645,22,15,1,33
646,22,16,1,23
647,22,17,1,298
648,22,18,1,294
649,22,19,1,299
650,22,20,1,24
651,22,21,1,54
652,22,22,1,290
653,22,23,1,294
654,22,24,1,304
655,22,25,1,22
656,22,26,1,23
657,22,27,1,297
658,22,28,1,300
659,22,29,1,297
660,23,0,2,12
661,23,1,2,58
662,23,2,2,9
663,23,3,2,17
664,23,4,2,37
665,23,5,2,12
666,23,6,2,187
667,23,7,2,41
668,23,8,2,12
669,23,9,2,12
670,23,10,2,12
671,23,11,2,12
672,23,12,2,12
673,23,13,2,15
674,23,14,2,37
675,23,15,2,24
676,23,16,2,17
677,23,17,2,11
678,23,18,2,44
679,23,19,2,17
680,23,20,2,22
681,23,21,2,12
682,23,22,2,12
683,23,23,2,22
684,23,24,2,22
685,23,25,2,44
686,23,26,2,12
687,23,27,2,9
688,23,28,2,14
689,23,29,2,65
690,24,0,2,53
691,24,1,2,58
692,24,2,2,56
693,24,3,2,52
694,24,4,2,54
695,24,5,2,51
696,24,6,2,45
697,24,7,2,59
698,24,8,2,54
699,24,9,2,50
700,24,10,2,51
701,24,11,2,50
702,24,12,2,45
703,24,13,2,45
704,24,14,2,47
705,24,15,2,46
706,24,16,2,55
707,24,17,2,53
708,24,18,2,51
709,24,19,2,51
710,24,20,2,49
711,24,21,2,49
712,24,22,2,48
713,24,23,2,55
714,24,24,2,50
715,24,25,2,53
716,24,26,2,26
717,24,27,2,45
718,24,28,2,55
719,24,29,2,57
720,25,0,1,299
721,25,1,1,295
722,25,2,1,297
723,25,3,1,195
724,25,4,1,297
725,25,5,1,299
726,25,6,1,295
727,25,7,1,299
728,25,8,1,297
729,25,9,1,201
730,25,10,1,279
731,25,11,1,298
732,25,12,1,297
733,25,13,1,298
734,25,14,1,296
735,25,15,1,299
736,25,16,1,296
737,25,17,2,202
738,25,18,1,214
739,25,19,1,299
740,25,20,1,297
741,25,21,1,298
742,25,22,1,295
743,25,23,1,295
744,25,24,1,299
745,25,25,1,296
746,25,26,1,251
747,25,27,1,298
748,25,28,1,296
749,25,29,1,297
750,26,0,2,40
751,26,1,2,48
752,26,2,2,51
753,26,3,2,53
754,26,4,2,44
755,26,5,2,44
756,26,6,2,39
757,26,7,2,55
758,26,8,2,48
759,26,9,2,58
760,26,10,2,57
761,26,11,2,49
762,26,12,2,52
763,26,13,2,54
764,26,14,2,53
765,26,15,2,40
766,26,16,2,48
767,26,17,2,55
768,26,18,2,45
769,26,19,2,49
770,26,20,2,57
771,26,21,2,57
772,26,22,2,53
773,26,23,2,52
774,26,24,2,54
775,26,25,2,50
776,26,26,2,53
777,26,27,2,47
778,26,28,2,53
779,26,29,2,49
780,27,0,2,104
781,27,1,2,57
782,27,2,2,55
783,27,3,2,49
784,27,4,2,48
785,27,5,2,51
786,27,6,2,50
787,27,7,2,50
788,27,8,2,50
789,27,9,2,51
790,27,10,2,48
791,27,11,2,42
792,27,12,2,50
793,27,13,2,52
794,27,14,2,49
795,27,15,2,55
796,27,16,2,54
797,27,17,2,48
798,27,18,2,46
799,27,19,2,42
800,27,20,2,50
801,27,21,2,48
802,27,22,2,56
803,27,23,2,56
804,27,24,2,51
805,27,25,2,56
806,27,26,2,51
807,27,27,2,44
808,27,28,2,53
809,27,29,2,41
810,28,0,1,53
811,28,1,1,8
812,28,2,1,16
813,28,3,1,22
814,28,4,1,15
815,28,5,1,9
816,28,6,1,7
817,28,7,1,24
818,28,8,1,13
819,28,9,1,7
820,28,10,1,86
821,28,11,1,9
822,28,12,1,9
823,28,13,1,23
824,28,14,1,21
825,28,15,1,14
826,28,16,1,11
827,28,17,1,7
828,28,18,1,16
829,28,19,1,19
830,28,20,1,18
831,28,21,1,9
832,28,22,1,8
833,28,23,1,15
834,28,24,1,18
835,28,25,1,10
836,28,26,1,70
837,28,27,1,12
838,28,28,1,11
839,28,29,1,46
840,29,0,0,197
841,29,1,0,202
842,29,2,0,200
843,29,3,0,202
844,29,4,0,198
845,29,5,0,198
846,29,6,0,199
847,29,7,0,201
848,29,8,0,198
849,29,9,0,203
850,29,10,0,202
851,29,11,0,198
852,29,12,0,200
853,29,13,0,200
854,29,14,0,196
855,29,15,0,199
856,29,16,0,204
857,29,17,0,203
858,29,18,0,199
859,29,19,0,199
860,29,20,0,204
861,29,21,0,198
862,29,22,0,198
863,29,23,0,201
864,29,24,0,199
865,29,25,0,198
866,29,26,0,205
867,29,27,0,202
868,29,28,0,197
869,29,29,0,202
870,30,0,1,92
871,30,1,1,93
872,30,2,1,99
873,30,3,1,95
874,30,4,1,94
875,30,5,1,95
876,30,6,1,94
877,30,7,1,111
878,30,8,1,94
879,30,9,1,92
880,30,10,1,93
881,30,11,1,93
882,30,12,1,114
883,30,13,1,95
884,30,14,1,110
885,30,15,1,111
886,30,16,1,94
887,30,17,1,93
888,30,18,1,93
889,30,19,1,90
890,30,20,1,108
891,30,21,1,98
892,30,22,1,93
893,30,23,1,109
894,30,24,1,95
895,30,25,1,112
896,30,26,1,94
897,30,27,1,94
898,30,28,1,119
899,30,29,1,104
900,31,0,0,198
901,31,1,0,201
902,31,2,0,200
903,31,3,0,200
904,31,4,0,201
905,31,5,0,200
906,31,6,0,201
907,31,7,0,201
908,31,8,0,200
909,31,9,0,201
910,31,10,0,201
911,31,11,0,201
912,31,12,0,202
913,31,13,0,201
914,31,14,0,199
915,31,15,0,199
916,31,16,0,201
917,31,17,0,200
918,31,18,0,200
919,31,19,0,201
920,31,20,0,199
921,31,21,0,200
922,31,22,0,201
923,31,23,0,199
924,31,24,0,200
925,31,25,0,202
926,31,26,0,201
927,31,27,0,198
928,31,28,0,199
929,31,29,0,201
930,32,0,1,75
931,32,1,1,69
932,32,2,1,108
933,32,3,1,55
934,32,4,1,72
935,32,5,1,64
936,32,6,1,68
937,32,7,1,72
938,32,8,1,113
939,32,9,1,55
940,32,10,1,123
941,32,11,1,53
942,32,12,1,61
943,32,13,1,142
944,32,14,1,65
945,32,15,1,53
946,32,16,1,70
947,32,17,1,71
948,32,18,1,77
949,32,19,1,51
950,32,20,1,70
951,32,21,1,129
952,32,22,1,48
953,32,23,1,59
954,32,24,1,62
955,32,25,1,49
956,32,26,1,68
957,32,27,1,43
958,32,28,1,68
959,32,29,1,113
960,33,0,1,95
961,33,1,1,97
962,33,2,1,92
963,33,3,1,96
964,33,4,1,94
965,33,5,1,93
966,33,6,1,97
967,33,7,1,92
968,33,8,1,94
