,trial,run,judgment,num_sims,num_looks
0,1,0,1,2,3
1,1,1,1,1,1
2,1,2,1,2,1
3,1,3,1,1,0
4,1,4,1,1,0
5,1,5,1,1,2
6,1,6,1,2,4
7,1,7,1,1,1
8,1,8,1,1,0
9,1,9,1,1,1
10,1,10,1,2,3
11,1,11,1,1,2
12,1,12,1,1,0
13,1,13,1,1,1
14,1,14,1,1,0
15,1,15,1,1,1
16,1,16,1,1,0
17,1,17,1,1,1
18,1,18,1,1,1
19,1,19,1,1,1
20,1,20,1,1,1
21,1,21,1,1,0
22,1,22,1,1,2
23,1,23,1,1,1
24,1,24,1,1,2
25,1,25,1,1,1
26,1,26,1,2,4
27,1,27,1,1,0
28,1,28,1,1,1
29,1,29,1,2,2
30,2,0,2,2,4
31,2,1,2,4,8
32,2,2,2,4,5
33,2,3,1,1,1
34,2,4,2,4,5
35,2,5,2,3,6
36,2,6,1,3,4
37,2,7,2,3,4
38,2,8,2,3,2
39,2,9,2,6,9
40,2,10,1,1,2
41,2,11,2,3,5
42,2,12,2,2,2
43,2,13,2,5,7
44,2,14,1,2,2
45,2,15,1,3,3
46,2,16,1,6,8
47,2,17,2,3,3
48,2,18,2,4,8
49,2,19,2,3,4
50,2,20,2,3,4
51,2,21,2,3,6
52,2,22,1,1,1
53,2,23,1,1,0
54,2,24,2,6,13
55,2,25,2,4,4
56,2,26,2,4,7
57,2,27,2,3,3
58,2,28,1,1,2
59,2,29,1,1,1
60,3,0,1,1,1
61,3,1,1,1,0
62,3,2,1,2,2
63,3,3,1,2,2
64,3,4,1,2,3
65,3,5,1,1,2
66,3,6,1,1,1
67,3,7,1,1,1
68,3,8,1,1,1
69,3,9,1,1,0
70,3,10,1,1,2
71,3,11,1,1,1
72,3,12,1,2,1
73,3,13,1,1,2
74,3,14,1,1,2
75,3,15,1,1,1
76,3,16,1,1,1
77,3,17,1,1,0
78,3,18,1,2,3
79,3,19,1,1,1
80,3,20,1,1,2
81,3,21,1,1,1
82,3,22,1,1,1
83,3,23,1,1,0
84,3,24,1,1,0
85,3,25,1,1,2
86,3,26,1,1,1
87,3,27,1,2,2
88,3,28,1,1,1
89,3,29,1,1,2
90,4,0,2,1,0
91,4,1,2,1,1
92,4,2,2,1,2
93,4,3,2,1,0
94,4,4,2,1,1
95,4,5,2,1,1
96,4,6,2,1,0
97,4,7,2,1,1
98,4,8,2,2,1
99,4,9,2,1,0
100,4,10,2,1,0
101,4,11,2,2,1
102,4,12,2,1,1
103,4,13,2,1,0
104,4,14,2,1,2
105,4,15,2,2,3
106,4,16,2,2,2
107,4,17,2,1,1
108,4,18,2,2,1
109,4,19,2,1,2
110,4,20,2,1,2
111,4,21,2,1,1
112,4,22,2,1,1
113,4,23,2,2,3
114,4,24,2,1,1
115,4,25,2,1,1
116,4,26,2,2,1
117,4,27,2,1,1
118,4,28,2,1,1
119,4,29,2,1,1
120,5,0,1,3,4
121,5,1,1,4,8
122,5,2,1,3,5
123,5,3,1,7,14
124,5,4,1,3,4
125,5,5,1,4,7
126,5,6,1,3,8
127,5,7,1,5,8
128,5,8,1,4,8
129,5,9,1,3,6
130,5,10,1,5,9
131,5,11,1,3,7
132,5,12,1,3,6
133,5,13,1,3,7
134,5,14,1,6,13
135,5,15,1,6,12
136,5,16,1,3,6
137,5,17,1,7,15
138,5,18,1,4,7
139,5,19,1,7,15
140,5,20,1,7,13
141,5,21,1,3,5
142,5,22,1,4,6
143,5,23,1,7,15
144,5,24,1,3,7
145,5,25,1,3,7
146,5,26,1,8,16
147,5,27,2,3,5
148,5,28,1,3,7
149,5,29,1,3,5
150,6,0,1,4,6
151,6,1,1,3,6
152,6,2,0,1,3
153,6,3,0,2,7
154,6,4,0,1,2
155,6,5,1,3,8
156,6,6,0,1,3
157,6,7,0,2,7
158,6,8,1,4,8
159,6,9,0,1,3
160,6,10,0,1,2
