,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,6.9064047008693345e-15,0.6028845839873676,0.3971154160126255,150,211
1,2,1.02135027553671e-14,0.10645323437419613,0.8935467656257936,150,222
2,3,0.36725087535374784,0.6327491246462452,7.056444515194447e-15,150,265
3,4,1.1267599179138279e-14,1.1267599179138279e-14,0.9999999999999775,150,241
4,5,3.043376136536378e-14,0.9999999999999392,3.043376136536378e-14,150,269
5,6,0.7903688933996601,0.2096311066003201,1.97149982599268e-14,150,308
6,7,1.166599886194769e-14,1.166599886194769e-14,0.9999999999999767,150,288
7,8,0.9999999999999741,1.2927618257128374e-14,1.2927618257128374e-14,150,317
8,9,0.9999999999999765,1.1792912808872868e-14,1.1792912808872868e-14,150,224
9,10,0.018211948744389354,0.1676534897301776,0.814134561525433,150,238
10,11,1.1579720360104531e-14,1.1579720360104531e-14,0.9999999999999768,150,274
11,12,0.9999999999999756,1.2238736093250371e-14,1.2238736093250371e-14,150,270
12,13,0.5523346121953286,0.44766538780465837,1.3027379371248501e-14,150,312
13,14,1.117942674172862e-14,1.117942674172862e-14,0.9999999999999777,150,261
14,15,0.5183971704122566,0.4816028295877376,5.784415546115481e-15,150,193
15,16,0.06631221036962112,0.9336877896303499,2.8973479031606735e-14,150,248
16,17,0.9667359028981748,0.03326409710180098,2.432768350900372e-14,150,241
17,18,0.00045806752960228834,0.9995419324703553,4.2306642426333146e-14,150,216
18,19,0.5169927479122447,0.4830072520877494,5.784102330562558e-15,150,222
19,20,0.9999999999999777,1.1135396307415357e-14,1.1135396307415357e-14,150,240
20,21,1.1196942260072756e-14,0.9999999999999776,1.1196942260072756e-14,150,271
21,22,8.917753720188005e-15,0.8001810512137774,0.19981894878621373,150,296
22,23,1.2401701512907018e-14,1.2401701512907018e-14,0.9999999999999752,150,303
23,24,1.105662174325823e-14,0.008605860376613256,0.9913941396233756,150,350
24,25,5.9213407277956126e-15,0.5126090853067118,0.4873909146932823,150,308
25,26,9.775642004458717e-15,0.1370791000429812,0.8629208999570089,150,266
26,27,1.0969479751450384e-14,0.01786918960713874,0.9821308103928503,150,258
27,28,2.5462390695468945e-14,0.9982366421922844,0.0017633578076900725,150,225
28,29,0.968254056272376,0.0004058727718954468,0.03134007095572859,150,177
29,30,0.013339430965102785,0.9866605690348862,1.1084542893268457e-14,150,233
30,31,0.9134263807984475,0.08657361920152767,2.482063968209331e-14,150,289
31,32,6.188148664990231e-15,0.5310361290524209,0.46896387094757275,150,238
32,33,1.1212695004671602e-14,0.9999999999999776,1.1212695004671602e-14,150,278
33,34,0.999999999999976,1.197937101850081e-14,1.197937101850081e-14,150,212
