,trial,run,judgment,num_cols
0,1,0,1,44
1,1,1,1,62
2,1,2,1,57
3,1,3,1,48
4,1,4,1,31
5,1,5,1,52
6,1,6,1,62
7,1,7,1,46
8,1,8,1,44
9,1,9,1,54
10,1,10,1,50
11,1,11,1,63
12,1,12,1,37
13,1,13,1,58
14,1,14,1,55
15,1,15,1,43
16,1,16,1,48
17,1,17,1,38
18,1,18,1,50
19,1,19,1,65
20,1,20,1,53
21,1,21,1,33
22,1,22,1,59
23,1,23,1,49
24,1,24,1,53
25,1,25,1,62
26,1,26,1,55
27,1,27,1,57
28,1,28,1,57
29,1,29,1,56
30,2,0,2,215
31,2,1,1,8
32,2,2,1,110
33,2,3,1,106
34,2,4,1,7
35,2,5,2,218
36,2,6,2,221
37,2,7,2,208
38,2,8,1,8
39,2,9,1,11
40,2,10,1,9
41,2,11,2,219
42,2,12,2,216
43,2,13,2,220
44,2,14,2,218
45,2,15,2,216
46,2,16,2,214
47,2,17,1,139
48,2,18,2,193
49,2,19,2,221
50,2,20,2,33
51,2,21,2,194
52,2,22,2,212
53,2,23,2,213
54,2,24,2,218
55,2,25,1,15
56,2,26,2,220
57,2,27,2,218
58,2,28,2,212
59,2,29,2,217
60,3,0,1,108
61,3,1,1,111
62,3,2,1,110
63,3,3,1,108
64,3,4,1,112
65,3,5,1,68
66,3,6,1,109
67,3,7,1,62
68,3,8,1,106
69,3,9,1,108
70,3,10,1,108
71,3,11,1,110
72,3,12,1,108
73,3,13,1,69
74,3,14,1,108
75,3,15,1,110
76,3,16,1,108
77,3,17,1,110
78,3,18,1,126
79,3,19,1,110
80,3,20,1,112
81,3,21,1,108
82,3,22,1,108
83,3,23,1,109
84,3,24,1,108
85,3,25,1,107
86,3,26,1,111
87,3,27,1,69
88,3,28,1,104
89,3,29,1,112
90,4,0,2,38
91,4,1,2,34
92,4,2,2,34
93,4,3,2,38
94,4,4,2,33
95,4,5,2,34
96,4,6,2,34
97,4,7,2,39
98,4,8,2,36
99,4,9,2,32
100,4,10,2,36
101,4,11,2,35
102,4,12,2,39
103,4,13,2,36
104,4,14,2,37
105,4,15,2,38
106,4,16,2,38
107,4,17,2,41
108,4,18,2,36
109,4,19,2,34
110,4,20,2,34
111,4,21,2,36
112,4,22,2,35
113,4,23,2,28
114,4,24,2,18
115,4,25,2,39
116,4,26,2,39
117,4,27,2,35
118,4,28,2,32
119,4,29,2,36
120,5,0,1,115
121,5,1,1,148
122,5,2,1,122
123,5,3,1,210
124,5,4,1,22
125,5,5,1,211
126,5,6,1,64
127,5,7,1,12
128,5,8,1,11
129,5,9,1,39
130,5,10,1,36
131,5,11,1,8
132,5,12,1,6
133,5,13,1,24
134,5,14,1,206
135,5,15,1,32
136,5,16,1,203
137,5,17,1,34
138,5,18,1,109
139,5,19,1,53
140,5,20,1,24
141,5,21,1,16
142,5,22,1,91
143,5,23,1,25
144,5,24,1,108
145,5,25,1,18
146,5,26,1,79
147,5,27,1,211
148,5,28,1,19
149,5,29,1,91
150,6,0,1,259
151,6,1,0,280
152,6,2,1,252
153,6,3,1,218
154,6,4,1,261
155,6,5,0,286
156,6,6,0,278
157,6,7,1,209
158,6,8,1,238
159,6,9,0,287
160,6,10,1,200
161,6,11,0,286
162,6,12,1,230
163,6,13,1,201
164,6,14,0,282
165,6,15,1,249
166,6,16,0,287
167,6,17,1,246
168,6,18,1,235
169,6,19,0,284
170,6,20,1,213
171,6,21,0,283
172,6,22,1,260
173,6,23,0,288
174,6,24,1,248
175,6,25,1,260
176,6,26,1,33
177,6,27,0,284
178,6,28,0,285
179,6,29,0,288
180,7,0,2,124
181,7,1,2,126
182,7,2,2,142
183,7,3,2,124
184,7,4,2,122
185,7,5,2,109
186,7,6,2,14
187,7,7,2,93
188,7,8,2,136
189,7,9,2,8
190,7,10,2,102
191,7,11,2,133
192,7,12,2,137
193,7,13,2,118
194,7,14,2,109
195,7,15,2,112
196,7,16,2,130
197,7,17,2,127
198,7,18,2,100
199,7,19,2,106
200,7,20,2,181
201,7,21,2,120
202,7,22,2,55
203,7,23,2,183
204,7,24,2,161
205,7,25,2,142
206,7,26,2,192
207,7,27,2,22
208,7,28,2,159
209,7,29,2,96
210,8,0,0,10
211,8,1,0,10
212,8,2,0,10
213,8,3,0,12
214,8,4,0,18
215,8,5,0,10
216,8,6,0,9
217,8,7,0,12
