,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,6.913200400420726e-15,0.6079580060772544,0.3920419939227388,300,449
1,2,1.0144336081624217e-14,0.10364870951590646,0.8963512904840835,300,440
2,3,0.36414075019179876,0.6358592498081941,7.135330788621256e-15,300,533
3,4,1.121282885549619e-14,1.121282885549619e-14,0.9999999999999776,300,543
4,5,3.018698663653394e-14,0.9992295841090947,0.0007704158908752185,300,543
5,6,0.7758608904439314,0.22413910955604863,2.0111693181232217e-14,300,650
6,7,1.1598866062662775e-14,1.1598866062662775e-14,0.9999999999999768,300,534
7,8,0.9999999999999742,1.2898521529554379e-14,1.2898521529554379e-14,300,651
8,9,0.9999999999999764,1.1804368638974309e-14,1.1804368638974309e-14,300,436
9,10,2.0906378050593785e-14,0.1549885710360145,0.8450114289639645,300,466
10,11,1.158014078881394e-14,1.158014078881394e-14,0.9999999999999768,300,536
11,12,0.9999999999999762,1.1856167521256334e-14,1.1856167521256334e-14,300,521
12,13,0.5578584954262822,0.4421415045737048,1.2922796197960406e-14,300,629
13,14,1.1191382404468882e-14,1.1191382404468882e-14,0.9999999999999776,300,534
14,15,0.5128467050781593,0.48715329492183485,5.7702803827722184e-15,300,366
15,16,0.0748876213969657,0.9251123786030045,2.970905883280436e-14,300,559
16,17,0.968592695560197,0.03140730443977885,2.417414960783614e-14,300,471
17,18,3.9923618342769694e-14,0.9999999999999202,3.9923618342769694e-14,300,438
18,19,0.5181369050063548,0.48186309499363955,5.792042418895699e-15,300,453
19,20,0.9999999999999777,1.113346481835335e-14,1.113346481835335e-14,300,440
20,21,1.1155618340387365e-14,0.9999999999999777,1.1155618340387365e-14,300,547
21,22,8.928344496090638e-15,0.8011325403471432,0.19886745965284786,300,579
22,23,1.2678191927972236e-14,1.2678191927972236e-14,0.9999999999999747,300,623
23,24,1.1090584692013831e-14,0.006143788485633595,0.9938562115143553,300,666
24,25,5.901224738427244e-15,0.5105605507882515,0.4894394492117427,300,620
25,26,9.567471491358106e-15,0.14260703797528446,0.8573929620247059,300,539
26,27,1.0971106849884128e-14,0.01837674308852545,0.9816232569114636,300,562
27,28,2.4913807772374666e-14,0.9999999999999502,2.4913807772374666e-14,300,477
28,29,0.9857127277855263,3.072294684562504e-14,0.014287272214442957,300,363
29,30,0.0373157321130479,0.9626842678869414,1.0732684526064365e-14,300,483
30,31,0.9117191802365568,0.08828081976341812,2.496159717722587e-14,300,537
31,32,0.014663683047718893,0.5217682068934111,0.4635681100588699,300,464
32,33,1.1148126447863618e-14,0.9999999999999777,1.1148126447863618e-14,300,546
33,34,0.999999999999976,1.1966147371859327e-14,1.1966147371859327e-14,300,483
34,35,4.624409686984716e-13,0.9999999999990751,4.624409686984716e-13,300,679
35,36,1.1815554799715476e-14,1.1815554799715476e-14,0.9999999999999764,300,454
36,37,0.5241596731229906,0.4758403268770031,6.23997849488811e-15,300,615
