,trial,run,judgment,num_sims,num_looks
0,1,0,1,8,14
1,1,1,1,40,61
2,1,2,1,44,56
3,1,3,1,40,60
4,1,4,1,41,59
5,1,5,1,37,63
6,1,6,1,42,58
7,1,7,1,40,61
8,1,8,1,38,62
9,1,9,1,43,57
10,1,10,1,40,61
11,1,11,1,38,62
12,1,12,1,40,61
13,1,13,1,41,61
14,1,14,1,41,59
15,1,15,1,39,63
16,1,16,1,40,62
17,1,17,1,42,59
18,1,18,1,41,59
19,1,19,1,42,60
20,1,20,1,40,60
21,1,21,1,38,62
22,1,22,1,45,56
23,1,23,1,39,61
24,1,24,1,42,58
25,1,25,1,42,60
26,1,26,1,40,62
27,1,27,1,40,60
28,1,28,1,39,61
29,1,29,1,8,11
30,2,0,2,29,52
31,2,1,2,24,35
32,2,2,2,21,38
33,2,3,2,21,34
34,2,4,2,12,21
35,2,5,2,17,21
36,2,6,2,32,50
37,2,7,2,30,49
38,2,8,2,26,44
39,2,9,2,25,44
40,2,10,2,20,32
41,2,11,2,25,40
42,2,12,2,39,63
43,2,13,2,24,41
44,2,14,2,31,52
45,2,15,2,25,36
46,2,16,2,24,42
47,2,17,2,21,34
48,2,18,2,27,36
49,2,19,2,36,56
50,2,20,2,28,42
51,2,21,2,33,47
52,2,22,2,27,43
53,2,23,2,30,47
54,2,24,2,32,54
55,2,25,2,28,41
56,2,26,2,23,39
57,2,27,2,27,43
58,2,28,2,20,33
59,2,29,2,26,51
60,3,0,1,40,62
61,3,1,1,43,57
62,3,2,1,36,64
63,3,3,1,41,60
64,3,4,1,40,61
65,3,5,1,41,60
66,3,6,1,36,65
67,3,7,1,40,60
68,3,8,1,41,61
69,3,9,1,39,61
70,3,10,1,39,63
71,3,11,1,42,58
72,3,12,1,39,61
73,3,13,1,41,62
74,3,14,1,42,62
75,3,15,1,42,60
76,3,16,1,37,64
77,3,17,1,40,60
78,3,18,1,40,62
79,3,19,1,40,62
80,3,20,1,41,59
81,3,21,1,41,61
82,3,22,1,38,63
83,3,23,1,41,61
84,3,24,1,39,63
85,3,25,1,43,58
86,3,26,1,39,62
