,trial,run,judgment,num_sims,num_looks
0,1,0,1,43,58
1,1,1,1,42,60
2,1,2,1,39,62
3,1,3,1,41,59
4,1,4,1,39,61
5,1,5,1,41,59
6,1,6,1,41,60
7,1,7,1,39,61
8,1,8,1,40,62
9,1,9,1,39,63
10,1,10,1,40,61
11,1,11,1,43,58
12,1,12,1,42,61
13,1,13,1,40,62
14,1,14,1,40,60
15,1,15,1,41,59
16,1,16,1,40,61
17,1,17,1,43,58
18,1,18,1,41,62
19,1,19,1,39,62
20,1,20,1,43,59
21,1,21,1,40,61
22,1,22,1,41,59
23,1,23,1,38,62
24,1,24,1,37,63
25,1,25,1,39,61
26,1,26,1,42,58
27,1,27,1,39,61
28,1,28,1,42,59
29,1,29,1,41,60
30,2,0,2,40,62
31,2,1,2,37,63
32,2,2,2,38,64
33,2,3,2,38,59
34,2,4,2,40,54
35,2,5,2,41,58
36,2,6,2,38,63
37,2,7,2,40,60
38,2,8,2,38,59
39,2,9,2,43,58
40,2,10,2,41,60
41,2,11,2,39,61
42,2,12,2,36,65
43,2,13,2,37,61
44,2,14,2,37,64
45,2,15,2,37,62
46,2,16,2,41,61
47,2,17,2,41,60
48,2,18,2,38,56
49,2,19,2,42,59
50,2,20,2,36,60
51,2,21,2,36,53
52,2,22,2,37,54
53,2,23,2,40,61
54,2,24,2,40,61
55,2,25,2,43,49
56,2,26,2,38,64
57,2,27,2,39,61
58,2,28,2,37,49
59,2,29,2,36,66
60,3,0,1,42,58
61,3,1,1,39,62
62,3,2,1,36,65
63,3,3,1,39,62
64,3,4,1,40,62
65,3,5,1,40,60
66,3,6,1,39,63
67,3,7,1,40,64
68,3,8,1,38,63
69,3,9,1,36,64
70,3,10,1,40,61
71,3,11,1,39,61
72,3,12,1,41,60
73,3,13,1,40,63
74,3,14,1,37,63
75,3,15,1,40,62
76,3,16,1,38,64
77,3,17,1,39,61
78,3,18,1,38,63
79,3,19,1,36,65
80,3,20,1,38,63
81,3,21,1,38,63
82,3,22,1,44,57
83,3,23,1,41,60
84,3,24,1,39,62
85,3,25,1,41,60
86,3,26,1,42,58
87,3,27,1,42,59
88,3,28,1,41,62
89,3,29,1,40,61
90,4,0,2,8,15
91,4,1,2,8,18
92,4,2,2,8,14
93,4,3,2,8,14
94,4,4,2,8,7
95,4,5,2,8,14
96,4,6,2,8,12
97,4,7,2,8,14
98,4,8,2,8,14
99,4,9,2,8,14
100,4,10,2,8,14
101,4,11,2,8,11
102,4,12,2,8,17
103,4,13,2,8,13
104,4,14,2,8,11
105,4,15,2,8,15
106,4,16,2,8,13
107,4,17,2,8,12
108,4,18,2,8,13
109,4,19,2,14,25
110,4,20,2,8,14
111,4,21,2,14,24
112,4,22,2,8,10
113,4,23,2,8,13
114,4,24,2,14,21
115,4,25,2,8,15
116,4,26,2,8,15
117,4,27,2,8,10
118,4,28,2,8,12
119,4,29,2,8,19
120,5,0,1,28,52
121,5,1,1,24,42
122,5,2,1,21,43
123,5,3,1,25,47
124,5,4,1,20,37
125,5,5,1,24,38
126,5,6,1,26,42
127,5,7,1,23,40
128,5,8,1,26,47
129,5,9,1,33,64
130,5,10,1,24,39
131,5,11,1,23,45
132,5,12,1,30,67
133,5,13,1,24,43
134,5,14,1,20,38
135,5,15,1,27,51
136,5,16,1,22,34
137,5,17,1,18,32
138,5,18,1,25,48
139,5,19,1,26,44
140,5,20,1,28,53
141,5,21,1,21,46
142,5,22,1,24,47
143,5,23,1,27,44
144,5,24,1,25,34
145,5,25,1,24,40
146,5,26,1,22,43
147,5,27,1,28,48
148,5,28,1,20,38
149,5,29,1,29,46
150,6,0,0,31,71
151,6,1,0,34,68
152,6,2,0,31,70
153,6,3,0,33,69
154,6,4,0,31,70
155,6,5,0,32,71
156,6,6,0,35,67
157,6,7,0,33,68
158,6,8,0,32,71
159,6,9,0,34,67
160,6,10,0,35,67
161,6,11,0,32,69
162,6,12,0,34,70
163,6,13,0,32,71
164,6,14,0,33,68
165,6,15,0,35,68
166,6,16,0,32,69
167,6,17,0,33,69
168,6,18,0,32,69
169,6,19,0,34,67
170,6,20,0,34,66
171,6,21,0,34,68
172,6,22,0,32,71
173,6,23,0,32,70
174,6,24,0,33,70
175,6,25,0,35,68
176,6,26,0,34,68
177,6,27,0,30,70
178,6,28,0,29,71
179,6,29,0,32,69
180,7,0,2,8,17
181,7,1,2,8,14
182,7,2,2,8,14
183,7,3,2,9,23
184,7,4,2,8,15
185,7,5,2,8,15
186,7,6,2,8,15
187,7,7,2,8,11
188,7,8,2,8,13
189,7,9,2,8,10
190,7,10,2,8,13
191,7,11,2,8,13
192,7,12,2,9,17
193,7,13,2,8,14
194,7,14,2,8,13
195,7,15,2,8,18
196,7,16,2,8,18
197,7,17,2,8,19
198,7,18,2,8,15
199,7,19,2,8,13
200,7,20,2,8,13
201,7,21,2,9,17
202,7,22,2,8,11
203,7,23,2,8,16
204,7,24,2,8,10
205,7,25,2,8,13
206,7,26,2,8,15
207,7,27,2,8,14
208,7,28,2,8,10
209,7,29,2,7,14
210,8,0,0,10,21
211,8,1,0,10,20
212,8,2,0,12,24
213,8,3,0,12,26
214,8,4,0,10,21
215,8,5,0,10,20
216,8,6,0,13,25
217,8,7,0,11,22
218,8,8,0,11,25
219,8,9,0,10,16
220,8,10,0,10,20
221,8,11,0,10,22
222,8,12,0,10,20
223,8,13,0,10,19
224,8,14,0,10,23
225,8,15,0,10,23
226,8,16,0,9,17
227,8,17,0,12,24
228,8,18,0,10,18
229,8,19,0,11,26
230,8,20,0,9,17
231,8,21,0,12,26
232,8,22,0,10,21
233,8,23,0,10,16
234,8,24,0,10,19
235,8,25,0,10,19
236,8,26,0,10,20
237,8,27,0,10,17
238,8,28,0,10,17
239,8,29,0,11,18
240,9,0,0,9,17
241,9,1,0,8,11
242,9,2,0,8,9
243,9,3,0,8,8
244,9,4,0,8,15
245,9,5,0,8,16
246,9,6,0,8,14
247,9,7,0,9,14
248,9,8,0,8,15
249,9,9,0,8,13
250,9,10,0,8,11
251,9,11,0,9,12
252,9,12,0,8,13
253,9,13,0,8,17
254,9,14,0,8,11
255,9,15,0,8,11
256,9,16,0,8,16
257,9,17,0,8,10
258,9,18,0,8,15
259,9,19,0,9,13
260,9,20,0,8,14
261,9,21,0,8,13
262,9,22,0,9,14
263,9,23,0,9,13
264,9,24,0,8,10
265,9,25,0,8,12
266,9,26,0,8,13
267,9,27,0,8,16
268,9,28,0,9,18
269,9,29,0,8,14
270,10,0,2,37,63
271,10,1,2,41,59
272,10,2,2,38,62
273,10,3,2,39,62
274,10,4,2,39,62
275,10,5,2,41,62
276,10,6,2,36,64
277,10,7,2,37,64
278,10,8,2,41,60
279,10,9,2,42,58
280,10,10,2,42,59
281,10,11,2,39,63
282,10,12,2,41,59
283,10,13,2,40,60
284,10,14,2,38,63
285,10,15,2,38,62
286,10,16,2,41,59
287,10,17,2,39,61
288,10,18,2,38,64
289,10,19,2,39,63
290,10,20,2,41,59
291,10,21,2,41,60
292,10,22,2,38,62
293,10,23,2,41,62
294,10,24,2,40,61
295,10,25,2,40,61
296,10,26,2,39,61
297,10,27,2,42,59
298,10,28,2,42,60
299,10,29,2,40,61
300,11,0,2,9,20
301,11,1,2,8,18
302,11,2,2,8,15
303,11,3,2,8,13
304,11,4,2,8,17
305,11,5,2,8,10
306,11,6,2,8,16
307,11,7,2,9,19
308,11,8,2,8,17
309,11,9,2,8,15
310,11,10,2,8,17
311,11,11,2,8,17
312,11,12,2,8,18
313,11,13,2,8,19
314,11,14,2,8,11
315,11,15,2,8,12
316,11,16,2,8,13
317,11,17,2,8,12
318,11,18,2,8,21
319,11,19,2,8,16
320,11,20,2,8,15
321,11,21,2,8,15
322,11,22,2,8,16
323,11,23,2,8,18
324,11,24,2,8,18
325,11,25,2,8,15
326,11,26,2,8,15
327,11,27,2,8,12
328,11,28,2,8,17
329,11,29,2,9,17
330,12,0,0,12,23
331,12,1,0,16,25
332,12,2,0,16,25
333,12,3,0,14,23
