,trial,run,judgment,num_sims,num_looks
0,1,0,1,8,10
1,1,1,1,8,10
2,1,2,1,9,10
3,1,3,1,8,11
4,1,4,1,9,9
5,1,5,1,8,9
6,1,6,1,10,10
7,1,7,1,8,10
8,1,8,1,8,6
9,1,9,1,10,15
10,1,10,1,7,5
11,1,11,1,8,10
12,1,12,1,9,6
13,1,13,1,7,9
14,1,14,1,9,11
15,1,15,1,8,10
16,1,16,1,9,10
17,1,17,1,8,7
18,1,18,1,8,6
19,1,19,1,9,12
20,1,20,1,9,4
21,1,21,1,10,5
22,1,22,1,10,7
23,1,23,1,7,6
24,1,24,1,8,9
25,1,25,1,9,9
26,1,26,1,8,8
27,1,27,1,8,6
28,1,28,1,8,8
29,1,29,1,7,4
30,2,0,1,46,56
31,2,1,1,49,52
32,2,2,1,54,48
33,2,3,1,50,52
34,2,4,1,50,51
35,2,5,1,56,45
36,2,6,1,51,51
37,2,7,2,37,65
38,2,8,1,53,48
39,2,9,1,56,45
40,2,10,1,46,55
41,2,11,1,47,53
42,2,12,1,49,52
43,2,13,1,54,46
44,2,14,1,51,51
45,2,15,1,55,46
46,2,16,1,54,46
47,2,17,1,50,52
48,2,18,1,51,49
49,2,19,1,51,50
50,2,20,1,53,47
51,2,21,1,52,49
52,2,22,1,54,47
53,2,23,1,51,49
54,2,24,1,59,41
55,2,25,1,52,49
56,2,26,1,50,50
57,2,27,1,47,53
58,2,28,1,48,54
59,2,29,1,51,50
60,3,0,1,8,8
61,3,1,1,8,8
62,3,2,1,8,10
63,3,3,1,9,10
64,3,4,1,8,8
65,3,5,1,9,8
66,3,6,1,9,5
67,3,7,1,9,7
68,3,8,1,8,7
69,3,9,1,8,3
70,3,10,1,10,11
71,3,11,1,7,8
72,3,12,1,8,7
73,3,13,1,10,4
74,3,14,1,7,4
75,3,15,1,7,8
76,3,16,1,9,10
77,3,17,1,9,8
78,3,18,1,8,6
79,3,19,1,7,5
80,3,20,1,7,7
81,3,21,1,8,8
82,3,22,1,11,9
83,3,23,1,7,9
84,3,24,1,8,9
85,3,25,1,9,9
86,3,26,1,7,7
87,3,27,1,7,9
88,3,28,1,8,6
89,3,29,1,9,8
90,4,0,2,7,6
91,4,1,2,9,11
92,4,2,2,8,9
93,4,3,2,8,8
94,4,4,2,8,8
95,4,5,2,8,9
96,4,6,2,8,9
97,4,7,2,7,12
98,4,8,2,7,8
99,4,9,2,7,9
100,4,10,2,7,7
101,4,11,2,8,7
102,4,12,2,8,9
103,4,13,2,7,7
104,4,14,2,9,9
105,4,15,2,7,6
106,4,16,2,7,9
107,4,17,2,8,7
108,4,18,2,7,10
109,4,19,2,7,6
110,4,20,2,8,8
111,4,21,2,7,9
112,4,22,2,7,8
113,4,23,2,9,9
114,4,24,2,8,5
115,4,25,2,8,8
116,4,26,2,8,9
117,4,27,2,7,5
118,4,28,2,8,8
119,4,29,2,7,7
120,5,0,1,42,59
121,5,1,1,21,32
122,5,2,1,11,22
123,5,3,1,11,17
124,5,4,1,9,16
125,5,5,1,10,16
126,5,6,1,39,62
127,5,7,1,8,17
128,5,8,1,25,39
129,5,9,1,36,66
130,5,10,1,35,65
131,5,11,1,39,62
