,trial,hole1,hole2,hole3,num_cols
0,1,1.056696580981665e-14,0.5608459046876252,0.4391540953123642,516
1,2,1.546348058412185e-14,0.3364712965953562,0.6635287034046283,504
2,3,0.40823936769971847,0.5917606323002708,1.0745129432667793e-14,523
3,4,1.7485205672874776e-14,0.04746821382055464,0.9525317861794279,540
4,5,0.005283712685403252,0.8534911226085333,0.14122516470606347,549
5,6,0.486066755714366,0.5139332442856228,1.1180323945868028e-14,624
6,7,1.8149731720094283e-14,1.8149731720094283e-14,0.9999999999999637,542
7,8,0.9866709752096963,2.00519614676724e-14,0.013329024790283623,623
8,9,0.9999999999999656,1.7211356362452097e-14,1.7211356362452097e-14,523
9,10,0.16404268607018557,0.3230492478797305,0.5129080660500839,452
10,11,1.7225641145710803e-14,1.7225641145710803e-14,0.9999999999999656,700
11,12,0.9999999999999382,3.092129847963413e-14,3.092129847963413e-14,560
12,13,0.3934033568772741,0.6065966431227123,1.3483366835577924e-14,619
13,14,2.0964688493468053e-14,2.0964688493468053e-14,0.999999999999958,579
14,15,0.5316289518857888,0.4683710481142015,9.608018504649489e-15,360
15,16,0.3095011529048639,0.6904988470951144,2.1667220978405222e-14,628
16,17,0.7642562416657334,0.23574375833424485,2.1814555534975276e-14,552
17,18,0.07274994187285282,0.9272500581271161,3.105597679656735e-14,550
18,19,0.5380026764557391,0.46199732354425127,9.722781389739639e-15,457
19,20,0.9999999999999657,1.715048299603329e-14,1.715048299603329e-14,535
20,21,0.08736022891982358,0.9002866885324433,0.01235308254773316,687
21,22,1.1205902835141036e-14,0.6497746175747484,0.3502253824252404,654
22,23,3.100643875836091e-14,3.100643875836091e-14,0.9999999999999379,769
23,24,1.6639149009482677e-14,0.09330366342539358,0.9066963365745898,676
24,25,1.0179432390039977e-14,0.5452958207780224,0.45470417922196743,704
25,26,1.3499083730199662e-14,0.25951386866506865,0.7404861313349178,537
26,27,1.4881597303911802e-14,0.18165421822253744,0.8183457817774478,547
27,28,2.8641070468452946e-14,0.8878971729559283,0.11210282704404304,466
28,29,0.7574930146742815,0.042023311853078955,0.20048367347263962,363
29,30,0.2951593850262507,0.7048406149737364,1.282482546440148e-14,612
30,31,0.7052482398827921,0.29475176011718857,1.938257288172631e-14,706
31,32,0.13894522852315874,0.5240563549592847,0.3369984165175566,547
32,33,1.8094360475411924e-14,0.9999999999999638,1.8094360475411924e-14,651
33,34,0.9983552024796273,2.069177350543582e-14,0.001644797520352033,535
34,35,0.4630547821759939,0.48422475006110954,0.05272046776289658,715
35,36,1.615290850223017e-14,0.05574007852976609,0.9442599214702176,569
36,37,0.4871137274395179,0.5128862725604716,1.052620741212152e-14,614
37,38,3.873408891850233e-14,3.873408891850233e-14,0.9999999999999225,566
38,39,0.3709994646811243,0.49428675264696686,0.1347137826719089,591
39,40,0.999999999999964,1.7985140888698474e-14,1.7985140888698474e-14,643
40,41,1.8430220923014438e-14,1.8430220923014438e-14,0.9999999999999631,600
41,42,1.2449921518237333e-14,0.4314995955836344,0.5685004044163532,713
42,43,0.8666929580985803,0.002228450000663171,0.13107859190075666,690
43,44,2.514407234895411e-14,2.514407234895411e-14,0.9999999999999497,709
44,45,0.9999999999999635,1.8275447641303203e-14,1.8275447641303203e-14,549
45,46,1.1314796331860272e-14,0.4329947501934611,0.5670052498065276,532
46,47,0.0003260859974059818,0.209660280775856,0.7900136332267381,450
47,48,0.48144491287794416,0.031362934962209654,0.4871921521598463,569
48,49,2.1162724857396402e-14,2.1162724857396402e-14,0.9999999999999577,722
49,50,0.04022520221385526,0.85538460047397,0.10439019731217473,715
50,51,0.7969992698427902,0.2030007301571828,2.6848858720511088e-14,527
51,52,1.808794759803473e-14,1.808794759803473e-14,0.9999999999999638,699
52,53,0.32699117525073845,0.31154337026182827,0.3614654544874333,632
53,54,1.349196756087614e-14,0.4429322223228245,0.557067777677162,668
54,55,1.4248644634845195e-14,0.42427368831801215,0.5757263116819736,677
55,56,3.1318049953014324e-14,0.9775331861502818,0.02246681384968687,701
56,57,1.1145560260674278e-14,0.38571194754166077,0.6142880524583281,509
57,58,0.3238331836485111,0.3801497471953855,0.29601706915610326,461
58,59,0.3713583491464244,0.10207361913480449,0.526568031718771,670
59,60,1.80943039383416e-14,0.0058330669991898225,0.9941669330007921,722
60,61,2.05306242991503e-14,2.05306242991503e-14,0.9999999999999589,625
61,62,0.4907158838789903,1.1851034367083317e-14,0.509284116120998,722
62,63,0.3276378978487251,0.6723621021512574,1.7570073516600644e-14,652
63,64,2.2738543767145925e-14,0.7535844716900164,0.24641552830996097,737
64,65,0.9999999999999568,2.159707808724819e-14,2.159707808724819e-14,534
65,66,0.07412381415553598,0.9258761858444283,3.572572944921902e-14,664
66,67,0.5951907502486629,0.4048092497513264,1.0829730123339339e-14,541
67,68,1.0771927091698955e-14,0.4842764109106841,0.5157235890893052,520
68,69,0.43868082424688987,0.5613191757531,1.0274791713121419e-14,561
69,70,0.9960200169381398,2.372132367683807e-14,0.003979983061836558,722
70,71,0.014416223425302478,0.9177025318789728,0.06788124469572472,689
71,72,0.9999999999999649,1.755195655364429e-14,1.755195655364429e-14,633
72,73,1.1170904446620816e-14,0.38609910949528786,0.613900890504701,525
73,74,1.89819750936902e-14,0.004264329389375206,0.9957356706106059,450
74,75,0.5195164944935922,0.4804835055063965,1.1328860196141086e-14,638
75,76,0.999999999999961,1.9498310388336436e-14,1.9498310388336436e-14,473
76,77,1.1768622590285e-14,0.3763295922708089,0.6236704077291793,546
77,78,0.5234868080539204,0.47651319194606945,1.0068791326534373e-14,468
78,79,1.3990697099596624e-14,0.24493971783682922,0.7550602821631568,544
79,80,0.436617716199688,0.5244939673897254,0.038888316410586626,532
80,81,2.083728107383874e-14,2.083728107383874e-14,0.9999999999999584,580
81,82,1.527563565266065e-14,0.6381178715620508,0.36188212843793394,616
82,84,0.999999999999954,2.300875015855814e-14,2.300875015855814e-14,543
83,85,0.6211023464019217,0.37889765359806654,1.1667237287857573e-14,594
84,86,2.0877537193836775e-14,2.0877537193836775e-14,0.9999999999999583,540
85,90,1.7438051811137776e-14,1.7438051811137776e-14,0.9999999999999651,714
86,91,1.9270525587768512e-14,0.7435896438520407,0.25641035614794,726
87,93,0.0009050453852848327,0.9888282883270108,0.010266666287704326,742
88,94,0.33792309226305484,0.6612362516564779,0.0008406560804674468,669
89,97,0.6849366313764084,0.18849529636729564,0.12656807225629607,505
90,98,1.45562359936746e-14,0.21819519032361726,0.7818048096763681,716
91,99,1.9072179199878332e-14,1.9072179199878332e-14,0.9999999999999618,562
92,100,4.3032760237046337e-14,4.3032760237046337e-14,0.999999999999914,609
93,102,0.9999582579643901,4.174203558665454e-05,2.316645744797174e-14,463
94,103,0.9999999999999413,2.937630387746815e-14,2.937630387746815e-14,618
95,106,1.16121134387374e-14,0.4211364243732942,0.5788635756266941,775
96,107,0.7162961864053896,0.23747921922861825,0.04622459436599208,710
97,109,2.063200093420883e-14,0.007562301246884395,0.992437698753095,689
98,111,0.9999999999999637,1.8125217005757994e-14,1.8125217005757994e-14,637
99,112,1.2427979181795286e-14,0.28595516117957137,0.7140448388204161,693
100,113,0.43197160584633115,0.5680283941536516,1.724638802583775e-14,751
101,114,0.9999999999999638,1.8112441540849925e-14,1.8112441540849925e-14,568
102,115,5.6188469325546225e-14,5.6188469325546225e-14,0.9999999999998876,509
103,118,2.6584580785505818e-14,2.6584580785505818e-14,0.9999999999999468,739
104,121,0.9999999999999657,1.7151908066678653e-14,1.7151908066678653e-14,485
105,122,3.013306001067473e-14,3.013306001067473e-14,0.9999999999999397,703
106,123,0.4476261546428077,0.14840487816028758,0.4039689671969047,641
107,126,3.2205399186657223e-14,3.2205399186657223e-14,0.9999999999999356,674
108,127,0.3377076670533062,0.0011657314022448775,0.661126601544449,717
109,129,0.8636195450671428,0.13638045493282985,2.7295647175464977e-14,534
110,132,0.9970565119493257,0.002943488050657276,1.7078447929017482e-14,677
