,trial,run,judgment,num_cols
563,19,23,0,9
564,19,24,0,8
565,19,25,0,6
566,19,26,0,8
567,19,27,0,10
568,19,28,0,12
569,19,29,0,7
570,20,0,0,5
571,20,1,0,5
572,20,2,0,5
573,20,3,0,5
574,20,4,0,5
575,20,5,0,5
576,20,6,0,6
577,20,7,0,5
578,20,8,0,5
579,20,9,0,5
580,20,10,0,5
581,20,11,0,5
582,20,12,0,5
583,20,13,0,5
584,20,14,0,5
585,20,15,0,5
586,20,16,0,5
587,20,17,0,5
588,20,18,0,9
589,20,19,0,5
590,20,20,0,5
591,20,21,0,4
592,20,22,0,4
593,20,23,0,5
594,20,24,0,5
595,20,25,0,5
596,20,26,0,5
597,20,27,0,5
598,20,28,0,5
599,20,29,0,5
600,21,0,1,11
601,21,1,1,7
602,21,2,1,10
603,21,3,1,10
604,21,4,1,10
605,21,5,1,9
606,21,6,1,9
607,21,7,1,7
608,21,8,1,6
609,21,9,1,11
610,21,10,1,7
611,21,11,1,8
612,21,12,1,9
613,21,13,1,9
614,21,14,1,7
615,21,15,1,9
616,21,16,1,6
617,21,17,1,10
618,21,18,1,9
619,21,19,1,8
620,21,20,1,9
621,21,21,1,7
622,21,22,1,9
623,21,23,1,11
624,21,24,1,12
625,21,25,1,11
626,21,26,1,8
627,21,27,1,10
628,21,28,1,8
629,21,29,1,9
630,22,0,1,296
631,22,1,1,299
632,22,2,1,14
633,22,3,1,299
634,22,4,1,301
635,22,5,1,12
636,22,6,1,12
637,22,7,1,13
638,22,8,1,296
639,22,9,1,13
640,22,10,1,15
641,22,11,1,12
642,22,12,1,294
643,22,13,1,12
644,22,14,1,299
645,22,15,1,298
646,22,16,1,17
647,22,17,1,15
648,22,18,1,12
649,22,19,1,295
650,22,20,1,301
651,22,21,1,301
652,22,22,1,300
653,22,23,1,295
654,22,24,1,12
655,22,25,1,15
656,22,26,1,301
657,22,27,1,298
658,22,28,1,14
659,22,29,1,272
660,23,0,2,38
661,23,1,2,17
662,23,2,2,9
663,23,3,0,180
664,23,4,2,55
665,23,5,2,9
666,23,6,0,182
667,23,7,2,9
668,23,8,2,22
669,23,9,2,9
670,23,10,2,12
671,23,11,2,14
672,23,12,2,9
673,23,13,2,12
674,23,14,2,9
675,23,15,2,19
676,23,16,2,21
677,23,17,2,9
678,23,18,2,9
679,23,19,2,33
680,23,20,2,16
681,23,21,2,43
682,23,22,2,14
683,23,23,2,14
684,23,24,2,32
685,23,25,2,19
686,23,26,2,20
687,23,27,2,17
688,23,28,2,21
689,23,29,2,9
690,24,0,2,7
691,24,1,2,6
692,24,2,2,7
693,24,3,2,8
694,24,4,2,8
695,24,5,2,11
696,24,6,2,19
697,24,7,2,7
698,24,8,2,9
699,24,9,2,14
700,24,10,2,11
701,24,11,2,7
702,24,12,2,7
703,24,13,2,7
704,24,14,2,13
705,24,15,2,9
706,24,16,2,9
707,24,17,2,7
708,24,18,2,12
709,24,19,2,9
710,24,20,2,7
711,24,21,2,7
712,24,22,2,9
713,24,23,2,7
714,24,24,2,10
715,24,25,2,10
716,24,26,2,6
717,24,27,2,9
718,24,28,2,6
719,24,29,2,6
720,25,0,1,24
721,25,1,1,45
722,25,2,2,10
723,25,3,1,53
724,25,4,1,30
725,25,5,1,50
726,25,6,1,24
727,25,7,1,21
728,25,8,1,254
729,25,9,1,62
730,25,10,1,24
731,25,11,1,24
732,25,12,1,33
733,25,13,1,21
734,25,14,1,21
735,25,15,2,9
736,25,16,1,24
737,25,17,1,24
738,25,18,1,27
739,25,19,1,24
740,25,20,1,21
741,25,21,1,51
742,25,22,1,33
743,25,23,1,24
744,25,24,1,21
745,25,25,1,130
746,25,26,1,27
747,25,27,1,27
748,25,28,1,27
749,25,29,2,8
750,26,0,2,8
751,26,1,2,8
752,26,2,2,10
753,26,3,2,7
754,26,4,2,7
755,26,5,2,11
756,26,6,2,8
757,26,7,2,9
758,26,8,2,9
759,26,9,2,7
760,26,10,2,7
761,26,11,2,8
762,26,12,2,11
763,26,13,2,8
764,26,14,2,10
765,26,15,2,10
766,26,16,2,8
767,26,17,2,7
768,26,18,2,7
769,26,19,2,8
770,26,20,2,10
771,26,21,2,11
772,26,22,2,7
773,26,23,2,6
774,26,24,2,10
775,26,25,2,8
776,26,26,2,7
777,26,27,2,6
778,26,28,2,8
779,26,29,2,9
780,27,0,2,8
781,27,1,2,10
782,27,2,2,7
783,27,3,2,14
784,27,4,2,11
785,27,5,2,7
786,27,6,2,9
787,27,7,2,6
788,27,8,2,16
789,27,9,2,13
790,27,10,2,7
791,27,11,2,9
792,27,12,2,6
793,27,13,2,9
794,27,14,2,7
795,27,15,2,11
796,27,16,2,9
797,27,17,2,8
798,27,18,2,8
799,27,19,2,9
800,27,20,2,8
801,27,21,2,10
802,27,22,2,12
803,27,23,2,8
804,27,24,2,11
805,27,25,2,11
806,27,26,2,7
807,27,27,2,8
808,27,28,2,8
809,27,29,2,7
810,28,0,1,7
811,28,1,1,14
812,28,2,1,8
813,28,3,1,16
814,28,4,1,12
815,28,5,1,11
816,28,6,1,16
817,28,7,1,54
818,28,8,1,26
819,28,9,1,6
820,28,10,1,33
821,28,11,1,9
822,28,12,1,5
823,28,13,1,7
824,28,14,1,16
825,28,15,1,28
826,28,16,1,15
827,28,17,1,7
828,28,18,1,9
829,28,19,1,5
830,28,20,1,12
831,28,21,1,8
832,28,22,1,12
833,28,23,1,6
834,28,24,1,9
835,28,25,1,6
836,28,26,1,10
837,28,27,1,5
838,28,28,1,7
839,28,29,1,14
840,29,0,0,201
841,29,1,0,202
842,29,2,0,18
843,29,3,0,199
844,29,4,0,204
845,29,5,0,201
846,29,6,0,8
847,29,7,0,207
848,29,8,0,197
849,29,9,0,202
850,29,10,0,201
851,29,11,0,28
852,29,12,0,204
853,29,13,0,204
854,29,14,0,198
855,29,15,0,200
856,29,16,0,204
857,29,17,0,202
858,29,18,0,201
859,29,19,0,204
860,29,20,0,199
861,29,21,0,201
862,29,22,0,202
863,29,23,0,204
864,29,24,0,199
865,29,25,0,178
866,29,26,0,203
867,29,27,0,12
868,29,28,0,197
869,29,29,0,197
870,30,0,1,8
871,30,1,1,8
872,30,2,1,7
873,30,3,1,14
874,30,4,1,7
875,30,5,1,6
876,30,6,1,8
877,30,7,1,7
878,30,8,1,11
879,30,9,1,7
880,30,10,1,7
881,30,11,1,7
882,30,12,1,8
883,30,13,1,7
884,30,14,1,7
885,30,15,1,9
886,30,16,1,8
887,30,17,1,11
888,30,18,1,10
889,30,19,1,8
890,30,20,1,12
891,30,21,1,6
892,30,22,1,10
893,30,23,1,10
894,30,24,1,12
895,30,25,1,8
896,30,26,1,11
897,30,27,1,9
898,30,28,1,10
899,30,29,1,7
900,31,0,0,199
901,31,1,0,200
902,31,2,0,201
903,31,3,0,201
904,31,4,0,201
905,31,5,0,201
906,31,6,0,200
907,31,7,0,199
908,31,8,0,198
909,31,9,0,10
910,31,10,0,201
911,31,11,0,201
912,31,12,0,201
913,31,13,0,199
914,31,14,0,108
915,31,15,0,199
916,31,16,0,199
917,31,17,0,201
918,31,18,0,198
919,31,19,0,201
920,31,20,0,14
921,31,21,0,197
922,31,22,0,199
923,31,23,0,10
924,31,24,0,200
925,31,25,0,40
926,31,26,0,201
927,31,27,0,198
928,31,28,0,201
929,31,29,0,200
930,32,0,1,8
931,32,1,1,18
932,32,2,1,9
933,32,3,1,8
934,32,4,1,9
935,32,5,1,7
936,32,6,1,14
937,32,7,1,9
938,32,8,1,7
939,32,9,1,7
940,32,10,1,9
941,32,11,1,8
942,32,12,1,14
943,32,13,1,9
944,32,14,1,10
945,32,15,1,8
946,32,16,1,9
947,32,17,1,14
948,32,18,1,22
949,32,19,1,10
950,32,20,1,8
951,32,21,1,10
952,32,22,1,8
953,32,23,1,12
954,32,24,1,13
955,32,25,1,11
956,32,26,1,10
957,32,27,1,10
958,32,28,1,12
959,32,29,1,10
960,33,0,1,6
961,33,1,1,11
962,33,2,1,7
963,33,3,1,9
964,33,4,1,6
965,33,5,1,11
966,33,6,1,7
967,33,7,1,16
968,33,8,1,9
969,33,9,1,9
970,33,10,1,12
971,33,11,1,7
972,33,12,1,14
973,33,13,1,17
974,33,14,1,9
975,33,15,1,8
976,33,16,1,6
977,33,17,1,8
978,33,18,1,10
979,33,19,1,7
980,33,20,1,7
981,33,21,1,9
982,33,22,1,6
983,33,23,1,9
984,33,24,1,12
985,33,25,1,10
986,33,26,1,8
987,33,27,1,10
988,33,28,1,9
989,33,29,1,9
990,34,0,0,9
991,34,1,0,11
992,34,2,0,7
993,34,3,0,11
994,34,4,0,14
995,34,5,0,11
996,34,6,0,6
997,34,7,0,14
998,34,8,0,22
999,34,9,0,11
1000,34,10,0,14
1001,34,11,0,16
1002,34,12,0,14
1003,34,13,0,6
1004,34,14,0,6
1005,34,15,0,14
1006,34,16,0,8
1007,34,17,0,14
1008,34,18,0,6
1009,34,19,0,11
1010,34,20,0,11
1011,34,21,0,11
1012,34,22,0,11
1013,34,23,0,8
1014,34,24,0,9
1015,34,25,0,14
1016,34,26,0,11
1017,34,27,0,11
1018,34,28,0,19
1019,34,29,0,14
1020,35,0,1,290
1021,35,1,1,295
1022,35,2,1,294
1023,35,3,1,48
1024,35,4,1,252
1025,35,5,1,295
1026,35,6,1,291
1027,35,7,1,10
1028,35,8,1,290
1029,35,9,0,294
1030,35,10,1,294
1031,35,11,1,292
1032,35,12,1,8
1033,35,13,1,296
1034,35,14,0,294
1035,35,15,1,288
1036,35,16,1,299
1037,35,17,1,294
1038,35,18,1,296
1039,35,19,1,295
1040,35,20,0,12
1041,35,21,1,19
1042,35,22,1,294
1043,35,23,0,297
1044,35,24,1,207
1045,35,25,0,294
1046,35,26,1,293
1047,35,27,1,115
1048,35,28,1,254
1049,35,29,0,295
1050,36,0,2,20
1051,36,1,2,20
1052,36,2,2,18
1053,36,3,2,18
1054,36,4,2,32
1055,36,5,2,20
1056,36,6,2,18
1057,36,7,2,18
1058,36,8,2,18
1059,36,9,2,11
1060,36,10,2,20
1061,36,11,2,18
1062,36,12,2,20
1063,36,13,2,26
1064,36,14,2,18
1065,36,15,2,20
1066,36,16,2,18
1067,36,17,2,18
1068,36,18,2,20
1069,36,19,2,20
1070,36,20,2,26
1071,36,21,2,18
1072,36,22,2,18
1073,36,23,2,20
1074,36,24,2,18
1075,36,25,2,18
1076,36,26,2,18
1077,36,27,2,20
1078,36,28,2,18
1079,36,29,2,18
1080,37,0,1,28
1081,37,1,1,285
1082,37,2,1,39
1083,37,3,1,31
1084,37,4,1,290
1085,37,5,1,61
1086,37,6,1,39
1087,37,7,1,43
1088,37,8,1,25
1089,37,9,1,285
1090,37,10,1,282
1091,37,11,1,290
1092,37,12,1,70
1093,37,13,1,295
1094,37,14,1,34
1095,37,15,1,42
1096,37,16,1,281
1097,37,17,1,182
1098,37,18,1,40
1099,37,19,1,36
1100,37,20,1,43
1101,37,21,1,282
1102,37,22,1,17
1103,37,23,1,281
1104,37,24,1,39
1105,37,25,1,30
1106,37,26,1,37
1107,37,27,1,24
1108,37,28,1,151
1109,37,29,1,46
1110,38,0,2,10
1111,38,1,2,7
1112,38,2,2,7
1113,38,3,2,10
1114,38,4,2,15
1115,38,5,2,20
1116,38,6,2,7
1117,38,7,2,31
1118,38,8,2,7
1119,38,9,2,10
1120,38,10,2,7
1121,38,11,2,12
1122,38,12,2,104
1123,38,13,2,20
1124,38,14,2,10
1125,38,15,2,26
1126,38,16,2,7
1127,38,17,2,7
1128,38,18,2,15
1129,38,19,2,7
1130,38,20,2,7
1131,38,21,2,7
1132,38,22,2,8
1133,38,23,2,26
1134,38,24,2,10
1135,38,25,2,7
1136,38,26,2,7
1137,38,27,2,7
1138,38,28,2,7
1139,38,29,2,5
1140,39,0,1,140
1141,39,1,1,18
1142,39,2,1,18
1143,39,3,1,130
1144,39,4,1,18
1145,39,5,1,176
1146,39,6,0,185
1147,39,7,1,188
1148,39,8,1,9
1149,39,9,1,117
1150,39,10,1,13
1151,39,11,1,134
1152,39,12,1,14
1153,39,13,1,10
1154,39,14,1,12
1155,39,15,1,185
1156,39,16,1,19
1157,39,17,1,11
1158,39,18,1,11
1159,39,19,1,118
1160,39,20,1,178
1161,39,21,1,11
1162,39,22,1,192
1163,39,23,1,190
1164,39,24,1,13
1165,39,25,1,12
1166,39,26,1,9
1167,39,27,1,15
1168,39,28,1,186
1169,39,29,1,8
1170,40,0,0,17
1171,40,1,0,14
1172,40,2,0,15
1173,40,3,0,7
1174,40,4,0,13
1175,40,5,0,8
1176,40,6,0,10
1177,40,7,0,17
1178,40,8,0,17
1179,40,9,0,9
1180,40,10,0,14
1181,40,11,0,7
1182,40,12,0,17
1183,40,13,0,16
1184,40,14,0,17
1185,40,15,0,15
1186,40,16,0,14
1187,40,17,0,12
1188,40,18,0,13
1189,40,19,0,13
1190,40,20,0,13
1191,40,21,0,13
1192,40,22,0,19
1193,40,23,0,17
1194,40,24,0,17
1195,40,25,0,16
1196,40,26,0,16
1197,40,27,0,17
1198,40,28,0,12
1199,40,29,0,16
1200,41,0,2,8
1201,41,1,2,7
1202,41,2,2,8
1203,41,3,2,8
1204,41,4,2,6
1205,41,5,2,7
1206,41,6,2,7
1207,41,7,2,7
1208,41,8,2,9
1209,41,9,2,8
1210,41,10,2,7
1211,41,11,2,7
1212,41,12,2,9
1213,41,13,2,6
1214,41,14,2,6
1215,41,15,2,6
1216,41,16,2,7
1217,41,17,2,7
1218,41,18,2,6
1219,41,19,2,9
1220,41,20,2,6
1221,41,21,2,7
1222,41,22,2,7
1223,41,23,2,8
1224,41,24,2,6
1225,41,25,2,8
1226,41,26,2,6
1227,41,27,2,9
1228,41,28,2,7
1229,41,29,2,6
1230,42,0,2,9
1231,42,1,1,202
1232,42,2,2,9
1233,42,3,2,12
1234,42,4,2,204
1235,42,5,2,14
1236,42,6,2,8
1237,42,7,2,207
1238,42,8,1,204
1239,42,9,2,210
1240,42,10,2,204
1241,42,11,1,212
1242,42,12,2,209
1243,42,13,2,204
1244,42,14,2,9
1245,42,15,1,204
1246,42,16,1,22
1247,42,17,1,209
1248,42,18,2,9
1249,42,19,2,9
1250,42,20,2,208
1251,42,21,1,10
1252,42,22,2,9
1253,42,23,2,9
1254,42,24,2,204
1255,42,25,2,9
1256,42,26,2,205
1257,42,27,2,9
1258,42,28,1,206
1259,42,29,1,206
1260,43,0,0,15
1261,43,1,0,13
1262,43,2,0,20
1263,43,3,0,12
1264,43,4,0,202
1265,43,5,0,20
1266,43,6,0,11
1267,43,7,0,13
1268,43,8,0,26
1269,43,9,0,206
1270,43,10,0,27
1271,43,11,0,19
1272,43,12,0,13
1273,43,13,0,13
1274,43,14,0,18
1275,43,15,0,13
1276,43,16,0,23
1277,43,17,0,30
1278,43,18,0,22
1279,43,19,0,21
1280,43,20,0,27
1281,43,21,0,29
1282,43,22,0,13
1283,43,23,0,15
1284,43,24,0,20
1285,43,25,0,202
1286,43,26,0,14
1287,43,27,0,32
1288,43,28,0,22
1289,43,29,0,13
1290,44,0,2,19
1291,44,1,2,19
1292,44,2,2,8
1293,44,3,2,8
1294,44,4,2,8
1295,44,5,2,17
1296,44,6,2,16
1297,44,7,2,8
1298,44,8,2,8
1299,44,9,2,10
1300,44,10,2,18
1301,44,11,2,8
1302,44,12,2,10
1303,44,13,2,8
1304,44,14,2,22
1305,44,15,2,13
1306,44,16,2,18
1307,44,17,2,28
1308,44,18,2,8
1309,44,19,2,9
1310,44,20,2,20
1311,44,21,2,18
1312,44,22,2,9
1313,44,23,2,13
1314,44,24,2,18
1315,44,25,2,8
1316,44,26,2,40
1317,44,27,2,18
1318,44,28,2,8
1319,44,29,2,23
1320,45,0,0,7
1321,45,1,0,6
1322,45,2,0,7
1323,45,3,0,7
1324,45,4,0,7
1325,45,5,0,7
1326,45,6,0,6
1327,45,7,0,7
1328,45,8,0,7
1329,45,9,0,7
1330,45,10,0,10
1331,45,11,0,6
1332,45,12,0,7
1333,45,13,0,6
1334,45,14,0,10
1335,45,15,0,10
1336,45,16,0,6
1337,45,17,0,7
1338,45,18,0,7
1339,45,19,0,7
1340,45,20,0,7
1341,45,21,0,7
1342,45,22,0,7
1343,45,23,0,6
1344,45,24,0,7
1345,45,25,0,10
1346,45,26,0,6
1347,45,27,0,7
1348,45,28,0,6
1349,45,29,0,6
1350,46,0,2,19
1351,46,1,2,12
1352,46,2,2,14
1353,46,3,2,120
1354,46,4,2,8
1355,46,5,2,11
1356,46,6,2,7
1357,46,7,2,17
1358,46,8,2,17
1359,46,9,2,18
