,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,6.9314731687670065e-15,0.606675207070731,0.3933247929292622,300,473
1,2,9.967250640082155e-15,0.11099104793459948,0.8890089520653905,300,445
2,3,0.37017899495968787,0.629821005040305,7.0656823670413184e-15,300,541
3,4,1.1256500960081027e-14,1.1256500960081027e-14,0.9999999999999775,300,542
4,5,2.9877771809476294e-14,0.9997482342553252,0.0002517657446448924,300,528
5,6,0.7742814180346002,0.2257185819653799,1.99914811743456e-14,300,616
6,7,1.1593646414372546e-14,1.1593646414372546e-14,0.9999999999999768,300,546
7,8,0.9999999999999741,1.2941002949999317e-14,1.2941002949999317e-14,300,623
8,9,0.9999999999999764,1.181560252410037e-14,1.181560252410037e-14,300,461
9,10,0.001748399545410734,0.15601894526191545,0.8422326551926738,300,467
10,11,1.1572213429660805e-14,1.1572213429660805e-14,0.9999999999999769,300,510
11,12,0.9999999999999762,1.188206176475215e-14,1.188206176475215e-14,300,538
12,13,0.5623679737501375,0.43763202624984976,1.2837457934837894e-14,300,654
13,14,1.113917152109642e-14,1.113917152109642e-14,0.9999999999999777,300,562
14,15,0.5140150157844791,0.4859849842155151,5.763123644171292e-15,300,394
15,16,0.07075776724822269,0.9292422327517474,2.9851182564111375e-14,300,547
16,17,0.9639436521164169,0.036056347883558916,2.423975001997025e-14,300,444
17,18,0.0006764368057342363,0.9993235631942252,4.064352000946551e-14,300,466
18,19,0.5152189830091336,0.48478101699086074,5.774164917004089e-15,300,454
19,20,0.9999999999999777,1.1135285204385029e-14,1.1135285204385029e-14,300,487
20,21,1.1187153665501785e-14,0.9999999999999776,1.1187153665501785e-14,300,532
21,22,8.918925570794062e-15,0.800292725599448,0.1997072744005431,300,615
22,23,1.2578205277268443e-14,1.2578205277268443e-14,0.9999999999999748,300,635
23,24,1.1169016157868146e-14,0.006843379574434397,0.9931566204255544,300,711
24,25,5.887432061420437e-15,0.5098618034090147,0.49013819659097946,300,641
25,26,9.636238545067216e-15,0.13630308902031682,0.8636969109796736,300,540
26,27,1.1030143547300255e-14,0.018594597596644127,0.981405402403345,300,534
27,28,2.4905085135128225e-14,0.9999999999999502,2.4905085135128225e-14,300,477
28,29,0.984866015928239,0.0005837768013581497,0.014550207270402979,300,405
29,30,1.1151702566772776e-14,0.9999999999999777,1.1151702566772776e-14,300,477
30,31,0.9115033873141495,0.08849661268582563,2.4794857572215537e-14,300,573
31,32,0.010573292909792111,0.5245770956436105,0.46484961144659737,300,464
32,33,1.1156788747301752e-14,0.9999999999999777,1.1156788747301752e-14,300,537
33,34,0.9999999999999761,1.1946900979339779e-14,1.1946900979339779e-14,300,472
34,35,0.1342857525473177,0.8657142474522631,4.1914298625726627e-13,300,721
35,36,1.181077058918285e-14,0.00010993941560768492,0.9998900605843805,300,475
36,37,0.5278050752249522,0.4721949247750415,6.226908394714842e-15,300,612
37,38,1.2669806091281676e-14,1.2669806091281676e-14,0.9999999999999747,300,542
38,39,0.4930241805903166,0.506975819409676,7.460226465959356e-15,300,574
39,40,0.9999999999999745,1.2776689920606184e-14,1.2776689920606184e-14,300,556
40,41,1.2916321362863865e-14,1.2916321362863865e-14,0.9999999999999741,300,460
