,trial,run,judgment,num_sims,num_looks
0,1,0,1,2,4
1,1,1,1,2,1
2,1,2,1,2,2
3,1,3,1,2,2
4,1,4,1,2,1
5,1,5,1,2,3
6,1,6,1,2,1
7,1,7,1,2,1
8,1,8,1,2,3
9,1,9,1,2,2
10,1,10,1,2,4
11,1,11,1,2,2
12,1,12,1,2,1
13,1,13,1,2,3
14,1,14,1,2,2
15,1,15,1,2,1
16,1,16,1,2,3
17,1,17,1,2,0
18,1,18,1,2,1
19,1,19,1,2,1
20,1,20,1,2,2
21,1,21,1,2,3
22,1,22,1,2,1
23,1,23,1,2,0
24,1,24,1,2,0
25,1,25,1,2,3
26,1,26,1,2,2
27,1,27,1,2,2
28,1,28,1,2,2
29,1,29,1,3,3
30,2,0,2,6,13
31,2,1,2,22,38
32,2,2,2,12,24
33,2,3,2,13,19
34,2,4,2,7,10
35,2,5,1,4,4
36,2,6,1,5,6
37,2,7,2,10,22
38,2,8,2,20,35
39,2,9,1,4,7
40,2,10,2,14,19
41,2,11,1,5,3
42,2,12,1,6,9
43,2,13,2,15,22
44,2,14,2,18,28
45,2,15,2,19,31
46,2,16,2,11,20
47,2,17,2,6,8
48,2,18,2,11,15
49,2,19,1,4,3
50,2,20,2,10,17
51,2,21,2,14,25
52,2,22,2,14,18
53,2,23,2,8,13
54,2,24,2,12,21
55,2,25,2,22,41
56,2,26,2,18,35
57,2,27,2,23,35
58,2,28,2,21,32
59,2,29,2,13,25
60,3,0,1,2,4
61,3,1,1,2,2
62,3,2,1,2,2
63,3,3,1,2,2
64,3,4,1,2,3
65,3,5,1,2,2
66,3,6,1,2,4
67,3,7,1,2,0
68,3,8,1,2,2
69,3,9,1,2,3
70,3,10,1,2,3
71,3,11,1,2,2
72,3,12,1,2,2
73,3,13,1,2,2
74,3,14,1,2,4
75,3,15,1,2,3
76,3,16,1,2,3
77,3,17,1,2,3
78,3,18,1,2,0
79,3,19,1,2,3
80,3,20,1,2,2
81,3,21,1,2,2
82,3,22,1,2,4
83,3,23,1,2,4
84,3,24,1,2,1
85,3,25,1,2,2
86,3,26,1,2,3
87,3,27,1,2,2
88,3,28,1,2,1
89,3,29,1,2,1
90,4,0,2,2,4
91,4,1,2,2,2
92,4,2,2,2,2
93,4,3,2,2,2
94,4,4,2,2,2
95,4,5,2,2,1
96,4,6,2,2,2
97,4,7,2,2,3
98,4,8,2,2,1
99,4,9,2,2,3
100,4,10,2,2,3
101,4,11,2,2,3
102,4,12,2,2,2
103,4,13,2,2,0
104,4,14,2,2,1
105,4,15,2,2,1
106,4,16,2,2,1
107,4,17,2,3,4
108,4,18,2,2,0
109,4,19,2,2,2
110,4,20,2,2,2
111,4,21,2,3,3
112,4,22,2,2,3
113,4,23,2,2,1
114,4,24,2,3,4
115,4,25,2,2,2
116,4,26,2,2,2
117,4,27,2,2,3
118,4,28,2,2,3
119,4,29,2,2,2
120,5,0,1,4,8
121,5,1,1,5,6
122,5,2,1,3,6
123,5,3,1,8,16
124,5,4,1,4,7
125,5,5,1,5,9
126,5,6,1,5,10
127,5,7,1,5,9
128,5,8,1,9,20
129,5,9,1,8,11
130,5,10,1,13,25
131,5,11,1,4,7
132,5,12,1,4,7
133,5,13,1,5,9
134,5,14,1,10,25
135,5,15,1,4,9
136,5,16,1,3,2
137,5,17,1,3,4
138,5,18,2,4,4
139,5,19,1,3,6
140,5,20,1,7,10
141,5,21,1,8,14
142,5,22,1,4,6
143,5,23,1,4,5
144,5,24,1,4,8
145,5,25,1,9,17
146,5,26,1,7,8
147,5,27,1,5,7
148,5,28,1,8,13
149,5,29,1,5,9
150,6,0,0,4,6
151,6,1,0,2,4
152,6,2,0,2,6
153,6,3,0,4,12
154,6,4,0,2,2
155,6,5,0,2,7
156,6,6,0,4,11
157,6,7,0,3,9
158,6,8,0,3,4
159,6,9,0,3,5
160,6,10,0,2,5
161,6,11,0,3,8
162,6,12,0,19,40
163,6,13,0,4,8
164,6,14,0,5,11
165,6,15,0,3,8
166,6,16,0,4,9
167,6,17,0,3,11
168,6,18,0,3,5
169,6,19,0,3,5
170,6,20,0,2,6
171,6,21,0,3,6
172,6,22,0,2,4
173,6,23,0,4,10
174,6,24,0,3,7
175,6,25,0,3,9
176,6,26,0,26,55
177,6,27,1,5,12
178,6,28,0,3,8
179,6,29,0,3,8
180,7,0,2,2,3
181,7,1,2,2,3
182,7,2,2,2,5
183,7,3,2,5,11
184,7,4,2,2,6
185,7,5,2,2,6
186,7,6,2,2,6
187,7,7,2,2,7
188,7,8,2,2,4
189,7,9,2,3,10
190,7,10,2,2,6
191,7,11,2,4,9
192,7,12,2,2,5
193,7,13,2,2,4
194,7,14,2,2,7
195,7,15,2,2,6
196,7,16,2,2,8
197,7,17,2,2,4
198,7,18,2,2,5
199,7,19,2,2,6
200,7,20,2,2,3
201,7,21,2,2,5
202,7,22,2,2,8
203,7,23,2,2,4
204,7,24,2,2,6
205,7,25,2,2,6
206,7,26,2,2,6
207,7,27,2,2,6
208,7,28,2,2,4
209,7,29,2,2,4
210,8,0,0,3,5
211,8,1,0,3,7
212,8,2,0,4,5
213,8,3,0,3,5
214,8,4,0,3,5
215,8,5,0,3,6
216,8,6,0,3,6
217,8,7,0,3,7
218,8,8,0,3,5
219,8,9,0,3,6
220,8,10,0,3,4
221,8,11,0,3,5
222,8,12,0,3,5
223,8,13,0,4,7
224,8,14,0,3,4
225,8,15,0,5,9
226,8,16,0,3,5
227,8,17,0,3,6
228,8,18,0,3,5
229,8,19,0,3,5
230,8,20,0,3,4
231,8,21,0,4,7
232,8,22,0,3,4
233,8,23,0,3,4
234,8,24,0,3,7
235,8,25,0,3,7
236,8,26,0,3,6
237,8,27,0,3,2
238,8,28,0,4,9
239,8,29,0,3,7
240,9,0,0,2,4
241,9,1,0,2,2
242,9,2,0,2,4
243,9,3,0,2,4
244,9,4,0,2,4
245,9,5,0,2,3
246,9,6,0,2,4
247,9,7,0,2,4
248,9,8,0,2,4
249,9,9,0,2,5
250,9,10,0,2,6
251,9,11,0,2,4
252,9,12,0,2,5
253,9,13,0,2,2
254,9,14,0,2,2
255,9,15,0,2,3
256,9,16,0,2,4
257,9,17,0,2,6
258,9,18,0,2,5
259,9,19,0,2,4
260,9,20,0,2,2
261,9,21,0,2,2
262,9,22,0,2,3
263,9,23,0,2,2
264,9,24,0,2,4
265,9,25,0,2,1
266,9,26,0,2,5
267,9,27,0,2,4
268,9,28,0,2,2
269,9,29,0,2,3
270,10,0,2,38,64
271,10,1,2,10,13
272,10,2,2,37,65
273,10,3,2,37,65
274,10,4,2,39,62
275,10,5,2,37,65
276,10,6,1,2,1
277,10,7,2,37,64
278,10,8,2,5,7
279,10,9,1,3,3
