,trial,run,judgment,num_sims,num_looks
0,1,0,1,5,7
1,1,1,1,34,56
2,1,2,1,37,48
3,1,3,1,35,53
4,1,4,1,41,59
5,1,5,1,35,60
6,1,6,1,5,5
7,1,7,1,5,8
8,1,8,1,35,59
9,1,9,1,36,51
10,1,10,1,40,61
11,1,11,1,36,59
12,1,12,1,36,53
13,1,13,1,5,7
14,1,14,1,37,54
15,1,15,1,39,63
16,1,16,1,35,56
17,1,17,1,42,59
18,1,18,1,36,55
19,1,19,1,42,60
20,1,20,1,38,57
21,1,21,1,5,6
22,1,22,1,37,45
23,1,23,1,35,53
24,1,24,1,5,5
25,1,25,1,40,56
26,1,26,1,37,56
27,1,27,1,36,52
28,1,28,1,39,61
29,1,29,1,5,7
30,2,0,2,18,34
31,2,1,2,15,23
32,2,2,2,13,24
33,2,3,2,13,21
34,2,4,2,9,17
35,2,5,2,11,16
36,2,6,2,19,29
37,2,7,2,19,29
38,2,8,2,16,25
39,2,9,2,16,25
40,2,10,2,12,20
41,2,11,2,16,28
42,2,12,2,25,38
43,2,13,2,13,20
44,2,14,2,19,29
45,2,15,2,15,23
46,2,16,2,14,23
47,2,17,2,12,21
48,2,18,2,16,24
49,2,19,2,22,32
50,2,20,2,18,30
51,2,21,2,9,12
52,2,22,2,16,27
53,2,23,2,18,29
54,2,24,2,20,34
55,2,25,2,18,26
56,2,26,2,15,25
57,2,27,2,16,30
58,2,28,2,12,20
59,2,29,2,16,34
60,3,0,1,35,55
61,3,1,1,34,47
62,3,2,1,36,64
63,3,3,1,34,48
64,3,4,1,40,61
65,3,5,1,35,53
66,3,6,1,34,62
67,3,7,1,35,53
68,3,8,1,36,54
69,3,9,1,34,57
70,3,10,1,37,60
71,3,11,1,35,47
72,3,12,1,35,53
73,3,13,1,35,51
74,3,14,1,35,49
75,3,15,1,39,54
76,3,16,1,35,60
77,3,17,1,35,54
78,3,18,1,40,62
79,3,19,1,36,56
80,3,20,1,33,49
81,3,21,1,34,48
82,3,22,1,35,57
83,3,23,1,34,53
84,3,24,1,5,7
85,3,25,1,35,47
86,3,26,1,5,7
87,3,27,1,35,59
88,3,28,1,39,61
89,3,29,1,34,53
90,4,0,2,5,7
91,4,1,2,5,9
92,4,2,2,5,8
93,4,3,2,5,9
94,4,4,2,5,4
95,4,5,2,5,7
96,4,6,2,6,8
97,4,7,2,5,6
98,4,8,2,5,9
99,4,9,2,5,5
100,4,10,2,12,18
101,4,11,2,5,5
