,trial,hole1,hole2,hole3,num_cols
0,1,1.4881835593438592e-14,0.5759358250850595,0.42406417491492554,231
1,2,1.7851421565642445e-14,0.4555867928020233,0.5444132071979588,219
2,3,0.4248787778330797,0.5751212221669054,1.4885340524381403e-14,233
3,4,2.4820952408257708e-14,0.03827046107481188,0.9617295389251633,240
4,5,0.009939987195801891,0.7076776258316116,0.28238238697258633,246
5,6,0.49542972626085985,0.5045702737391256,1.4591866411788497e-14,273
6,7,2.5774813410871357e-14,2.5774813410871357e-14,0.9999999999999485,242
7,8,0.9318386532593155,0.01680216641340973,0.05135918032727483,276
8,9,0.9999999999999478,2.610009988793816e-14,2.610009988793816e-14,232
9,10,0.23284063071645766,0.3389057753382364,0.428253593945306,200
10,11,2.5310632757123533e-14,2.5310632757123533e-14,0.9999999999999494,312
11,12,0.9999999999998913,5.432393957120606e-14,5.432393957120606e-14,250
12,13,0.366964384658043,0.6330356153419388,1.8339288840015246e-14,273
13,14,3.371358622127347e-14,3.371358622127347e-14,0.9999999999999326,258
14,15,0.5370338941962126,0.46296610580377345,1.3792497571225868e-14,160
15,16,0.37621830986492716,0.6237816901350531,1.966936277800657e-14,277
16,17,0.620550402370398,0.3791416079788053,0.00030798965079659884,247
17,18,0.24561154681931763,0.7543884531806513,3.101159171386297e-14,244
18,19,0.5322873951092117,0.4677126048907744,1.3864330060407564e-14,205
19,20,0.9999999999999472,2.6426772236557024e-14,2.6426772236557024e-14,237
20,21,0.11000923799095538,0.883786714542619,0.006204047466425535,310
21,22,1.5650505307340753e-14,0.5935661301665491,0.4064338698334352,302
22,23,3.833733388209405e-14,3.833733388209405e-14,0.9999999999999233,346
23,24,1.9827437883705384e-14,0.23591145447332823,0.7640885455266518,294
24,25,1.3346293351107712e-14,0.5176930767433436,0.482306923256643,316
25,26,1.611992832869232e-14,0.3804614901211282,0.6195385098788557,238
26,27,1.778002814075073e-14,0.3167038224885214,0.6832961775114608,243
27,28,2.6476832352940266e-14,0.7104147891800888,0.2895852108198846,210
28,29,0.5014378680769122,0.18863047560548935,0.30993165631759845,163
29,30,0.298230233758114,0.7017697662418678,1.82095907229408e-14,268
30,31,0.5754524044227053,0.42454759557727445,2.024402278591509e-14,318
31,32,0.13796313657409595,0.4958006850935103,0.3662361783323938,240
32,33,2.5727081827688882e-14,0.9999999999999486,2.5727081827688882e-14,294
33,34,0.9564175775430148,2.553435180886706e-14,0.043582422456959764,242
34,35,0.26908510130132784,0.5680295736301456,0.16288532506852643,314
35,36,0.005081848779606083,0.20476207852461686,0.790156072695777,250
36,37,0.46037504055214484,0.5396249594478407,1.433438083237874e-14,273
37,38,0.0016864116274427482,5.0383351386979653e-14,0.9983135883725068,258
38,39,0.3679388482527512,0.469248042562392,0.16281310918485664,256
39,40,0.9999999999999485,2.57378991148921e-14,2.57378991148921e-14,294
40,41,0.0004079731353103336,2.637472239691422e-14,0.9995920268646634,268
41,42,1.845126689041129e-14,0.4420188369209125,0.5579811630790691,318
42,43,0.8086065307658737,0.03037353601927606,0.16101993321485003,304
43,44,3.277209067841324e-14,3.277209067841324e-14,0.9999999999999345,315
44,45,0.9999999999999484,2.5827085327053704e-14,2.5827085327053704e-14,248
45,46,1.4462207456094592e-14,0.4622314770851488,0.5377685229148368,236
46,47,0.028964544261149635,0.3165817949222867,0.6544536608165636,200
47,48,0.42340307151359075,0.11677621230243804,0.45982071618397125,251
48,49,2.982109023248185e-14,2.982109023248185e-14,0.9999999999999404,325
49,50,0.019722468684126353,0.733989799205134,0.2462877321107398,320
50,51,0.6782993157800626,0.32170068421991355,2.3945684686543695e-14,234
51,52,0.0003678577401837368,2.5918952726368936e-14,0.9996321422597902,323
52,53,0.2620617556940784,0.35618695706259984,0.3817512872433217,289
53,54,2.042570833323266e-14,0.4190015120380623,0.5809984879619173,297
54,55,2.176220049168168e-14,0.44835040814439253,0.5516495918555856,293
55,56,0.0020002504889941554,0.8616857670917121,0.13631398241929377,308
56,57,0.0013930338767448134,0.43903630192198834,0.5595706642012669,230
57,58,0.3383924606274349,0.3641630899440486,0.2974444494285165,202
58,59,0.36696994027596097,0.18860846449250265,0.4444215952315364,293
59,60,2.621801669672168e-14,0.04741748339094485,0.9525825166090289,320
60,61,0.0028110430207605374,2.7673730873627317e-14,0.9971889569792117,282
61,62,0.4790658054198834,1.5040784470658674e-14,0.5209341945801015,321
62,63,0.4489301497941658,0.5510698502058163,1.782203032331653e-14,290
