,trial,run,judgment,num_sims,num_looks
0,1,0,1,2,2
1,1,1,1,0,0
2,1,2,1,2,3
3,1,3,1,1,1
4,1,4,1,0,0
5,1,5,1,0,0
6,1,6,1,0,0
7,1,7,1,0,0
8,1,8,1,2,2
9,1,9,1,0,0
10,1,10,1,1,1
11,1,11,1,0,0
12,1,12,1,0,0
13,1,13,1,0,0
14,1,14,1,0,0
15,1,15,1,1,1
16,1,16,1,2,4
17,1,17,1,2,2
18,1,18,1,0,0
19,1,19,1,1,1
20,1,20,1,2,4
21,1,21,1,1,1
22,1,22,1,2,2
23,1,23,1,1,1
24,1,24,1,0,0
25,1,25,1,1,2
26,1,26,1,3,5
27,1,27,1,1,0
28,1,28,1,0,0
29,1,29,1,0,0
30,2,0,2,3,5
31,2,1,2,2,1
32,2,2,2,2,3
33,2,3,2,2,3
34,2,4,1,1,2
35,2,5,2,3,5
36,2,6,2,3,7
37,2,7,2,4,5
38,2,8,2,2,2
39,2,9,2,2,2
40,2,10,2,2,2
41,2,11,2,4,6
42,2,12,2,2,4
43,2,13,2,4,7
44,2,14,2,2,2
45,2,15,1,1,1
46,2,16,2,3,3
47,2,17,2,2,3
48,2,18,2,2,5
49,2,19,2,4,7
50,2,20,2,2,4
51,2,21,2,3,5
52,2,22,2,2,3
53,2,23,2,6,12
54,2,24,2,2,1
55,2,25,2,2,3
56,2,26,2,2,3
57,2,27,2,2,4
58,2,28,2,2,4
59,2,29,2,5,6
60,3,0,1,0,0
61,3,1,1,0,0
62,3,2,1,1,0
63,3,3,1,0,0
64,3,4,1,0,0
65,3,5,1,0,0
66,3,6,1,0,0
67,3,7,1,1,1
68,3,8,1,1,0
69,3,9,1,0,0
70,3,10,1,0,0
71,3,11,1,0,0
72,3,12,1,0,0
73,3,13,1,0,0
74,3,14,1,1,1
75,3,15,0,2,4
76,3,16,1,0,0
77,3,17,1,2,4
78,3,18,1,1,1
79,3,19,1,0,0
80,3,20,1,0,0
81,3,21,1,1,0
82,3,22,1,1,1
83,3,23,1,0,0
84,3,24,1,0,0
85,3,25,1,0,0
86,3,26,1,1,0
87,3,27,1,0,0
88,3,28,1,1,0
89,3,29,1,1,0
90,4,0,2,0,0
91,4,1,2,0,0
92,4,2,2,0,0
93,4,3,2,1,1
94,4,4,2,0,0
95,4,5,2,0,0
96,4,6,2,0,0
97,4,7,2,0,0
98,4,8,2,1,0
99,4,9,2,1,0
100,4,10,2,1,1
101,4,11,2,1,1
102,4,12,2,0,0
103,4,13,2,0,0
104,4,14,2,0,0
105,4,15,2,1,2
106,4,16,2,1,0
107,4,17,2,2,3
108,4,18,2,0,0
109,4,19,2,0,0
110,4,20,2,1,1
111,4,21,2,0,0
112,4,22,2,0,0
113,4,23,2,0,0
114,4,24,2,1,1
115,4,25,2,0,0
116,4,26,2,0,0
117,4,27,2,0,0
118,4,28,2,2,3
119,4,29,2,0,0
120,5,0,1,4,7
121,5,1,1,5,10
122,5,2,1,9,16
123,5,3,1,5,10
124,5,4,1,5,11
125,5,5,1,4,8
126,5,6,1,4,7
127,5,7,1,12,22
128,5,8,1,9,17
129,5,9,1,5,9
130,5,10,1,3,7
131,5,11,1,5,9
132,5,12,1,5,10
133,5,13,1,5,8
134,5,14,1,3,4
135,5,15,1,3,4
136,5,16,1,3,3
137,5,17,1,3,3
138,5,18,1,9,15
139,5,19,1,3,7
140,5,20,1,5,10
141,5,21,1,13,27
142,5,22,1,7,13
143,5,23,1,4,4
144,5,24,1,3,6
145,5,25,1,3,4
146,5,26,1,4,9
147,5,27,1,3,5
148,5,28,1,13,25
149,5,29,1,3,4
150,6,0,0,2,5
151,6,1,1,3,5
152,6,2,1,4,10
153,6,3,1,3,4
154,6,4,0,2,2
155,6,5,0,1,0
156,6,6,0,4,9
157,6,7,1,3,4
158,6,8,0,12,31
159,6,9,1,3,7
160,6,10,0,1,3
161,6,11,1,3,6
162,6,12,0,2,4
163,6,13,0,1,4
164,6,14,1,3,4
165,6,15,0,1,3
166,6,16,0,3,9
167,6,17,0,2,6
168,6,18,0,1,3
169,6,19,0,2,4
170,6,20,0,1,3
171,6,21,1,3,6
172,6,22,0,4,12
173,6,23,0,1,2
174,6,24,0,6,12
175,6,25,0,4,11
176,6,26,1,3,6
177,6,27,1,3,7
178,6,28,0,1,2
179,6,29,1,3,6
180,7,0,2,1,1
181,7,1,2,2,5
182,7,2,2,2,4
183,7,3,2,3,7
184,7,4,2,2,4
185,7,5,2,2,3
186,7,6,2,1,2
187,7,7,2,1,3
188,7,8,2,2,6
189,7,9,2,2,3
190,7,10,2,2,3
191,7,11,2,2,4
192,7,12,2,5,7
193,7,13,2,2,1
194,7,14,2,2,3
195,7,15,2,2,5
196,7,16,2,2,5
