,trial,hole1,hole2,hole3,num_cols
0,1,4.64875432126524e-15,0.6550854019444576,0.34491459805553765,115
1,2,8.394684356849664e-15,8.394684356849664e-15,0.9999999999999832,106
2,3,0.002463770327188674,0.9975362296728023,9.086586139966524e-15,114
3,4,1.0364203465328732e-14,0.0007516212046046177,0.9992483787953851,120
4,5,4.7269441822452215e-14,0.9999999999999054,4.7269441822452215e-14,120
5,6,0.268675683118446,0.7313243168815423,1.167479492746406e-14,137
6,7,6.84161877976326e-15,6.84161877976326e-15,0.9999999999999863,120
7,8,0.9999999999999803,9.809302666103173e-15,9.809302666103173e-15,138
8,9,0.9999999999999907,4.6882847968090455e-15,4.6882847968090455e-15,117
9,10,7.897108800779763e-14,7.897108800779763e-14,0.999999999999842,100
10,11,4.351123896725484e-15,4.351123896725484e-15,0.9999999999999913,156
11,12,0.9999999999999755,1.2244379312547035e-14,1.2244379312547035e-14,125
12,13,0.3068029415989734,0.6931970584010169,9.68884145484192e-15,137
13,14,4.883640642690778e-15,4.883640642690778e-15,0.9999999999999902,127
14,15,0.9035139454085019,0.09648605459149052,7.59229597684854e-15,80
15,16,9.853033446173985e-15,0.9999999999999803,9.853033446173985e-15,143
16,17,0.999999999999943,2.848738397683836e-14,2.848738397683836e-14,122
17,18,1.7130117717171533e-14,0.9999999999999657,1.7130117717171533e-14,124
18,19,0.6741747292853058,0.3258252707146901,4.115919106799693e-15,100
19,20,0.9999999999999934,3.296918542691854e-15,3.296918542691854e-15,119
20,21,0.1748279548500754,0.8251720451499176,7.0543825107425686e-15,143
21,22,2.635419674295054e-15,0.9399902730210571,0.06000972697894027,144
22,23,1.1234339516081568e-14,1.1234339516081568e-14,0.9999999999999776,174
23,24,1.1546276762186238e-14,1.1546276762186238e-14,0.9999999999999769,149
24,25,5.499187166360291e-15,0.6985546743334715,0.30144532566652305,157
25,26,5.851473944702193e-15,0.09008403652946805,0.9099159634705262,119
26,27,6.381226598303534e-15,6.381226598303534e-15,0.9999999999999872,120
27,28,2.4530589046579392e-14,0.9999999999999509,2.4530589046579392e-14,104
28,29,0.9999999999999698,1.511102529032392e-14,1.511102529032392e-14,82
29,30,0.191491822841099,0.8085081771588924,8.486337077922095e-15,130
30,31,0.9999999999999734,1.329807658918389e-14,1.329807658918389e-14,160
31,32,0.07064779999716285,0.6936799251886202,0.2356722748142169,123
32,33,8.594916561347664e-15,0.9999999999999828,8.594916561347664e-15,142
33,34,0.9999999999999635,1.8240814855629e-14,1.8240814855629e-14,121
34,35,0.9999999999993431,3.284854897636763e-13,3.284854897636763e-13,158
35,36,3.667140834336259e-15,3.667140834336259e-15,0.9999999999999927,126
36,37,0.7983315429610455,0.20166845703894898,5.467167250336642e-15,135
37,38,8.899585930085723e-15,8.899585930085723e-15,0.9999999999999822,129
38,39,0.3117477147813367,0.3626541761310925,0.3255981090875708,130
39,40,0.9999999999999916,4.213625424639869e-15,4.213625424639869e-15,146
40,41,7.661662514046471e-15,7.661662514046471e-15,0.9999999999999847,135
41,42,5.484400664087651e-15,0.15360225343096795,0.8463977465690267,160
42,43,0.9736624523927477,2.5165565399461715e-14,0.02633754760722718,150
43,44,1.1249195726735041e-14,1.1249195726735041e-14,0.9999999999999775,158
44,45,0.9999999999999876,6.237955743865966e-15,6.237955743865966e-15,122
45,46,9.27108793187912e-15,0.3297805354257357,0.6702194645742551,119
46,47,2.86141108343527e-14,2.86141108343527e-14,0.9999999999999428,100
47,48,0.4277325188655104,1.1651086314748617e-14,0.572267481134478,125
48,49,1.2765201133167027e-14,1.2765201133167027e-14,0.9999999999999745,160
49,50,1.703300096994051e-14,0.9999999999999659,1.703300096994051e-14,160
50,51,0.9999999999999649,1.756815606723828e-14,1.756815606723828e-14,118
51,52,4.6695158069104856e-15,4.6695158069104856e-15,0.9999999999999907,157
52,53,0.47245734220256874,0.29973281845066074,0.22780983934677046,142
53,54,7.631456377017065e-15,0.3773501039489924,0.622649896051,144
54,55,6.287193775049635e-15,0.42508671559808453,0.5749132844019091,150
55,56,2.0758521505213947e-14,0.9999999999999585,2.0758521505213947e-14,152
56,57,6.935046202300646e-15,0.16296309680295418,0.8370369031970388,118
57,58,0.27825560440317104,0.4335896625087891,0.28815473308803996,105
58,59,0.5509246444407262,7.737978287971829e-15,0.4490753555592661,148
59,60,7.954254391283662e-15,7.954254391283662e-15,0.9999999999999841,160
