,trial,run,judgment,num_sims,num_looks
0,1,0,1,2,3
1,1,1,1,0,0
2,1,2,1,0,0
3,1,3,1,0,0
4,1,4,1,0,0
5,1,5,1,0,0
6,1,6,1,1,0
7,1,7,1,1,1
8,1,8,1,2,3
9,1,9,1,1,2
10,1,10,1,0,0
11,1,11,1,2,2
12,1,12,1,0,0
13,1,13,1,0,0
14,1,14,1,0,0
15,1,15,1,2,2
16,1,16,1,0,0
17,1,17,1,2,4
18,1,18,1,1,2
19,1,19,1,0,0
20,1,20,1,2,2
21,1,21,1,0,0
22,1,22,1,2,3
23,1,23,1,0,0
24,1,24,1,1,1
25,1,25,1,0,0
26,1,26,1,0,0
27,1,27,1,0,0
28,1,28,1,0,0
29,1,29,1,0,0
30,2,0,2,3,4
31,2,1,2,2,4
32,2,2,2,2,5
33,2,3,2,2,4
34,2,4,2,2,4
35,2,5,2,3,6
36,2,6,2,3,5
37,2,7,2,2,2
38,2,8,2,2,4
39,2,9,2,3,5
40,2,10,2,2,2
41,2,11,2,8,11
42,2,12,2,5,5
43,2,13,2,3,3
44,2,14,2,5,7
45,2,15,2,2,6
46,2,16,2,2,5
47,2,17,2,4,9
48,2,18,2,2,2
49,2,19,2,2,1
50,2,20,2,2,3
51,2,21,2,2,3
52,2,22,2,2,5
53,2,23,2,2,4
54,2,24,2,2,4
55,2,25,2,2,2
56,2,26,2,2,2
57,2,27,2,2,5
58,2,28,2,4,8
59,2,29,2,3,5
60,3,0,1,0,0
61,3,1,1,0,0
62,3,2,1,0,0
63,3,3,1,0,0
64,3,4,1,1,1
65,3,5,1,0,0
66,3,6,1,0,0
67,3,7,1,1,1
68,3,8,1,0,0
69,3,9,1,1,0
70,3,10,1,0,0
71,3,11,1,0,0
72,3,12,1,0,0
73,3,13,1,0,0
74,3,14,0,2,3
75,3,15,1,1,0
76,3,16,1,1,1
77,3,17,1,0,0
78,3,18,1,0,0
79,3,19,1,0,0
80,3,20,1,0,0
81,3,21,1,0,0
82,3,22,1,1,2
83,3,23,1,1,2
84,3,24,1,1,2
85,3,25,1,1,1
86,3,26,0,2,2
87,3,27,1,0,0
88,3,28,1,1,1
89,3,29,1,0,0
90,4,0,2,1,1
91,4,1,2,1,0
92,4,2,2,2,2
93,4,3,2,1,1
94,4,4,2,1,1
95,4,5,2,1,1
