,trial,run,judgment,num_cols
0,1,0,1,2
1,1,1,1,4
2,1,2,1,2
3,1,3,1,2
4,1,4,1,3
5,1,5,1,2
6,1,6,1,2
7,1,7,1,2
8,1,8,1,2
9,1,9,1,105
10,1,10,1,2
11,1,11,1,2
12,1,12,1,3
13,1,13,1,2
14,1,14,1,2
15,1,15,1,3
16,1,16,1,3
17,1,17,1,111
18,1,18,1,2
19,1,19,1,4
20,1,20,1,2
21,1,21,1,3
22,1,22,1,2
23,1,23,1,2
24,1,24,1,2
25,1,25,1,2
26,1,26,1,2
27,1,27,1,2
28,1,28,1,3
29,1,29,1,2
30,2,0,2,221
31,2,1,1,7
32,2,2,2,107
33,2,3,2,17
34,2,4,2,5
35,2,5,1,9
36,2,6,2,28
37,2,7,1,13
38,2,8,2,217
39,2,9,2,219
40,2,10,2,229
41,2,11,2,223
42,2,12,2,70
43,2,13,2,31
44,2,14,2,3
45,2,15,2,215
46,2,16,2,219
47,2,17,2,218
48,2,18,2,5
49,2,19,1,7
50,2,20,2,23
51,2,21,2,216
52,2,22,2,216
53,2,23,1,6
54,2,24,1,10
55,2,25,2,110
56,2,26,2,222
57,2,27,2,221
58,2,28,2,29
59,2,29,1,10
60,3,0,1,2
61,3,1,1,2
62,3,2,1,2
63,3,3,1,2
64,3,4,1,2
65,3,5,1,2
66,3,6,1,2
67,3,7,1,2
68,3,8,1,2
69,3,9,1,2
70,3,10,1,2
71,3,11,1,2
72,3,12,1,2
73,3,13,1,2
74,3,14,1,4
75,3,15,1,2
76,3,16,1,2
77,3,17,1,2
78,3,18,1,2
79,3,19,1,3
80,3,20,1,2
81,3,21,1,3
82,3,22,1,2
83,3,23,1,3
84,3,24,1,2
85,3,25,1,4
86,3,26,1,2
87,3,27,1,2
88,3,28,1,2
89,3,29,1,107
90,4,0,2,2
91,4,1,2,2
92,4,2,2,3
93,4,3,2,4
94,4,4,2,2
95,4,5,2,2
96,4,6,2,2
97,4,7,2,3
98,4,8,2,2
99,4,9,2,2
100,4,10,2,4
101,4,11,2,3
102,4,12,2,2
103,4,13,2,2
104,4,14,2,2
105,4,15,2,2
106,4,16,2,2
107,4,17,2,2
108,4,18,2,4
109,4,19,2,2
110,4,20,2,2
111,4,21,2,2
112,4,22,2,2
113,4,23,2,3
114,4,24,2,2
115,4,25,2,2
116,4,26,2,3
117,4,27,2,2
118,4,28,2,2
119,4,29,2,2
120,5,0,1,7
121,5,1,1,6
122,5,2,1,6
123,5,3,1,8
124,5,4,1,10
125,5,5,1,7
126,5,6,1,6
127,5,7,1,6
128,5,8,1,6
129,5,9,1,20
130,5,10,1,16
131,5,11,1,6
132,5,12,1,11
133,5,13,1,6
134,5,14,1,6
135,5,15,1,13
136,5,16,1,6
137,5,17,1,289
138,5,18,1,53
139,5,19,1,6
140,5,20,1,6
141,5,21,1,33
142,5,22,1,6
143,5,23,1,18
144,5,24,1,6
145,5,25,1,15
146,5,26,1,6
147,5,27,1,6
148,5,28,1,7
149,5,29,1,8
150,6,0,0,9
151,6,1,1,248
152,6,2,0,12
153,6,3,1,6
154,6,4,0,10
155,6,5,1,9
156,6,6,0,6
157,6,7,0,8
158,6,8,0,272
159,6,9,1,202
160,6,10,1,232
161,6,11,1,17
162,6,12,0,6
163,6,13,0,281
164,6,14,1,222
165,6,15,1,29
166,6,16,0,23
167,6,17,1,6
168,6,18,0,11
169,6,19,0,6
170,6,20,0,282
171,6,21,0,26
172,6,22,1,209
173,6,23,1,13
174,6,24,0,7
175,6,25,1,6
176,6,26,0,20
177,6,27,0,12
178,6,28,0,8
179,6,29,1,203
180,7,0,2,6
181,7,1,2,6
182,7,2,2,6
183,7,3,2,6
184,7,4,2,6
185,7,5,2,9
186,7,6,2,12
187,7,7,2,6
188,7,8,2,6
189,7,9,2,9
190,7,10,2,6
191,7,11,2,6
192,7,12,2,9
193,7,13,2,6
194,7,14,2,6
195,7,15,2,9
196,7,16,2,6
197,7,17,2,9
198,7,18,2,6
199,7,19,2,6
200,7,20,2,6
201,7,21,2,10
202,7,22,2,6
203,7,23,2,6
204,7,24,2,9
205,7,25,2,6
206,7,26,2,6
207,7,27,2,9
208,7,28,2,6
209,7,29,2,6
210,8,0,0,7
211,8,1,0,7
212,8,2,0,7
213,8,3,0,10
214,8,4,0,7
215,8,5,0,7
216,8,6,0,7
217,8,7,0,7
218,8,8,0,9
219,8,9,0,7
220,8,10,0,6
221,8,11,0,7
222,8,12,0,7
223,8,13,0,7
224,8,14,0,7
225,8,15,0,7
226,8,16,0,7
227,8,17,0,7
228,8,18,0,7
229,8,19,0,7
230,8,20,0,7
231,8,21,0,7
232,8,22,0,7
233,8,23,0,7
234,8,24,0,8
235,8,25,0,7
236,8,26,0,7
237,8,27,0,7
238,8,28,0,7
239,8,29,0,7
240,9,0,0,4
241,9,1,0,4
242,9,2,0,6
243,9,3,0,5
244,9,4,0,4
245,9,5,0,5
246,9,6,0,4
247,9,7,0,5
248,9,8,0,5
249,9,9,0,4
250,9,10,0,5
251,9,11,0,5
252,9,12,0,5
253,9,13,0,6
254,9,14,0,5
255,9,15,0,5
256,9,16,0,5
257,9,17,0,5
258,9,18,0,4
259,9,19,0,5
260,9,20,0,5
261,9,21,0,5
262,9,22,0,6
263,9,23,0,5
264,9,24,0,8
265,9,25,0,5
266,9,26,0,5
267,9,27,0,5
268,9,28,0,5
269,9,29,0,5
270,10,0,2,197
271,10,1,2,197
272,10,2,2,13
273,10,3,2,197
274,10,4,2,175
275,10,5,2,35
276,10,6,2,199
277,10,7,2,197
278,10,8,2,197
279,10,9,2,199
280,10,10,2,198
281,10,11,2,199
282,10,12,2,7
283,10,13,2,198
284,10,14,2,199
285,10,15,2,199
286,10,16,2,196
287,10,17,2,197
288,10,18,2,199
289,10,19,2,195
290,10,20,2,198
291,10,21,2,198
292,10,22,2,198
293,10,23,2,197
294,10,24,2,198
295,10,25,2,199
296,10,26,2,195
297,10,27,2,11
298,10,28,2,199
299,10,29,2,192
300,11,0,2,7
301,11,1,2,5
302,11,2,2,4
303,11,3,2,5
304,11,4,2,10
305,11,5,2,5
306,11,6,2,5
307,11,7,2,5
308,11,8,2,10
309,11,9,2,7
310,11,10,2,5
311,11,11,2,5
312,11,12,2,8
313,11,13,2,5
314,11,14,2,7
315,11,15,2,7
316,11,16,2,5
317,11,17,2,7
318,11,18,2,5
319,11,19,2,5
320,11,20,2,7
321,11,21,2,10
322,11,22,2,5
323,11,23,2,5
324,11,24,2,5
325,11,25,2,10
326,11,26,2,5
327,11,27,2,5
328,11,28,2,7
329,11,29,2,5
330,12,0,0,8
331,12,1,0,36
332,12,2,0,12
333,12,3,0,13
334,12,4,0,8
