,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,6.9233596479819075e-15,0.6016866253545947,0.3983133746453983,150,214
1,2,1.004941240904233e-14,0.10327686741994914,0.8967231325800409,150,228
2,3,0.36896341085327694,0.6310365891467159,7.106870052294671e-15,150,266
3,4,1.1167710418093647e-14,1.1167710418093647e-14,0.9999999999999777,150,272
4,5,3.0376656376971044e-14,0.9995980496031641,0.0004019503968056009,150,271
5,6,0.7676853365306656,0.2323146634693146,1.9678044652069316e-14,150,312
6,7,1.1733936508237315e-14,1.1733936508237315e-14,0.9999999999999766,150,257
7,8,0.9999999999999739,1.3044845329139084e-14,1.3044845329139084e-14,150,301
8,9,0.9999999999999765,1.1789089937198178e-14,1.1789089937198178e-14,150,225
9,10,0.00030339125434894747,0.18179901657278505,0.817897592172866,150,243
10,11,1.1571286063586159e-14,1.1571286063586159e-14,0.9999999999999769,150,272
11,12,0.9999999999999761,1.1953283393424894e-14,1.1953283393424894e-14,150,277
12,13,0.5426695344261971,0.45733046557379015,1.2811663124720769e-14,150,305
13,14,1.1366588567532191e-14,1.1366588567532191e-14,0.9999999999999772,150,268
14,15,0.519419229861293,0.48058077013870126,5.8570970038398114e-15,150,187
15,16,0.06522372415327968,0.9347762758466915,2.880614647341744e-14,150,290
16,17,0.9657635675060751,0.03423643249390011,2.488638886079583e-14,150,222
17,18,3.885858788857335e-14,0.9999999999999223,3.885858788857335e-14,150,227
18,19,0.5182147493680916,0.48178525063190264,5.7858869627455195e-15,150,244
19,20,0.9999999999999777,1.113495499427026e-14,1.113495499427026e-14,150,214
20,21,1.1372142021585875e-14,0.9999999999999772,1.1372142021585875e-14,150,285
21,22,8.896071741138322e-15,0.7982835532031325,0.2017164467968587,150,283
22,23,1.2435404733582769e-14,1.2435404733582769e-14,0.9999999999999751,150,309
23,24,1.1063944835326394e-14,0.008017355766629302,0.9919826442333596,150,332
24,25,5.934183651362329e-15,0.5132684322535057,0.48673156774648846,150,302
25,26,9.73966753094915e-15,0.13522188099665922,0.8647781190033311,150,252
26,27,1.1105941163569578e-14,0.018535134201280695,0.9814648657987083,150,266
27,28,2.5382295431261723e-14,0.9999999999999493,2.5382295431261723e-14,150,238
28,29,0.9855036632828964,3.1057805186758054e-14,0.014496336717072447,150,175
29,30,0.019598164722193737,0.9804018352777952,1.10753896987608e-14,150,238
30,31,0.9169995294391153,0.08300047056086012,2.449081117372924e-14,150,265
31,32,6.1685439521616595e-15,0.5224227800371924,0.4775772199628015,150,222
32,33,1.1166310475645383e-14,0.9999999999999777,1.1166310475645383e-14,150,246
33,34,0.9999999999999762,1.1880161149937648e-14,1.1880161149937648e-14,150,227
34,35,0.28233119398340045,0.7176688060162555,3.44119749562209e-13,150,352
35,36,1.1771445403128444e-14,1.1771445403128444e-14,0.9999999999999765,150,223
36,37,0.5189296510446829,0.48107034895531087,6.249616480171169e-15,150,305
37,38,1.2642814970974197e-14,1.2642814970974197e-14,0.9999999999999747,150,276
38,39,0.48532665813653697,0.5091520664031131,0.005521275460349851,150,276
39,40,0.999999999999974,1.2964770261913124e-14,1.2964770261913124e-14,150,259
40,41,1.2846690808626171e-14,1.2846690808626171e-14,0.9999999999999744,150,215
41,42,6.853138057902596e-15,0.4493057521861451,0.5506942478138481,150,283
42,43,0.9999999999999687,1.5680053656197775e-14,1.5680053656197775e-14,150,318
43,44,1.3348594820665314e-14,1.3348594820665314e-14,0.9999999999999734,150,316
44,45,0.9999999999999761,1.194257168744979e-14,1.194257168744979e-14,150,233
45,46,7.852929619813037e-15,0.41927714980287967,0.5807228501971126,150,264
46,47,2.2523895421763786e-14,0.07617803815748644,0.923821961842491,150,239
47,48,0.45871045756199746,0.0031426982115416524,0.5381468442264609,150,270
48,49,1.477435673997168e-14,1.477435673997168e-14,0.9999999999999705,150,267
49,50,1.1271169383604678e-14,0.9999999999999775,1.1271169383604678e-14,150,325
50,51,0.9982116722662863,0.0017883277336852468,2.847177755266615e-14,150,234
51,52,1.2380628345043348e-14,1.2380628345043348e-14,0.9999999999999752,150,267
52,53,0.4489338604047103,0.14105048541645585,0.41001565417883395,150,305
53,54,5.946301970184687e-15,0.4666926267498555,0.5333073732501385,150,324
54,55,9.180706840152453e-15,0.3222774461612043,0.6777225538387865,150,283
55,56,2.7412211660508675e-13,0.9999999999994518,2.7412211660508675e-13,150,272
56,57,8.996365912046722e-15,0.19402485230582772,0.8059751476941632,150,240
57,58,0.3807913852580223,0.3829785209087879,0.23623009383318969,150,227
58,59,0.5931218389132582,0.004554993434092962,0.4023231676526489,150,350
59,60,1.281101316017937e-14,1.281101316017937e-14,0.9999999999999744,150,297
60,61,1.515062627039925e-14,1.515062627039925e-14,0.9999999999999697,150,245
61,62,0.4885964424632006,8.004375766904158e-15,0.5114035575367915,150,335
62,63,0.1167430904659712,0.8832569095340148,1.4107179104082042e-14,150,273
63,64,1.8276030400756133e-14,0.9994533023774551,0.0005466976225266557,150,302
