,trial,hole1,hole2,hole3,num_cols
0,1,1.1826316793917784e-14,0.5600687758931674,0.4399312241068207,285
1,2,1.6767123093919597e-14,0.4014004838454835,0.5985995161544997,278
2,3,0.3989246791549495,0.6010753208450378,1.2668367592716217e-14,292
3,4,1.9954322186837633e-14,0.03351818786055498,0.9664818121394251,300
4,5,0.01272922229136336,0.786330237843332,0.20094053986530477,301
5,6,0.4967634960157568,0.5032365039842307,1.2353378226342068e-14,346
6,7,2.098569048960473e-14,2.098569048960473e-14,0.999999999999958,300
7,8,0.936386376998649,2.1919809874487117e-14,0.06361362300132906,339
8,9,0.9999999999999601,1.995017201325164e-14,1.995017201325164e-14,292
9,10,0.20832596352018742,0.3318502133072674,0.4598238231725452,251
10,11,1.9796066706864724e-14,1.9796066706864724e-14,0.9999999999999604,392
11,12,0.9999999999999303,3.48550496254179e-14,3.48550496254179e-14,314
12,13,0.3952696141390981,0.6047303858608856,1.6453812582635272e-14,343
13,14,2.2565783482670998e-14,2.2565783482670998e-14,0.9999999999999548,325
14,15,0.54745872097593,0.45254127902405866,1.1352848831520432e-14,200
15,16,0.34426058982163954,0.6557394101783373,2.311976459464662e-14,345
16,17,0.7133408346351826,0.2866591653647976,1.9818414744323266e-14,307
17,18,0.14979444159562763,0.8502055584043408,3.1588727184776275e-14,308
18,19,0.5451403676454576,0.45485963235453103,1.138962030865631e-14,252
19,20,0.9999999999999585,2.0781289511392858e-14,2.0781289511392858e-14,296
20,21,0.18438120946357484,0.8156187905364083,1.679481541370034e-14,374
21,22,1.3238055723145485e-14,0.6658282309122115,0.33417176908777524,384
22,23,3.412900071882675e-14,3.412900071882675e-14,0.9999999999999317,428
23,24,1.7961815015835665e-14,0.14578640636169554,0.8542135936382865,379
24,25,1.1232016281185598e-14,0.5073848702341909,0.49261512976579797,394
25,26,1.4116510912582217e-14,0.30519489793949944,0.6948051020604865,298
26,27,1.529683293062755e-14,0.2593753185738513,0.7406246814261334,303
27,28,2.4672697848739428e-14,0.8631115182511194,0.13688848174885593,258
28,29,0.6358162029371502,0.07718325321993864,0.287000543842911,202
29,30,0.24582393730421948,0.754176062695765,1.564097729901111e-14,345
30,31,0.6353687196069188,0.3646312803930601,2.114328121596539e-14,387
31,32,0.1569285681814734,0.5245261762504928,0.3185452555680337,306
32,33,2.1109495374306592e-14,0.9999999999999578,2.1109495374306592e-14,375
33,34,0.9869996038760797,2.361011869043576e-14,0.013000396123896713,299
34,35,0.2990673562897563,0.6030835322850632,0.09784911142518042,397
35,36,0.0004162284264685219,0.12274571192318552,0.8768380596503459,311
36,37,0.47637202671956325,0.5236279732804253,1.134572974079896e-14,341
37,38,3.445943191422989e-14,3.445943191422989e-14,0.999999999999931,334
38,39,0.4254986603995101,0.4770324685059149,0.0974688710945749,329
39,40,0.9999999999999567,2.1666620105243644e-14,2.1666620105243644e-14,357
40,41,0.00032619523085638267,2.107898450365564e-14,0.9996738047691226,325
41,42,1.5850612736044655e-14,0.43092655094347776,0.5690734490565064,400
42,43,0.8609422250842028,0.00023023790676742116,0.1388275370090298,379
43,44,2.5022293530019418e-14,2.5022293530019418e-14,0.9999999999999499,396
44,45,0.9996602743579828,0.0003397256419964896,2.0721266843027738e-14,304
45,46,1.193443715934148e-14,0.46208724070558477,0.5379127592944034,292
46,47,0.003033323386796417,0.2705540595236071,0.7264126170895964,250
47,48,0.4525254562475077,0.054479431215980596,0.4929951125365117,308
48,49,2.3505516111428252e-14,2.3505516111428252e-14,0.999999999999953,407
49,50,0.05412020103391799,0.784475002508089,0.16140479645799308,400
50,51,0.7381632878831996,0.2618367121167744,2.5935175740430616e-14,293
51,52,2.1984549145490538e-14,2.1984549145490538e-14,0.999999999999956,403
52,53,0.304345771264751,0.33410719511956755,0.3615470336156815,354
53,54,1.6245886377662298e-14,0.5001421273462013,0.4998578726537824,370
54,55,1.580381854602774e-14,0.40515888179623194,0.5948411182037523,376
55,56,3.406346077779894e-14,0.9354444067460763,0.06455559325388953,381
56,57,1.2971989691431155e-14,0.37625066294847515,0.6237493370515118,288
57,58,0.30870196748242346,0.3866380857562579,0.30465994676131863,259
58,59,0.38469995855896344,0.14251736561906486,0.4727826758219718,374
59,60,2.1016789536481193e-14,0.016080131672866278,0.9839198683271128,401
60,61,0.003164952607778115,2.251630606321166e-14,0.9968350473921994,353
61,62,0.4842917908214052,1.342942815159391e-14,0.5157082091785813,399
62,63,0.4207068297084898,0.5792931702914939,1.6309048620673198e-14,360
63,64,2.3943213666564413e-14,0.7431833924180724,0.2568166075819036,412
64,65,0.9999999999999537,2.3169997153260198e-14,2.3169997153260198e-14,298
65,66,0.14675669974991046,0.8532433002500519,3.7662681637467684e-14,369
66,67,0.6100167410763637,0.3899832589236237,1.2631353244969694e-14,288
67,68,1.2107298477029571e-14,0.4788168771321071,0.5211831228678809,286
68,69,0.46041002428353095,0.5395899757164577,1.1339164606892552e-14,312
69,70,0.9936434992216627,2.908848376010986e-14,0.0063565007783082,391
70,71,0.011625169880014842,0.9238619429508724,0.06451288716911271,381
71,72,0.9999999999999601,1.9923473857428308e-14,1.9923473857428308e-14,347
72,73,0.0002471554625272203,0.42052270020438853,0.5792301443330843,303
73,74,2.1460867406655212e-14,2.1460867406655212e-14,0.999999999999957,250
74,75,0.505056559098902,0.49494344090108666,1.1313290770721499e-14,361
75,76,0.9999999999999519,2.4019867454154487e-14,2.4019867454154487e-14,261
76,77,1.4671186586696804e-14,0.31240218582220747,0.6875978141777779,303
77,78,0.5142367840638591,0.4845588950361478,0.0012043208999931929,255
78,79,1.5594463421349805e-14,0.2559431253953026,0.7440568746046817,300
79,80,0.43707402458936934,0.5255048287208333,0.03742114668979736,296
80,81,2.3060985157959202e-14,2.3060985157959202e-14,0.9999999999999539,317
81,82,1.55926569930837e-14,0.5946593272802873,0.4053406727196971,349
82,84,0.9999999999999516,2.4187386795865157e-14,2.4187386795865157e-14,302
83,85,0.5993064758141522,0.40069352418583526,1.257383331884141e-14,332
84,86,2.3010715081828827e-14,2.3010715081828827e-14,0.9999999999999539,300
85,90,2.000162974048451e-14,2.000162974048451e-14,0.99999999999996,392
86,91,1.8086866436951467e-14,0.6821212654643625,0.31787873453561954,396
87,93,2.045523975252072e-14,0.9852170670742427,0.014782932925736868,414
88,94,0.3484788353812853,0.6464784698982701,0.005042694720444552,378
89,97,0.6378964396961797,0.2340455025917531,0.12805805771206707,283
90,98,1.758897501809382e-14,0.22548343994793152,0.7745165600520509,396
91,99,2.1487004534258637e-14,2.1487004534258637e-14,0.999999999999957,317
92,100,5.076261523893287e-14,5.076261523893287e-14,0.9999999999998985,334
93,102,0.9999999999999493,2.5359441514363988e-14,2.5359441514363988e-14,265
94,103,0.9999999999999077,4.614166206018596e-14,4.614166206018596e-14,335
95,106,1.3222621407995773e-14,0.4255593745141476,0.5744406254858392,433
96,107,0.6355125669134505,0.28393573390729343,0.08055169917925598,391
97,109,2.3514654424255078e-14,0.031233296546021427,0.968766703453955,374
98,111,0.9999999999999577,2.1144354241474265e-14,2.1144354241474265e-14,350
99,112,1.3695929835502112e-14,0.3122544892131268,0.6877455107868595,374
100,113,0.38504857633884665,0.6149514236611369,1.649472367037047e-14,424
101,114,0.9999999999999584,2.0789269456403398e-14,2.0789269456403398e-14,308
102,115,6.598572656786276e-14,6.598572656786276e-14,0.999999999999868,281
103,118,2.5776089398372478e-14,2.5776089398372478e-14,0.9999999999999485,422
104,121,0.9999999999999585,2.0750514801009536e-14,2.0750514801009536e-14,263
105,122,3.717395197369204e-14,3.717395197369204e-14,0.9999999999999256,378
106,123,0.42445249935479695,0.1621151533530013,0.4134323472922017,349
107,126,3.632066329539285e-14,3.632066329539285e-14,0.9999999999999274,372
108,127,0.30568315593791234,0.027102358806845667,0.667214485255242,398
109,129,0.7375660729748681,0.26243392702510343,2.851587645606332e-14,296
110,132,0.9880278099216497,0.011972190078330709,1.9580747794646356e-14,383
111,133,0.9722275258186734,0.027772474181307086,1.9474770726443218e-14,268
112,139,0.5423903561692844,0.45760964383070424,1.1358025869659913e-14,289
113,140,1.3919283298433357e-14,0.674010443437501,0.32598955656248507,208
114,142,1.7892326647721965e-14,0.6836776678814269,0.3163223321185552,292
115,143,0.2534720121195121,0.2828908203052955,0.46363716757519247,380
116,144,0.9999999999999543,2.2877677572753995e-14,2.2877677572753995e-14,298
117,145,1.3123512989295697e-14,0.43970979969127827,0.5602902003087087,379
118,148,0.9999999999999594,2.033437156726741e-14,2.033437156726741e-14,287
119,149,2.021385757374305e-14,0.9186801269819787,0.08131987301800121,394
120,154,2.053928069671251e-14,2.053928069671251e-14,0.9999999999999589,291
121,156,0.2711401461998143,0.2699539392403571,0.4589059145598286,272
122,158,1.9548896910445193e-14,1.9548896910445193e-14,0.9999999999999609,338
123,163,0.999999999999951,2.4499806501845682e-14,2.4499806501845682e-14,327
124,166,2.7832833107037723e-14,2.7832833107037723e-14,0.9999999999999444,342
125,170,1.9672510966067655e-14,1.9672510966067655e-14,0.9999999999999607,375
126,173,4.34658187744512e-14,4.34658187744512e-14,0.9999999999999131,416
127,179,0.9915409312787898,0.008459068721188786,2.1428212368377498e-14,404
128,183,2.004381814467151e-14,0.028167897893867828,0.9718321021061122,300
129,186,0.9999999999999591,2.0416023334133616e-14,2.0416023334133616e-14,278
130,190,2.1137970153294595e-14,0.041698667406291,0.9583013325936879,416
131,192,0.9924957194652838,0.007504280534695646,2.0560688201706182e-14,308
132,196,2.249532353409247e-14,2.249532353409247e-14,0.999999999999955,295
133,207,0.9999999999999533,2.3364351961844537e-14,2.3364351961844537e-14,290
134,210,0.9977272310966273,0.002272768903350616,2.2026183172835604e-14,319
135,214,0.9999999999999561,2.1953871531133002e-14,2.1953871531133002e-14,427
136,215,0.9999999999999607,1.9654557812726226e-14,1.9654557812726226e-14,348
137,223,0.9854403991710352,0.014559600828939558,2.5304716309528294e-14,388
138,254,0.9999999999999568,2.1577232648163897e-14,2.1577232648163897e-14,324
139,283,0.9999999999999584,2.081442594009812e-14,2.081442594009812e-14,399
140,289,0.9999999999999608,1.9612787003958928e-14,1.9612787003958928e-14,257
141,297,0.9993749282730964,0.0006250717268839765,1.9656066146037064e-14,379
142,302,0.9999999999999519,2.4009206398737593e-14,2.4009206398737593e-14,403
143,306,3.010348774928386e-14,3.010348774928386e-14,0.9999999999999398,392
144,307,0.9999999999999608,1.9587262050600456e-14,1.9587262050600456e-14,348
145,316,2.3977101471945737e-14,2.3977101471945737e-14,0.999999999999952,346
146,319,0.9999999999999509,2.4535269972124235e-14,2.4535269972124235e-14,312
147,326,0.9999999999999605,1.9736664901593705e-14,1.9736664901593705e-14,399
148,332,0.9970384939232172,0.0029615060767546617,2.8153708860734284e-14,433
149,380,2.1745559584515228e-14,2.1745559584515228e-14,0.9999999999999565,323
