,trial,hole1,hole2,hole3,num_cols
0,1,1.1719298746261633e-14,0.5526183162067111,0.4473816837932772,177
1,2,1.5834717231704408e-14,0.3668510476533855,0.6331489523465986,160
2,3,0.41978293685796897,0.5802170631420192,1.1923699558290708e-14,170
3,4,2.007107007692161e-14,0.03249580692394359,0.9675041930760364,181
4,5,0.0027703457128093662,0.7688268935115474,0.22840276077564325,180
5,6,0.45019479190110373,0.5487884944380143,0.0010167136608820152,203
6,7,2.2236469741989166e-14,2.2236469741989166e-14,0.9999999999999555,182
7,8,0.994104403359698,2.197666475890781e-14,0.005895596640280012,208
8,9,0.9999999999999605,1.9752227855892563e-14,1.9752227855892563e-14,174
9,10,0.20022633502558773,0.3180246415026133,0.481749023471799,150
10,11,1.9791186088836218e-14,1.9791186088836218e-14,0.9999999999999604,234
11,12,0.9999999999999224,3.882599260394343e-14,3.882599260394343e-14,192
12,13,0.28902100013075305,0.7109789998692292,1.7838317268231785e-14,207
13,14,2.141496562321754e-14,2.141496562321754e-14,0.9999999999999571,202
14,15,0.5423098511575835,0.457690148842405,1.1550911061769893e-14,120
15,16,0.3410507364641704,0.6589492635358094,2.0156771499928936e-14,212
16,17,0.6829918702798057,0.3170081297201731,2.1230524686554322e-14,181
17,18,0.13315152190676793,0.8668484780932004,3.159958660205994e-14,183
18,19,0.5349848367098436,0.46501516329014486,1.14275576054176e-14,151
19,20,0.9999999999999609,1.9536513783723043e-14,1.9536513783723043e-14,180
20,21,0.10124985644626462,0.898750143553717,1.8401610875722657e-14,231
21,22,1.3228754394301846e-14,0.6337188530046859,0.3662811469953008,225
22,23,3.225519195343721e-14,0.0007826780677742578,0.9992173219321935,258
23,24,1.7444638882528312e-14,0.1650629843501752,0.8349370156498073,228
24,25,1.0798112618953697e-14,0.5208682290252648,0.4791317709747245,237
25,26,1.4007402326618812e-14,0.3263786168154,0.6736213831845861,176
26,27,1.5816127199292823e-14,0.23263177482705522,0.767368225172929,183
27,28,2.124391244364479e-14,0.8515017359031447,0.14849826409683403,157
28,29,0.6814077492467224,0.08022107815558356,0.23837117259769403,120
29,30,0.22075238228014538,0.7792476177198386,1.596540806073967e-14,206
30,31,0.6317306487499942,0.36826935124998633,1.9482998581465646e-14,237
31,32,0.1291590305484738,0.5610373355092375,0.30980363394228877,186
32,33,2.030497365336654e-14,0.9999999999999594,2.030497365336654e-14,220
33,34,0.9916055279445457,2.5026741976799978e-14,0.008394472055429366,176
34,35,0.32271066622338906,0.5682644202302398,0.10902491354637103,241
35,36,0.000567443667281809,0.12421319668638527,0.8752193596463329,188
36,37,0.514536423167379,0.48546357683260905,1.2028403659179752e-14,204
37,38,4.620338527750738e-14,4.620338527750738e-14,0.9999999999999076,185
38,39,0.38883649992627184,0.41916856338144526,0.19199493669228285,180
39,40,0.999999999999957,2.149619180598916e-14,2.149619180598916e-14,217
40,41,2.1122343646172695e-14,2.1122343646172695e-14,0.9999999999999577,200
41,42,1.4281014527240592e-14,0.4499226313166077,0.5500773686833781,239
42,43,0.8268233294748074,0.016048478390570924,0.15712819213462167,230
43,44,3.157310099051738e-14,3.157310099051738e-14,0.9999999999999368,234
44,45,0.9999999999999595,2.0281272201856784e-14,2.0281272201856784e-14,190
45,46,1.2049481179216879e-14,0.4518660192385286,0.5481339807614595,177
46,47,0.0029240659014826993,0.22383709676132676,0.7732388373371906,150
47,48,0.45253586717799543,0.04754112502057433,0.49992300780143023,188
48,49,2.3714635462318023e-14,2.3714635462318023e-14,0.9999999999999526,244
49,50,0.061165674021365475,0.8206367933773496,0.11819753260128493,238
50,51,0.752864117906798,0.24713588209317341,2.863360215566803e-14,176
51,52,2.1952112758833498e-14,2.1952112758833498e-14,0.9999999999999561,242
52,53,0.28873930771739353,0.33780361118054464,0.3734570811020618,210
53,54,1.46233343956079e-14,0.41256339815258986,0.5874366018473955,236
54,55,1.6180338633183758e-14,0.4795637932341205,0.5204362067658632,229
55,56,3.0260607878786826e-14,0.946613562622673,0.05338643737729667,227
56,57,1.2750580546915755e-14,0.39456980429110017,0.605430195708887,175
