,trial,run,judgment,num_sims,num_looks
0,1,0,1,1,2
1,1,1,1,1,2
2,1,2,1,10,16
3,1,3,1,1,1
4,1,4,1,8,13
5,1,5,1,1,1
6,1,6,1,1,1
7,1,7,1,3,3
8,1,8,1,3,3
9,1,9,1,8,13
10,1,10,1,1,0
11,1,11,1,2,2
12,1,12,1,2,3
13,1,13,1,1,1
14,1,14,1,1,1
15,1,15,1,1,2
16,1,16,2,7,10
17,1,17,1,8,15
18,1,18,1,5,7
19,1,19,1,8,13
20,1,20,1,8,17
21,1,21,1,8,12
22,1,22,1,1,2
23,1,23,1,8,12
24,1,24,1,4,6
25,1,25,1,2,0
26,1,26,1,1,1
27,1,27,1,1,1
28,1,28,1,1,0
29,1,29,1,1,0
30,2,0,2,7,12
31,2,1,2,7,7
32,2,2,2,4,8
33,2,3,2,4,8
34,2,4,2,3,6
35,2,5,2,4,8
36,2,6,2,5,9
37,2,7,2,3,5
38,2,8,2,3,3
39,2,9,2,3,4
40,2,10,2,2,3
41,2,11,2,6,10
42,2,12,2,4,5
43,2,13,2,3,4
44,2,14,2,4,6
45,2,15,2,6,9
46,2,16,2,6,9
47,2,17,2,4,8
48,2,18,2,4,10
49,2,19,2,4,7
50,2,20,2,4,7
51,2,21,2,7,6
52,2,22,2,7,9
53,2,23,1,3,6
54,2,24,2,11,19
55,2,25,1,4,6
56,2,26,2,8,14
57,2,27,2,4,7
58,2,28,2,3,2
59,2,29,2,9,14
60,3,0,1,1,1
61,3,1,1,2,4
62,3,2,1,1,0
63,3,3,1,1,1
64,3,4,1,1,2
65,3,5,1,1,2
66,3,6,1,2,4
67,3,7,1,2,3
68,3,8,1,1,1
69,3,9,1,1,0
70,3,10,1,1,1
71,3,11,1,2,5
72,3,12,1,1,2
73,3,13,1,1,0
74,3,14,1,1,1
75,3,15,1,2,6
76,3,16,1,2,3
77,3,17,1,1,2
78,3,18,1,2,4
79,3,19,1,1,1
80,3,20,1,1,1
81,3,21,1,2,1
82,3,22,1,2,3
83,3,23,1,2,1
84,3,24,1,1,2
85,3,25,1,1,1
86,3,26,1,2,5
87,3,27,1,2,2
88,3,28,1,1,1
89,3,29,1,1,1
90,4,0,2,2,3
91,4,1,2,2,6
92,4,2,2,2,5
93,4,3,2,1,0
94,4,4,2,1,0
95,4,5,2,1,1
96,4,6,2,2,5
97,4,7,2,1,1
98,4,8,2,2,3
99,4,9,2,1,2
100,4,10,2,1,1
101,4,11,2,3,5
102,4,12,2,2,3
103,4,13,2,1,0
104,4,14,2,1,2
105,4,15,2,1,1
106,4,16,2,1,1
107,4,17,2,1,0
108,4,18,2,1,1
109,4,19,2,1,2
110,4,20,2,2,4
111,4,21,2,1,0
112,4,22,2,1,1
113,4,23,2,2,2
114,4,24,2,2,2
115,4,25,2,2,3
116,4,26,2,2,4
117,4,27,2,1,1
118,4,28,2,2,4
119,4,29,2,1,1
120,5,0,1,3,6
121,5,1,1,8,20
122,5,2,1,3,7
123,5,3,1,5,10
124,5,4,1,5,10
125,5,5,1,6,11
126,5,6,1,3,7
127,5,7,1,3,6
128,5,8,1,6,10
129,5,9,1,3,5
130,5,10,1,4,10
131,5,11,1,3,5
132,5,12,1,6,14
133,5,13,1,6,8
134,5,14,1,8,15
135,5,15,1,4,9
136,5,16,1,3,5
137,5,17,1,3,5
138,5,18,1,3,7
139,5,19,1,3,7
140,5,20,1,3,5
141,5,21,1,3,4
142,5,22,1,3,8
143,5,23,1,4,7
144,5,24,1,7,11
145,5,25,1,3,8
146,5,26,1,4,5
147,5,27,1,7,15
148,5,28,1,3,6
149,5,29,1,3,6
150,6,0,0,2,4
