,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,6.8698813999900486e-15,0.6027211968423458,0.3972788031576473,240,368
1,2,1.0096889109639842e-14,0.09877802464924292,0.901221975350747,240,389
2,3,0.36874598420564425,0.6312540157943487,7.053137372561005e-15,240,429
3,4,1.117565158193736e-14,1.117565158193736e-14,0.9999999999999777,240,449
4,5,2.929697759856442e-14,0.9998205621412649,0.00017943785870574115,240,445
5,6,0.7672144831957768,0.2327855168042036,1.967000386389448e-14,240,481
6,7,1.1616289209136659e-14,1.1616289209136659e-14,0.9999999999999768,240,426
7,8,0.999999999999974,1.3013596741842699e-14,1.3013596741842699e-14,240,496
8,9,0.9999999999999764,1.1804592453578001e-14,1.1804592453578001e-14,240,373
9,10,0.012365811938247685,0.14567891092872817,0.8419552771330242,240,379
10,11,1.1574660422494364e-14,1.1574660422494364e-14,0.9999999999999768,240,431
11,12,0.9999999999999759,1.2045342146363483e-14,1.2045342146363483e-14,240,431
12,13,0.5631204756664477,0.43687952433353955,1.2820778955942497e-14,240,519
13,14,1.1139003094154378e-14,1.1139003094154378e-14,0.9999999999999777,240,425
14,15,0.5139043175754511,0.48609568242454326,5.774878371474354e-15,240,308
15,16,0.06932894442926307,0.9306710555707077,2.9218187130320016e-14,240,425
16,17,0.9674879513987975,0.03251204860117819,2.4247144489637344e-14,240,346
17,18,3.9155034881803057e-14,0.9999999999999217,3.9155034881803057e-14,240,384
18,19,0.5151724133568304,0.48482758664316383,5.766353809837517e-15,240,345
19,20,0.9999999999999777,1.1135749414069008e-14,1.1135749414069008e-14,240,356
20,21,1.117662216063086e-14,0.9999999999999777,1.117662216063086e-14,240,443
21,22,8.92730424321659e-15,0.801040931185431,0.19895906881456016,240,474
22,23,1.249324228879533e-14,1.249324228879533e-14,0.999999999999975,240,492
23,24,1.11300211939734e-14,0.007850801350492938,0.9921491986494959,240,532
24,25,5.920137223002577e-15,0.5113519839194007,0.48864801608059333,240,507
25,26,9.581850500138691e-15,0.14075884426265292,0.8592411557373374,240,432
26,27,1.0975174473669661e-14,0.018232214254117862,0.9817677857458711,240,420
27,28,2.47153588398144e-14,0.9999999999999506,2.47153588398144e-14,240,375
28,29,0.9834084448019247,0.0002137018278161625,0.01637785337025918,240,317
29,30,0.012284256354174858,0.987715743645814,1.1110867425343216e-14,240,378
30,31,0.9118995892986218,0.08810041070135313,2.5048969259129568e-14,240,454
31,32,0.006906533975072285,0.5294966395092965,0.4635968265156312,240,372
32,33,1.1149911564503413e-14,0.9999999999999777,1.1149911564503413e-14,240,451
33,34,0.9999999999999761,1.1908416746443328e-14,1.1908416746443328e-14,240,375
34,35,0.31240114950270154,0.6875988504969691,3.293872764195336e-13,240,561
35,36,1.179661125267477e-14,1.179661125267477e-14,0.9999999999999764,240,373
36,37,0.5294423101957118,0.470557689804282,6.257596105102278e-15,240,492
37,38,1.2890146114571162e-14,1.2890146114571162e-14,0.9999999999999742,240,438
38,39,0.4894627550067899,0.5105372449932026,7.493988395297257e-15,240,441
39,40,0.9999999999999742,1.2857737260345995e-14,1.2857737260345995e-14,240,447
40,41,1.2812345982190484e-14,1.2812345982190484e-14,0.9999999999999744,240,365
41,42,6.8116548761958706e-15,0.4474035064267255,0.5525964935732678,240,445
42,43,0.9988046846989007,1.5494381399906642e-14,0.0011953153010838531,240,509
43,44,1.3438868805382604e-14,1.3438868805382604e-14,0.9999999999999731,240,516
44,45,0.9999999999999761,1.1937218370638226e-14,1.1937218370638226e-14,240,368
45,46,7.851843051255681e-15,0.426789950983983,0.5732100490160092,240,429
46,47,2.18849799946348e-14,0.06922068266365426,0.9307793173363239,240,348
47,48,0.4622288160452287,0.003607402988851254,0.5341637809659201,240,424
