,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,7.055990317999388e-15,0.6131714631146008,0.3868285368853923,120,192
1,2,1.001985192341623e-14,0.10609254035002703,0.893907459649963,120,179
2,3,0.3758717380973606,0.6241282619026323,7.063520201681752e-15,120,219
3,4,1.1291777706819988e-14,1.1291777706819988e-14,0.9999999999999775,120,207
4,5,2.7686113227638075e-14,0.9979276151105789,0.002072384889393353,120,223
5,6,0.7565852965760338,0.24341470342394686,1.937518640662405e-14,120,257
6,7,1.1673779138959231e-14,1.1673779138959231e-14,0.9999999999999767,120,225
7,8,0.9999999999999742,1.2897594095230032e-14,1.2897594095230032e-14,120,257
8,9,0.9999999999999764,1.1800551935009386e-14,1.1800551935009386e-14,120,200
9,10,0.0112494860151965,0.1465556635664034,0.8421948504184,120,184
10,11,1.1551323203830685e-14,1.1551323203830685e-14,0.9999999999999769,120,215
11,12,0.9999999999999759,1.2019815745404048e-14,1.2019815745404048e-14,120,222
12,13,0.5708302338342023,0.4291697661657848,1.2935024528362808e-14,120,243
13,14,1.1311308501302035e-14,1.1311308501302035e-14,0.9999999999999774,120,208
14,15,0.5193356427521278,0.48066435724786627,5.825554295434161e-15,120,157
15,16,0.08593347182298856,0.9140665281769821,2.9398542525260626e-14,120,204
16,17,0.9690663912903955,0.030933608709579747,2.4646135333755913e-14,120,196
17,18,3.8934467022878495e-14,0.9999999999999222,3.8934467022878495e-14,120,195
18,19,0.515177870304254,0.4848221296957401,5.829137241361053e-15,120,185
19,20,0.9999999999999777,1.1136275520000166e-14,1.1136275520000166e-14,120,181
20,21,1.1941480204708038e-14,0.9999999999999761,1.1941480204708038e-14,120,213
21,22,9.008778733229185e-15,0.8083284347040797,0.19167156529591134,120,251
22,23,1.305988932935653e-14,1.305988932935653e-14,0.9999999999999739,120,240
23,24,1.121506932213822e-14,0.00773220146467429,0.9922677985353145,120,264
24,25,5.967115610751439e-15,0.5036335402628325,0.4963664597371617,120,237
25,26,9.708625746264662e-15,0.15065006296068995,0.8493499370393004,120,210
26,27,1.0945765989165133e-14,0.019444416452170318,0.9805555835478187,120,218
27,28,2.4258758958186568e-14,0.9999999999999515,2.4258758958186568e-14,120,190
28,29,0.9824437128274685,3.268284677734661e-14,0.017556287172498887,120,149
29,30,0.024526125073522163,0.9754738749264669,1.0960964228658709e-14,120,200
30,31,0.9129372212978637,0.08706277870211153,2.4827874196487087e-14,120,239
31,32,0.013376171470629777,0.5199476772421008,0.4666761512872696,120,184
32,33,1.1237817735189114e-14,0.9999999999999776,1.1237817735189114e-14,120,218
33,34,0.9999999999999756,1.2207996053901249e-14,1.2207996053901249e-14,120,189
34,35,0.3417489640205949,0.6582510359791115,2.9361571559284125e-13,120,276
35,36,1.1800255284617311e-14,1.1800255284617311e-14,0.9999999999999764,120,188
36,37,0.520703777693596,0.47929622230639785,6.292786115207593e-15,120,247
37,38,1.2681585587204997e-14,1.2681585587204997e-14,0.9999999999999747,120,217
38,39,0.4925921066324871,0.49465018772020486,0.012757705647308094,120,209
39,40,0.9999999999999744,1.2836779004797167e-14,1.2836779004797167e-14,120,223
40,41,1.2830382978043845e-14,1.2830382978043845e-14,0.9999999999999744,120,191
41,42,6.945176902305577e-15,0.44580974049187166,0.5541902595081213,120,231
42,43,0.9999999999999686,1.570428570386684e-14,1.570428570386684e-14,120,258
43,44,1.3313663253530906e-14,1.3313663253530906e-14,0.9999999999999734,120,254
44,45,0.9999999999999761,1.1926081370367098e-14,1.1926081370367098e-14,120,177
45,46,7.894352162076988e-15,0.4199449364157363,0.5800550635842557,120,216
46,47,2.019798459102363e-14,0.1403685283177089,0.8596314716822709,120,174
47,48,0.455525878156417,0.003020224408935768,0.5414538974346472,120,212
48,49,1.4750234047628344e-14,1.4750234047628344e-14,0.9999999999999705,120,222
49,50,0.02277318893426749,0.9772268110657214,1.101127500671646e-14,120,248
50,51,0.9993184474929815,0.0006815525069903091,2.8108033650891926e-14,120,171
51,52,1.2434193523885488e-14,1.2434193523885488e-14,0.9999999999999751,120,215
52,53,0.4562532746138784,0.1296286087745769,0.41411811661154463,120,262
53,54,5.970670627430894e-15,0.4780915881742359,0.5219084118257581,120,251
54,55,9.156313142723637e-15,0.3272570151615136,0.6727429848384773,120,222
55,56,2.490891662727578e-13,0.9999999999995018,2.490891662727578e-13,120,214
56,57,8.954383441562377e-15,0.20993854652257624,0.7900614534774149,120,189
57,58,0.3819486360234687,0.37951628574213137,0.23853507823439987,120,197
58,59,0.6065865885035623,0.007208503175925562,0.3862049083205122,120,285
59,60,1.2676688091810749e-14,1.2676688091810749e-14,0.9999999999999747,120,247
60,61,1.5448404049036133e-14,1.5448404049036133e-14,0.9999999999999691,120,171
61,62,0.5196270576132103,9.02542039178384e-15,0.4803729423867807,120,269
62,63,0.12086589986949764,0.8791341001304881,1.4142097631479698e-14,120,207
63,64,1.7821509311442285e-14,0.9936783946811433,0.006321605318838904,120,248
64,65,0.9999999999999739,1.3072286566763136e-14,1.3072286566763136e-14,120,194
65,66,2.9207320725360896e-14,0.9999999999999416,2.9207320725360896e-14,120,251
66,67,0.6698061432898827,0.3301938567101098,7.562941956080901e-15,120,203
67,68,7.58386934127049e-15,0.5490014670177712,0.4509985329822212,120,215
68,69,0.4721299077495464,0.5278700922504477,5.961504549419423e-15,120,187
69,70,0.9999999999999749,1.2556201216490765e-14,1.2556201216490765e-14,120,242
70,71,1.1970448948101101e-14,0.999999999999976,1.1970448948101101e-14,120,240
71,72,0.9999999999999777,1.1133510486248439e-14,1.1133510486248439e-14,120,219
72,73,6.638043388951517e-15,0.4129023585340372,0.5870976414659562,120,200
73,74,1.8726114647581665e-14,1.8726114647581665e-14,0.9999999999999626,120,183
74,75,0.5041749713035003,0.4958250286964908,8.965235127742843e-15,120,239
75,76,0.9999999999999687,1.563212618939461e-14,1.563212618939461e-14,120,186
76,77,6.532465434051978e-15,0.466873640598379,0.5331263594016145,120,197
77,78,0.5624855378640085,0.4375144621359844,7.118131224170666e-15,120,177
78,79,1.0358638056198732e-14,0.07471197284187095,0.9252880271581186,120,170
79,80,0.3822141963153942,0.6105189717773114,0.007266831907294352,120,181
80,81,2.812076351889333e-14,2.812076351889333e-14,0.9999999999999437,120,201
81,82,9.551347720550145e-15,0.8339961955396593,0.16600380446033114,120,236
82,84,0.9999999999999649,1.7565660946012294e-14,1.7565660946012294e-14,120,217
83,85,0.6220023378421313,0.37799766215786185,6.9505535538934185e-15,120,228
84,86,1.3861538751503717e-14,1.3861538751503717e-14,0.9999999999999722,120,187
85,90,1.114321747477525e-14,1.114321747477525e-14,0.9999999999999777,120,208
86,91,1.1820215590486149e-14,0.9744022935182087,0.025597706481779534,120,249
87,93,1.1183490653199846e-14,0.9999999999999777,1.1183490653199846e-14,120,215
88,94,0.5366600987389412,0.46333990126105284,5.993822594732281e-15,120,227
89,97,0.950117304512048,0.029223132028708087,0.020659563459243722,120,182
90,98,1.1446961753623827e-14,0.020011786566853727,0.9799882134331348,120,258
91,99,1.515198638481751e-14,1.515198638481751e-14,0.9999999999999697,120,196
92,100,1.2340361140649105e-14,1.2340361140649105e-14,0.9999999999999754,120,189
93,102,0.9999999999999641,1.7941175124702946e-14,1.7941175124702946e-14,120,190
94,103,0.9999999999999769,1.153602016564432e-14,1.153602016564432e-14,120,223
95,106,5.832184792114917e-15,0.5227991107393181,0.4772008892606762,120,230
96,107,0.8907463397646052,0.10925366023538273,1.2175162601329456e-14,120,287
97,109,1.4234548196766022e-14,8.330653738171205e-05,0.999916693462604,120,262
98,111,0.9999999999999777,1.11629399783502e-14,1.11629399783502e-14,120,236
