,trial,run,judgment,num_sims,num_looks
0,1,0,2,4,6
1,1,1,1,1,2
2,1,2,1,1,2
3,1,3,1,1,1
4,1,4,1,1,0
5,1,5,2,4,5
6,1,6,1,1,2
7,1,7,2,4,8
8,1,8,2,4,7
9,1,9,1,6,10
10,1,10,1,1,1
11,1,11,1,1,1
12,1,12,2,4,8
13,1,13,1,1,2
14,1,14,1,1,2
15,1,15,1,1,1
16,1,16,1,3,4
17,1,17,2,6,9
18,1,18,2,4,8
19,1,19,1,1,1
20,1,20,2,4,8
21,1,21,2,4,9
22,1,22,1,5,11
23,1,23,1,5,4
24,1,24,2,4,5
25,1,25,2,4,8
26,1,26,1,1,1
27,1,27,2,4,3
28,1,28,1,5,7
29,1,29,2,4,8
30,2,0,1,3,6
31,2,1,1,3,6
32,2,2,2,3,6
33,2,3,2,4,7
34,2,4,1,3,1
35,2,5,2,4,6
36,2,6,2,6,9
37,2,7,2,4,6
38,2,8,2,4,8
39,2,9,1,3,4
40,2,10,1,4,6
41,2,11,2,4,4
42,2,12,2,4,6
43,2,13,2,4,5
44,2,14,2,4,6
45,2,15,2,4,7
46,2,16,2,4,8
47,2,17,2,4,7
48,2,18,2,8,14
49,2,19,2,4,7
50,2,20,2,4,3
51,2,21,2,4,5
52,2,22,2,4,7
53,2,23,2,4,6
54,2,24,1,3,7
55,2,25,2,5,7
56,2,26,2,4,7
57,2,27,2,4,5
58,2,28,2,4,10
59,2,29,1,2,2
60,3,0,1,2,4
61,3,1,1,2,3
62,3,2,1,2,4
63,3,3,1,2,3
64,3,4,1,2,2
65,3,5,1,2,2
66,3,6,1,2,1
67,3,7,1,1,2
68,3,8,1,2,2
69,3,9,1,1,1
70,3,10,1,1,1
71,3,11,1,2,2
72,3,12,1,2,5
73,3,13,1,2,3
74,3,14,1,1,1
75,3,15,1,2,2
76,3,16,1,1,2
77,3,17,1,2,2
78,3,18,1,2,2
79,3,19,1,2,3
80,3,20,1,1,0
81,3,21,1,1,1
82,3,22,1,2,2
83,3,23,1,2,4
84,3,24,1,2,6
85,3,25,1,2,1
86,3,26,1,1,1
87,3,27,1,2,4
88,3,28,1,1,2
89,3,29,1,2,4
90,4,0,2,2,3
91,4,1,2,1,0
92,4,2,2,1,1
93,4,3,2,1,0
94,4,4,2,2,3
95,4,5,2,2,4
96,4,6,2,2,3
97,4,7,2,2,3
98,4,8,2,1,2
99,4,9,2,2,3
100,4,10,2,2,1
101,4,11,2,2,3
102,4,12,2,1,2
103,4,13,2,2,3
104,4,14,2,1,0
105,4,15,2,2,3
106,4,16,2,2,2
107,4,17,2,2,2
108,4,18,2,2,5
109,4,19,2,1,1
110,4,20,2,1,2
111,4,21,2,1,1
112,4,22,2,2,2
113,4,23,2,2,4
114,4,24,2,1,1
115,4,25,2,2,6
116,4,26,2,2,4
117,4,27,2,2,4
118,4,28,2,2,2
119,4,29,2,2,4
120,5,0,1,3,5
121,5,1,1,9,14
122,5,2,1,7,14
123,5,3,1,3,6
124,5,4,1,4,6
125,5,5,1,6,12
126,5,6,1,5,12
127,5,7,1,6,10
128,5,8,1,3,5
129,5,9,1,3,3
130,5,10,1,4,10
131,5,11,1,7,17
132,5,12,1,3,3
133,5,13,1,4,9
134,5,14,1,9,14
135,5,15,1,5,8
136,5,16,1,3,4
137,5,17,1,4,7
138,5,18,1,4,4
139,5,19,1,6,11
140,5,20,1,4,5
141,5,21,1,4,9
142,5,22,1,5,11
143,5,23,1,3,5
144,5,24,1,3,5
145,5,25,1,6,12
146,5,26,1,6,11
147,5,27,1,3,9
148,5,28,1,4,7
149,5,29,1,3,6
150,6,0,1,6,11
151,6,1,0,2,2
152,6,2,0,2,6
153,6,3,0,2,4
154,6,4,1,4,8
155,6,5,0,5,11
156,6,6,0,2,4
157,6,7,0,5,8
158,6,8,0,2,3
159,6,9,0,2,4
160,6,10,0,2,5
161,6,11,0,5,9
162,6,12,0,2,5
163,6,13,0,2,3
164,6,14,0,5,12
165,6,15,0,2,6
166,6,16,1,4,7
167,6,17,0,2,6
168,6,18,0,2,5
169,6,19,0,2,2
170,6,20,0,2,4
171,6,21,1,6,15
172,6,22,1,4,8
173,6,23,0,2,5
174,6,24,0,2,5
175,6,25,0,2,6
176,6,26,1,5,12
177,6,27,1,4,10
178,6,28,0,2,3
179,6,29,1,6,13
180,7,0,2,2,1
181,7,1,2,2,2
182,7,2,2,2,4
183,7,3,2,2,3
184,7,4,2,2,5
185,7,5,2,2,4
186,7,6,2,2,4
187,7,7,2,2,5
188,7,8,2,2,2
189,7,9,2,2,4
190,7,10,2,2,4
191,7,11,2,2,2
192,7,12,2,2,1
193,7,13,2,2,3
194,7,14,2,2,3
195,7,15,2,2,3
196,7,16,2,2,4
197,7,17,2,2,2
198,7,18,2,2,4
199,7,19,2,2,4
200,7,20,2,2,3
201,7,21,2,1,4
202,7,22,2,2,3
203,7,23,2,2,5
204,7,24,2,2,5
205,7,25,2,2,3
206,7,26,2,2,5
207,7,27,2,2,6
208,7,28,2,2,3
209,7,29,2,2,3
210,8,0,0,2,3
211,8,1,0,5,10
212,8,2,0,2,5
213,8,3,0,2,5
214,8,4,0,3,7
215,8,5,0,3,4
216,8,6,0,2,4
217,8,7,0,3,7
218,8,8,0,2,6
219,8,9,0,2,3
220,8,10,0,2,5
221,8,11,0,3,5
222,8,12,0,2,5
223,8,13,0,2,4
224,8,14,0,3,8
225,8,15,0,2,5
226,8,16,0,3,5
227,8,17,0,2,5
228,8,18,0,2,4
229,8,19,0,2,6
230,8,20,0,3,5
231,8,21,0,2,3
232,8,22,0,3,6
233,8,23,0,2,3
234,8,24,0,2,5
235,8,25,0,4,6
236,8,26,0,2,4
237,8,27,0,2,3
238,8,28,0,3,5
239,8,29,0,2,3
240,9,0,0,2,4
241,9,1,0,2,4
242,9,2,0,2,3
243,9,3,0,2,3
244,9,4,0,2,3
245,9,5,0,2,4
246,9,6,0,2,4
247,9,7,0,2,4
248,9,8,0,2,2
249,9,9,0,2,2
250,9,10,0,2,3
