,trial,run,judgment,num_sims,num_looks
0,1,0,1,1,1
1,1,1,1,1,1
2,1,2,1,1,0
3,1,3,1,1,2
4,1,4,1,1,2
5,1,5,1,1,1
6,1,6,1,1,0
7,1,7,1,1,1
8,1,8,1,2,3
9,1,9,1,4,5
10,1,10,1,1,1
11,1,11,1,1,1
12,1,12,1,1,1
13,1,13,1,2,3
14,1,14,1,2,4
15,1,15,1,1,1
16,1,16,1,2,2
17,1,17,1,1,1
18,1,18,1,1,0
19,1,19,1,1,2
20,1,20,1,1,0
21,1,21,1,2,5
22,1,22,1,2,1
23,1,23,1,4,3
24,1,24,1,2,2
25,1,25,1,2,2
26,1,26,1,2,4
27,1,27,1,1,1
28,1,28,1,1,0
29,1,29,1,1,2
30,2,0,2,4,7
31,2,1,2,5,6
32,2,2,2,2,4
33,2,3,2,3,5
34,2,4,2,4,6
35,2,5,2,2,5
36,2,6,2,5,5
37,2,7,2,2,3
38,2,8,2,2,4
39,2,9,2,2,2
40,2,10,2,3,5
41,2,11,2,4,7
42,2,12,2,2,5
43,2,13,2,2,5
44,2,14,2,2,4
45,2,15,2,2,3
46,2,16,2,3,5
47,2,17,2,3,4
48,2,18,2,3,4
49,2,19,2,5,11
50,2,20,2,3,5
51,2,21,2,3,2
52,2,22,2,2,4
53,2,23,2,2,4
54,2,24,2,2,4
55,2,25,2,2,2
56,2,26,2,2,4
57,2,27,2,3,3
58,2,28,2,3,6
59,2,29,2,2,3
60,3,0,1,2,3
61,3,1,1,1,2
62,3,2,1,1,0
63,3,3,1,1,2
64,3,4,1,1,1
65,3,5,1,1,1
66,3,6,1,1,2
67,3,7,1,4,6
68,3,8,1,2,3
69,3,9,1,1,0
70,3,10,1,4,4
71,3,11,1,1,1
72,3,12,1,2,3
73,3,13,1,1,2
74,3,14,0,2,2
75,3,15,1,1,1
76,3,16,1,1,0
77,3,17,1,1,2
78,3,18,1,1,1
79,3,19,1,1,0
80,3,20,1,1,2
81,3,21,1,1,0
82,3,22,1,2,1
83,3,23,0,2,1
84,3,24,1,1,1
85,3,25,1,1,2
86,3,26,1,1,2
87,3,27,1,1,1
88,3,28,1,3,3
89,3,29,1,1,1
90,4,0,2,1,2
91,4,1,2,1,1
92,4,2,2,3,8
93,4,3,2,1,1
94,4,4,2,1,2
95,4,5,2,2,4
96,4,6,2,1,2
97,4,7,2,2,4
98,4,8,2,2,6
99,4,9,2,1,1
100,4,10,2,2,5
101,4,11,2,2,3
102,4,12,2,1,0
103,4,13,2,1,0
104,4,14,2,1,1
105,4,15,2,4,6
106,4,16,2,1,1
107,4,17,2,1,0
108,4,18,2,3,6
109,4,19,2,5,9
110,4,20,2,1,0
111,4,21,2,3,5
112,4,22,2,1,1
113,4,23,2,1,0
114,4,24,2,2,5
115,4,25,2,1,2
116,4,26,2,2,6
117,4,27,2,1,2
118,4,28,2,1,2
119,4,29,2,2,1
120,5,0,1,35,66
121,5,1,1,3,2
122,5,2,1,3,5
123,5,3,1,5,9
124,5,4,1,34,60
125,5,5,1,3,6
126,5,6,1,10,19
127,5,7,1,26,53
128,5,8,1,33,67
129,5,9,1,36,66
130,5,10,1,3,5
131,5,11,1,8,13
132,5,12,1,3,6
133,5,13,1,7,14
134,5,14,1,3,6
135,5,15,1,3,7
136,5,16,1,4,5
