,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,6.878025345174832e-15,0.6051206725538083,0.39487932744618487,360,547
1,2,1.009669644844521e-14,0.10005923443028819,0.8999407655697017,360,552
2,3,0.36893615133053514,0.6310638486694579,7.0590623577613756e-15,360,645
3,4,1.1193307702778305e-14,1.1193307702778305e-14,0.9999999999999776,360,649
4,5,2.961372467862522e-14,0.9995698367025371,0.0004301632974333492,360,644
5,6,0.7605334953795645,0.23946650462041594,1.9558884570344134e-14,360,740
6,7,1.1609405365714498e-14,1.1609405365714498e-14,0.9999999999999768,360,634
7,8,0.9999999999999742,1.2906029723066109e-14,1.2906029723066109e-14,360,726
8,9,0.9999999999999764,1.1811158706668205e-14,1.1811158706668205e-14,360,563
9,10,0.0016333852297570112,0.15218376510953127,0.8461828496607118,360,559
10,11,1.157902226593835e-14,1.157902226593835e-14,0.9999999999999768,360,665
11,12,0.9999999999999764,1.1829049189799189e-14,1.1829049189799189e-14,360,658
12,13,0.5565571959090819,0.4434428040909051,1.2930316837233854e-14,360,733
13,14,1.1255406185812983e-14,1.1255406185812983e-14,0.9999999999999775,360,668
14,15,0.5136823565156737,0.4863176434843206,5.775441070223561e-15,360,448
15,16,0.06984457087846566,0.9301554291215044,2.9924994363066956e-14,360,646
16,17,0.9567830344096926,0.04321696559028347,2.387994308977991e-14,360,549
17,18,0.0001860066826573031,0.999813993317302,4.0629767920098106e-14,360,594
18,19,0.5169399793388806,0.4830600206611137,5.768009847680994e-15,360,575
19,20,0.9999999999999777,1.113442142654215e-14,1.113442142654215e-14,360,566
20,21,1.1176304460209197e-14,0.9999999999999777,1.1176304460209197e-14,360,658
21,22,8.957637085863242e-15,0.8037515273057508,0.1962484726942402,360,775
22,23,1.253065360493556e-14,1.253065360493556e-14,0.9999999999999749,360,735
23,24,1.116091376214812e-14,0.006150645015039738,0.9938493549849491,360,853
24,25,5.8944150729215276e-15,0.509443303090291,0.4905566969097031,360,749
25,26,9.638615515798144e-15,0.13603520935306607,0.8639647906469243,360,651
26,27,1.0936466214646522e-14,0.0184810035696605,0.9815189964303285,360,660
27,28,2.4534507796190076e-14,0.9999999999999509,2.4534507796190076e-14,360,549
28,29,0.9856025083608076,3.092936911244288e-14,0.014397491639161488,360,457
29,30,0.016068500156961964,0.9839314998430271,1.0998311929897651e-14,360,548
30,31,0.9133537252229394,0.08664627477703557,2.4956795476925025e-14,360,646
31,32,6.166288969979196e-15,0.5245622412859742,0.4754377587140196,360,567
32,33,1.1207718008673815e-14,0.9999999999999776,1.1207718008673815e-14,360,642
33,34,0.9999999999999761,1.1956374318721387e-14,1.1956374318721387e-14,360,548
34,35,0.17247094452246162,0.8275290554771447,3.9368017207201014e-13,360,831
35,36,1.1793507390315124e-14,0.00012145649425460789,0.9998785435057336,360,532
36,37,0.5257542423069862,0.47424575769300764,6.2452311454973954e-15,360,719
37,38,1.2516620253957875e-14,1.2516620253957875e-14,0.999999999999975,360,654
38,39,0.4919100988173044,0.5080899011826882,7.45650727086313e-15,360,636
39,40,0.9999999999999741,1.29430611855631e-14,1.29430611855631e-14,360,628
40,41,1.2900399932203399e-14,1.2900399932203399e-14,0.9999999999999742,360,562
41,42,6.734841592411666e-15,0.4481436786264496,0.5518563213735437,360,660
42,43,0.9894549505400119,1.523477047227448e-14,0.010545049459972918,360,725
43,44,1.3445412573446044e-14,1.3445412573446044e-14,0.9999999999999731,360,761
44,45,0.9999999999999761,1.1939261507021908e-14,1.1939261507021908e-14,360,552
