,trial,hole1,hole2,hole3,num_sims,num_looks
0,1,6.874002032850652e-15,0.6053253718249582,0.39467462817503496,270,417
1,2,1.0232201741322706e-14,0.1010385456802945,0.8989614543196953,270,388
2,3,0.36700114528067496,0.6329988547193179,7.0642696259137115e-15,270,489
3,4,1.1217142396766964e-14,1.1217142396766964e-14,0.9999999999999776,270,463
4,5,2.997696677685204e-14,0.9990123808284207,0.0009876191715493504,270,461
5,6,0.7737727199570176,0.22622728004296264,1.9756330758804725e-14,270,546
6,7,1.161051172646856e-14,1.161051172646856e-14,0.9999999999999768,270,480
7,8,0.9997089829693082,1.2954849300525456e-14,0.0002910170306788454,270,545
8,9,0.9999999999999764,1.182592610180326e-14,1.182592610180326e-14,270,422
9,10,2.1345430938588817e-14,0.15003328404675162,0.8499667159532269,270,409
10,11,1.1604867501121882e-14,1.1604867501121882e-14,0.9999999999999768,270,497
11,12,0.9999999999999762,1.1868137831950637e-14,1.1868137831950637e-14,270,492
12,13,0.5536401366774931,0.4463598633224937,1.3162668230617375e-14,270,559
13,14,1.1170868360230819e-14,1.1170868360230819e-14,0.9999999999999777,270,465
14,15,0.5155619952646817,0.48443800473531257,5.752555347117194e-15,270,346
15,16,0.06818457451197506,0.9318154254879958,2.9125484036738594e-14,270,490
16,17,0.9673348648396475,0.0326651351603281,2.436035037513036e-14,270,422
17,18,0.0003258310674181542,0.9996741689325414,4.0494523521737885e-14,270,404
18,19,0.5156695365902256,0.48433046340976876,5.771733717947216e-15,270,408
19,20,0.9999999999999777,1.1135803671949935e-14,1.1135803671949935e-14,270,442
20,21,0.015740576529079394,0.9842594234709097,1.1061597471092997e-14,270,491
21,22,8.924746416430468e-15,0.8008055001684666,0.19919449983152443,270,531
22,23,1.2586045761397908e-14,1.2586045761397908e-14,0.9999999999999748,270,581
23,24,1.1101148812562198e-14,0.006902930872733002,0.9930970691272558,270,636
24,25,5.89976649037262e-15,0.5109775344675845,0.48902246553240963,270,582
25,26,9.591640235727906e-15,0.14008783926857363,0.8599121607314169,270,478
26,27,1.095737714458282e-14,0.018289089041193075,0.9817109109587959,270,493
27,28,2.4412740208057027e-14,0.9999999999999512,2.4412740208057027e-14,270,393
28,29,0.9848348725456642,3.1343326089349506e-14,0.015165127454304499,270,338
29,30,1.1230263803883803e-14,0.9999999999999776,1.1230263803883803e-14,270,432
30,31,0.9179123368625179,0.0820876631374578,2.4218531731793413e-14,270,508
31,32,6.165258610663901e-15,0.5291529573883587,0.4708470426116351,270,421
32,33,1.121659882519112e-14,0.9999999999999776,1.121659882519112e-14,270,481
33,34,0.9999999999999762,1.1906592969778775e-14,1.1906592969778775e-14,270,405
34,35,4.761677207238167e-13,0.9999999999990477,4.761677207238167e-13,270,622
35,36,1.1813823828051263e-14,0.0005509850522225299,0.9994490149477656,270,440
36,37,0.5265752866193563,0.4734247133806375,6.2112153049919655e-15,270,559
37,38,1.2732419940685102e-14,1.2732419940685102e-14,0.9999999999999746,270,487
38,39,0.49139913150901504,0.5086008684909775,7.476832005456001e-15,270,495
39,40,0.9999999999999742,1.2906057438253003e-14,1.2906057438253003e-14,270,463
40,41,1.2918799749534553e-14,1.2918799749534553e-14,0.9999999999999741,270,406
41,42,6.8669719458592495e-15,0.4500490785831954,0.5499509214167978,270,513
42,43,0.9999999999999692,1.535807891102581e-14,1.535807891102581e-14,270,546
43,44,1.3457418243274542e-14,1.3457418243274542e-14,0.9999999999999731,270,566
44,45,0.9999999999999761,1.1933387369428653e-14,1.1933387369428653e-14,270,408
45,46,7.746632923574498e-15,0.420473743340349,0.5795262566596432,270,472
46,47,2.1934839938329935e-14,0.0836298675370576,0.9163701324629204,270,418
47,48,0.4591124673806616,0.003450698703402761,0.5374368339159356,270,505
48,49,1.457424078994977e-14,1.457424078994977e-14,0.9999999999999708,270,478
49,50,1.134413125073056e-14,0.9999999999999774,1.134413125073056e-14,270,563
50,51,0.999999999999943,2.847762050824615e-14,2.847762050824615e-14,270,423
51,52,1.2372583481454195e-14,1.2372583481454195e-14,0.9999999999999752,270,478
52,53,0.4547787482170589,0.13291316226307728,0.41230808951986375,270,574
53,54,5.930371537980252e-15,0.4697939460620381,0.5302060539379558,270,542
54,55,9.062068528524211e-15,0.3193038271857761,0.6806961728142148,270,503
55,56,2.698242959273994e-13,0.9999999999994603,2.698242959273994e-13,270,496
56,57,8.882552079845275e-15,0.20316899831574142,0.7968310016842498,270,410
57,58,0.3840825453211542,0.38183929865083643,0.2340781560280094,270,411
58,59,0.6081867907093617,0.004377188563174894,0.3874360207274634,270,656
59,60,1.2523351283432401e-14,1.2523351283432401e-14,0.9999999999999749,270,580
60,61,1.5090724974122075e-14,1.5090724974122075e-14,0.9999999999999698,270,413
61,62,0.48442835055433875,7.845750950520073e-15,0.5155716494456534,270,623
62,63,0.12177480675514486,0.8782251932448409,1.4213728174821615e-14,270,515
63,64,1.835927854983301e-14,0.9999999999999633,1.835927854983301e-14,270,559
64,65,0.999999999999974,1.300856055837352e-14,1.300856055837352e-14,270,403
65,66,3.014108147920644e-14,0.9999999999999397,3.014108147920644e-14,270,584
66,67,0.6709364682276838,0.3290635317723087,7.499672063502956e-15,270,501
67,68,7.683813240343336e-15,0.5552127906997038,0.4447872093002886,270,471
