,trial,run,judgment,num_sims,num_looks
0,1,0,1,10,11
1,1,1,1,8,8
2,1,2,1,8,7
3,1,3,1,9,10
4,1,4,1,9,6
5,1,5,1,8,12
6,1,6,1,10,10
7,1,7,1,8,9
8,1,8,1,8,9
9,1,9,1,8,7
10,1,10,1,9,10
11,1,11,1,8,9
12,1,12,1,9,6
13,1,13,1,10,9
14,1,14,1,9,8
15,1,15,1,10,9
16,1,16,1,11,8
17,1,17,1,9,10
18,1,18,1,8,6
19,1,19,1,8,9
20,1,20,1,8,7
21,1,21,1,9,7
22,1,22,1,9,6
23,1,23,1,11,8
24,1,24,1,8,9
25,1,25,1,10,11
26,1,26,1,10,8
27,1,27,1,10,9
28,1,28,1,8,7
29,1,29,1,8,8
30,2,0,1,49,52
31,2,1,1,52,49
32,2,2,1,51,49
33,2,3,1,48,53
34,2,4,1,53,49
35,2,5,1,49,52
36,2,6,1,50,51
37,2,7,1,50,51
38,2,8,1,59,43
39,2,9,1,54,47
40,2,10,1,54,47
41,2,11,1,49,51
42,2,12,1,48,53
43,2,13,1,49,51
44,2,14,2,37,64
45,2,15,1,51,50
46,2,16,2,27,47
47,2,17,1,47,53
48,2,18,1,50,51
49,2,19,1,49,52
50,2,20,1,51,50
51,2,21,1,49,51
52,2,22,1,48,52
53,2,23,1,51,50
54,2,24,1,48,52
55,2,25,1,52,48
56,2,26,1,51,51
57,2,27,1,51,50
58,2,28,1,46,55
59,2,29,1,52,48
60,3,0,1,8,10
61,3,1,1,8,9
62,3,2,1,8,10
63,3,3,1,8,6
64,3,4,1,9,12
65,3,5,1,9,10
66,3,6,1,8,9
67,3,7,1,10,6
68,3,8,1,8,11
69,3,9,1,9,11
70,3,10,1,8,8
71,3,11,1,8,10
72,3,12,1,8,9
73,3,13,1,11,16
74,3,14,1,9,9
75,3,15,1,12,11
76,3,16,1,10,9
77,3,17,1,9,10
78,3,18,1,10,9
79,3,19,1,8,7
80,3,20,1,8,10
81,3,21,1,9,7
82,3,22,1,8,8
83,3,23,1,8,10
84,3,24,1,9,9
85,3,25,1,8,7
86,3,26,1,12,10
87,3,27,1,9,12
88,3,28,1,9,8
89,3,29,1,8,9
90,4,0,2,9,13
91,4,1,2,9,11
92,4,2,2,8,6
93,4,3,2,10,9
94,4,4,2,8,15
95,4,5,2,8,9
96,4,6,2,10,9
97,4,7,2,13,11
98,4,8,2,8,9
99,4,9,2,9,6
100,4,10,2,9,8
101,4,11,2,12,12
102,4,12,2,11,12
103,4,13,2,8,8
104,4,14,2,8,12
105,4,15,2,8,8
106,4,16,2,10,8
107,4,17,2,10,8
108,4,18,2,9,8
