,trial,hole1,hole2,hole3,num_cols
0,1,1.31186736451881e-14,0.5550015063492213,0.4449984936507655,452
1,2,1.7047959670171606e-14,0.4317872065692841,0.5682127934306987,439
2,3,0.4262496357476552,0.5737503642523315,1.3339561994572339e-14,468
3,4,2.195831129993667e-14,0.05657136683345809,0.9434286331665198,480
4,5,0.025284997988209663,0.6782561391560985,0.29645886285569184,486
5,6,0.4764974774894784,0.5235025225105082,1.3394730177825114e-14,550
6,7,2.4083339766211707e-14,2.4083339766211707e-14,0.9999999999999518,482
7,8,0.9697760101447417,2.3795173134017773e-14,0.030223989855234546,554
8,9,0.9999999999999545,2.2761613015207997e-14,2.2761613015207997e-14,463
9,10,0.2056538218531952,0.3443111004696159,0.450035077677189,403
10,11,2.2502344171576458e-14,2.2502344171576458e-14,0.999999999999955,621
11,12,0.9999999999999288,3.557112320299892e-14,3.557112320299892e-14,507
12,13,0.38302726431794515,0.6169727356820379,1.7017292386778784e-14,551
13,14,2.512862414507413e-14,2.512862414507413e-14,0.9999999999999497,533
14,15,0.5413965035144765,0.4586034964855108,1.2611151163432137e-14,320
15,16,0.3819505203193941,0.6180494796805861,1.9817685006165094e-14,567
16,17,0.642687457293444,0.3573125427065336,2.2305022642456073e-14,490
17,18,0.20059493297512884,0.7994050670248427,2.85229024217852e-14,489
18,19,0.5271051606939247,0.47289483930606285,1.2532260191341379e-14,408
19,20,0.9999999999999517,2.412778202355808e-14,2.412778202355808e-14,475
20,21,0.16315351186615082,0.8297542821203039,0.00709220601354522,607
21,22,1.394336444878724e-14,0.6179141517086705,0.3820858482913154,607
22,23,3.4712916667794324e-14,0.0004327924941282563,0.999567207505837,692
23,24,1.8144517348600956e-14,0.22048240946082592,0.7795175905391559,595
24,25,1.3077040989334185e-14,0.5275983725743558,0.4724016274256312,629
25,26,1.5811518345957918e-14,0.3259513165894965,0.6740486834104876,475
26,27,1.6736780171587293e-14,0.2860423547729024,0.7139576452270809,489
27,28,2.540963756705909e-14,0.7678336473870895,0.23216635261288496,410
28,29,0.5926833704737322,0.11507438420932621,0.29224224531694154,325
