,trial,distance
0,1,48.20077896118164
1,2,38.34413528442383
2,3,46.064884185791016
3,4,53.28838348388672
4,5,59.81533432006836
5,6,53.94739532470703
6,7,53.77364730834961
7,8,38.42721939086914
8,9,42.12333679199219
9,10,60.41995620727539
10,11,47.851383209228516
11,12,68.77507019042969
12,13,40.941314697265625
13,14,55.81496047973633
14,15,61.507442474365234
15,16,66.70769500732422
16,17,39.877620697021484
17,18,72.28598022460938
18,19,63.145668029785156
19,20,34.41545104980469
20,21,36.60309600830078
21,22,46.09942626953125
22,23,60.91079330444336
23,24,37.97256088256836
24,25,45.809837341308594
25,26,50.712371826171875
26,27,57.836578369140625
27,28,89.30844116210938
28,29,77.65258026123047
29,30,45.03746032714844
30,31,47.981231689453125
31,32,38.750179290771484
32,33,41.46248245239258
33,34,32.01133346557617
34,35,89.311279296875
35,36,35.44963836669922
36,37,47.188201904296875
37,38,57.618370056152344
38,39,40.84514236450195
39,40,38.89734649658203
40,41,29.076627731323242
41,42,57.62067794799805
42,43,42.677799224853516
43,44,53.77074432373047
44,45,45.20851135253906
45,46,63.86152648925781
46,47,33.18085861206055
47,48,32.94180679321289
48,49,23.843591690063477
49,50,60.60350036621094
50,51,40.917137145996094
51,52,37.12592315673828
52,53,35.48493576049805
53,54,48.96012878417969
54,55,48.320167541503906
55,56,52.96901321411133
56,57,61.66324996948242
57,58,44.11787033081055
58,59,42.59340286254883
59,60,33.053001403808594
60,61,35.21517562866211
61,62,35.17601013183594
62,63,64.07463836669922
63,64,67.63626098632812
64,65,55.19709396362305
65,66,69.92444610595703
66,67,82.28956604003906
67,68,59.814117431640625
68,69,48.95648956298828
69,70,96.28709411621094
70,71,21.36168098449707
71,72,44.15863800048828
72,73,54.98102951049805
73,74,42.4101676940918
74,75,35.39116668701172
75,76,32.30986404418945
76,77,59.144264221191406
77,78,74.82135009765625
78,79,47.41593933105469
79,80,43.262428283691406
80,81,38.84394073486328
81,82,52.610599517822266
82,84,51.732337951660156
83,85,45.94400405883789
84,86,51.044342041015625
85,90,53.01321029663086
86,91,55.1412353515625
87,93,40.24158477783203
88,94,49.84694290161133
89,97,40.34559631347656
90,98,31.871740341186523
91,99,27.93627166748047
92,100,63.170387268066406
93,102,48.05436706542969
94,103,65.417724609375
95,106,54.21195602416992
96,107,37.735740661621094
97,109,48.040504455566406
98,111,51.243900299072266
99,112,44.4840202331543
100,113,55.250125885009766
101,114,74.24948120117188
102,115,60.95110321044922
103,118,33.609676361083984
104,121,45.622867584228516
105,122,50.357852935791016
106,123,55.87964630126953
107,126,56.24665832519531
108,127,43.58182907104492
109,129,42.53303146362305
110,132,45.986148834228516
111,133,36.83511734008789
112,139,77.73920440673828
113,140,53.10677719116211
114,142,49.62437057495117
115,143,43.01221466064453
116,144,38.128726959228516
117,145,61.63938903808594
118,148,60.42460632324219
119,149,69.22500610351562
120,154,48.68560028076172
121,156,64.09257507324219
122,158,28.76361656188965
123,163,47.331607818603516
124,166,50.85715103149414
125,170,35.62624740600586
126,173,87.758056640625
127,179,32.13970947265625
128,183,39.258487701416016
129,186,45.032718658447266
130,190,42.01077651977539
131,192,38.134525299072266
132,196,37.34443664550781
133,207,35.27128601074219
134,210,36.97414779663086
135,214,51.83651351928711
136,215,44.82322692871094
137,223,57.02863311767578
138,254,42.93952941894531
139,283,25.843429565429688
140,289,46.55211639404297
141,297,28.536794662475586
142,302,36.10774612426758
143,306,74.5239486694336
144,307,27.01259994506836
145,316,41.66246795654297
146,319,48.750267028808594
147,326,38.64085388183594
148,332,75.8869857788086
149,380,49.5794677734375
