,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.75,0.1,30.0,750,1,72.35037231445312
1,0.75,0.1,30.0,750,2,64.146484375
2,0.75,0.1,30.0,750,3,63.69689178466797
3,0.75,0.1,30.0,750,4,82.42134094238281
4,0.75,0.1,30.0,750,5,76.42620849609375
5,0.75,0.1,30.0,750,6,58.254886627197266
6,0.75,0.1,30.0,750,7,71.77259826660156
7,0.75,0.1,30.0,750,8,53.780521392822266
8,0.75,0.1,30.0,750,9,69.63382720947266
9,0.75,0.1,30.0,750,10,69.67639923095703
10,0.75,0.1,30.0,750,11,87.79240417480469
11,0.75,0.1,30.0,750,12,86.49589538574219
12,0.75,0.1,30.0,750,13,43.58297348022461
13,0.75,0.1,30.0,750,14,79.24363708496094
14,0.75,0.1,30.0,750,15,84.94711303710938
15,0.75,0.1,30.0,750,16,74.47579193115234
16,0.75,0.1,30.0,750,17,63.08295822143555
17,0.75,0.1,30.0,750,18,78.78491973876953
18,0.75,0.1,30.0,750,19,88.74331665039062
19,0.75,0.1,30.0,750,20,77.62842559814453
20,0.75,0.1,30.0,750,21,57.53813552856445
21,0.75,0.1,30.0,750,22,47.857078552246094
22,0.75,0.1,30.0,750,23,78.45756530761719
23,0.75,0.1,30.0,750,24,95.39698028564453
24,0.75,0.1,30.0,750,25,65.27827453613281
25,0.75,0.1,30.0,750,26,83.70344543457031
26,0.75,0.1,30.0,750,27,77.89930725097656
27,0.75,0.1,30.0,750,28,79.21974182128906
28,0.75,0.1,30.0,750,29,64.56172943115234
29,0.75,0.1,30.0,750,30,68.08993530273438
30,0.75,0.1,30.0,750,31,71.69705963134766
31,0.75,0.1,30.0,750,32,60.723907470703125
32,0.75,0.1,30.0,750,33,102.21836853027344
33,0.75,0.1,30.0,750,34,44.04764175415039
34,0.75,0.1,30.0,750,35,101.50407409667969
35,0.75,0.1,30.0,750,36,49.58103561401367
36,0.75,0.1,30.0,750,37,53.578857421875
37,0.75,0.1,30.0,750,38,68.08738708496094
38,0.75,0.1,30.0,750,39,83.75592041015625
39,0.75,0.1,30.0,750,40,79.359130859375
40,0.75,0.1,30.0,750,41,81.79649353027344
41,0.75,0.1,30.0,750,42,96.63475799560547
42,0.75,0.1,30.0,750,43,57.40446472167969
43,0.75,0.1,30.0,750,44,85.53860473632812
44,0.75,0.1,30.0,750,45,64.19931030273438
45,0.75,0.1,30.0,750,46,94.1563491821289
46,0.75,0.1,30.0,750,47,64.4656982421875
47,0.75,0.1,30.0,750,48,55.03351974487305
48,0.75,0.1,30.0,750,49,96.08849334716797
49,0.75,0.1,30.0,750,50,68.3268814086914
50,0.75,0.1,30.0,750,51,46.41419982910156
51,0.75,0.1,30.0,750,52,74.32630157470703
52,0.75,0.1,30.0,750,53,53.64088439941406
53,0.75,0.1,30.0,750,54,57.50776672363281
54,0.75,0.1,30.0,750,55,58.87208938598633
55,0.75,0.1,30.0,750,56,73.90301513671875
56,0.75,0.1,30.0,750,57,89.65369415283203
57,0.75,0.1,30.0,750,58,64.6034927368164
58,0.75,0.1,30.0,750,59,31.78969955444336
59,0.75,0.1,30.0,750,60,97.61257934570312
60,0.75,0.1,30.0,750,61,75.09819793701172
61,0.75,0.1,30.0,750,62,43.545021057128906
62,0.75,0.1,30.0,750,63,80.77505493164062
63,0.75,0.1,30.0,750,64,79.12139892578125
64,0.75,0.1,30.0,750,65,73.93449401855469
65,0.75,0.1,30.0,750,66,67.89280700683594
66,0.75,0.1,30.0,750,67,109.69916534423828
67,0.75,0.1,30.0,750,68,59.941993713378906
68,0.75,0.1,30.0,750,69,70.888916015625
69,0.75,0.1,30.0,750,70,84.7489013671875
70,0.75,0.1,30.0,750,71,40.991416931152344
71,0.75,0.1,30.0,750,72,88.48189544677734
72,0.75,0.1,30.0,750,73,86.10596466064453
73,0.75,0.1,30.0,750,74,52.401248931884766
74,0.75,0.1,30.0,750,75,51.8375244140625
75,0.75,0.1,30.0,750,76,49.24531555175781
76,0.75,0.1,30.0,750,77,88.75788879394531
77,0.75,0.1,30.0,750,78,81.21727752685547
78,0.75,0.1,30.0,750,79,82.1798324584961
79,0.75,0.1,30.0,750,80,62.626861572265625
80,0.75,0.1,30.0,750,81,75.8880615234375
81,0.75,0.1,30.0,750,82,41.85587692260742
82,0.75,0.1,30.0,750,84,71.25022888183594
83,0.75,0.1,30.0,750,85,46.834163665771484
84,0.75,0.1,30.0,750,86,90.89251708984375
85,0.75,0.1,30.0,750,90,87.02910614013672
86,0.75,0.1,30.0,750,91,51.163612365722656
87,0.75,0.1,30.0,750,93,67.93388366699219
88,0.75,0.1,30.0,750,94,67.3974838256836
89,0.75,0.1,30.0,750,97,60.62455749511719
90,0.75,0.1,30.0,750,98,72.74958038330078
91,0.75,0.1,30.0,750,99,93.67078399658203
92,0.75,0.1,30.0,750,100,97.466796875
93,0.75,0.1,30.0,750,102,60.57335662841797
94,0.75,0.1,30.0,750,103,67.54495239257812
95,0.75,0.1,30.0,750,106,85.73779296875
96,0.75,0.1,30.0,750,107,41.88151931762695
97,0.75,0.1,30.0,750,109,75.55211639404297
98,0.75,0.1,30.0,750,111,89.60909271240234
99,0.75,0.1,30.0,750,112,78.5302963256836
100,0.75,0.1,30.0,750,113,54.68785858154297
101,0.75,0.1,30.0,750,114,108.09910583496094
102,0.75,0.1,30.0,750,115,84.25334930419922
103,0.75,0.1,30.0,750,118,86.96285247802734
104,0.75,0.1,30.0,750,121,47.33818435668945
105,0.75,0.1,30.0,750,122,82.80941009521484
106,0.75,0.1,30.0,750,123,69.13353729248047
107,0.75,0.1,30.0,750,126,75.60892486572266
108,0.75,0.1,30.0,750,127,90.73424530029297
109,0.75,0.1,30.0,750,129,51.710205078125
110,0.75,0.1,30.0,750,132,98.49251556396484
111,0.75,0.1,30.0,750,133,60.975135803222656
