,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.8,0.1,10.0,200,1,37.46858596801758
1,0.8,0.1,10.0,200,2,68.73249053955078
2,0.8,0.1,10.0,200,3,39.73017120361328
3,0.8,0.1,10.0,200,4,58.42078399658203
4,0.8,0.1,10.0,200,5,77.3264389038086
5,0.8,0.1,10.0,200,6,59.721065521240234
6,0.8,0.1,10.0,200,7,60.06285095214844
7,0.8,0.1,10.0,200,8,56.82572555541992
8,0.8,0.1,10.0,200,9,43.323551177978516
9,0.8,0.1,10.0,200,10,61.76729965209961
10,0.8,0.1,10.0,200,11,82.81459045410156
11,0.8,0.1,10.0,200,12,74.97703552246094
12,0.8,0.1,10.0,200,13,48.86906814575195
13,0.8,0.1,10.0,200,14,71.87255859375
14,0.8,0.1,10.0,200,15,80.49148559570312
15,0.8,0.1,10.0,200,16,89.86965942382812
16,0.8,0.1,10.0,200,17,61.58088684082031
17,0.8,0.1,10.0,200,18,92.50131225585938
18,0.8,0.1,10.0,200,19,65.06881713867188
19,0.8,0.1,10.0,200,20,50.720523834228516
20,0.8,0.1,10.0,200,21,37.8675651550293
21,0.8,0.1,10.0,200,22,51.923519134521484
22,0.8,0.1,10.0,200,23,81.79405212402344
23,0.8,0.1,10.0,200,24,79.72097778320312
24,0.8,0.1,10.0,200,25,60.51011276245117
25,0.8,0.1,10.0,200,26,65.59459686279297
26,0.8,0.1,10.0,200,27,52.58307647705078
27,0.8,0.1,10.0,200,28,81.47443389892578
28,0.8,0.1,10.0,200,29,66.96739196777344
29,0.8,0.1,10.0,200,30,58.387393951416016
30,0.8,0.1,10.0,200,31,73.87796783447266
31,0.8,0.1,10.0,200,32,53.53410339355469
32,0.8,0.1,10.0,200,33,50.37638854980469
33,0.8,0.1,10.0,200,34,38.8045654296875
34,0.8,0.1,10.0,200,35,85.51165771484375
35,0.8,0.1,10.0,200,36,72.32740783691406
36,0.8,0.1,10.0,200,37,42.54493713378906
37,0.8,0.1,10.0,200,38,60.436370849609375
38,0.8,0.1,10.0,200,39,73.97865295410156
39,0.8,0.1,10.0,200,40,73.37059783935547
40,0.8,0.1,10.0,200,41,92.8810043334961
41,0.8,0.1,10.0,200,42,84.93018341064453
42,0.8,0.1,10.0,200,43,49.78460693359375
43,0.8,0.1,10.0,200,44,75.77249145507812
44,0.8,0.1,10.0,200,45,36.59288024902344
45,0.8,0.1,10.0,200,46,85.7503433227539
