,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.75,0.1,40.0,600,1,83.65343475341797
1,0.75,0.1,40.0,600,2,56.173213958740234
2,0.75,0.1,40.0,600,3,67.78488159179688
3,0.75,0.1,40.0,600,4,76.52759552001953
4,0.75,0.1,40.0,600,5,73.23268127441406
5,0.75,0.1,40.0,600,6,57.046783447265625
6,0.75,0.1,40.0,600,7,70.40032196044922
7,0.75,0.1,40.0,600,8,42.7277946472168
8,0.75,0.1,40.0,600,9,74.83694458007812
9,0.75,0.1,40.0,600,10,70.47246551513672
10,0.75,0.1,40.0,600,11,69.84410858154297
11,0.75,0.1,40.0,600,12,61.19254684448242
12,0.75,0.1,40.0,600,13,43.41202163696289
13,0.75,0.1,40.0,600,14,80.87281036376953
14,0.75,0.1,40.0,600,15,83.74906158447266
15,0.75,0.1,40.0,600,16,68.92701721191406
16,0.75,0.1,40.0,600,17,66.45240783691406
17,0.75,0.1,40.0,600,18,89.67478942871094
18,0.75,0.1,40.0,600,19,65.62842559814453
19,0.75,0.1,40.0,600,20,81.08373260498047
20,0.75,0.1,40.0,600,21,49.37297058105469
21,0.75,0.1,40.0,600,22,44.81263732910156
22,0.75,0.1,40.0,600,23,78.57235717773438
23,0.75,0.1,40.0,600,24,83.17974853515625
24,0.75,0.1,40.0,600,25,65.07633972167969
25,0.75,0.1,40.0,600,26,80.4081802368164
26,0.75,0.1,40.0,600,27,69.07784271240234
27,0.75,0.1,40.0,600,28,81.43971252441406
28,0.75,0.1,40.0,600,29,73.22929382324219
29,0.75,0.1,40.0,600,30,78.33025360107422
30,0.75,0.1,40.0,600,31,97.89421844482422
31,0.75,0.1,40.0,600,32,61.643890380859375
32,0.75,0.1,40.0,600,33,56.41142654418945
33,0.75,0.1,40.0,600,34,55.97288513183594
34,0.75,0.1,40.0,600,35,99.12556457519531
35,0.75,0.1,40.0,600,36,51.64962387084961
36,0.75,0.1,40.0,600,37,42.23969650268555
37,0.75,0.1,40.0,600,38,61.58552169799805
38,0.75,0.1,40.0,600,39,77.6934814453125
39,0.75,0.1,40.0,600,40,88.69821166992188
40,0.75,0.1,40.0,600,41,84.21648406982422
41,0.75,0.1,40.0,600,42,81.34788513183594
42,0.75,0.1,40.0,600,43,49.966121673583984
43,0.75,0.1,40.0,600,44,87.01980590820312
44,0.75,0.1,40.0,600,45,81.45059967041016
45,0.75,0.1,40.0,600,46,78.35504913330078
46,0.75,0.1,40.0,600,47,58.18260192871094
47,0.75,0.1,40.0,600,48,55.78963851928711
48,0.75,0.1,40.0,600,49,97.5496597290039
49,0.75,0.1,40.0,600,50,72.59657287597656
50,0.75,0.1,40.0,600,51,59.189453125
51,0.75,0.1,40.0,600,52,70.47098541259766
52,0.75,0.1,40.0,600,53,58.16698455810547
53,0.75,0.1,40.0,600,54,57.10741424560547
54,0.75,0.1,40.0,600,55,53.916465759277344
55,0.75,0.1,40.0,600,56,75.8874282836914
56,0.75,0.1,40.0,600,57,86.26683044433594
57,0.75,0.1,40.0,600,58,64.78067779541016
58,0.75,0.1,40.0,600,59,32.46744918823242
59,0.75,0.1,40.0,600,60,85.67622375488281
60,0.75,0.1,40.0,600,61,71.74932861328125
61,0.75,0.1,40.0,600,62,50.74098205566406
62,0.75,0.1,40.0,600,63,79.69795989990234
63,0.75,0.1,40.0,600,64,78.6507568359375
64,0.75,0.1,40.0,600,65,78.12976837158203
65,0.75,0.1,40.0,600,66,73.71683502197266
66,0.75,0.1,40.0,600,67,73.34782409667969
67,0.75,0.1,40.0,600,68,64.0802001953125
68,0.75,0.1,40.0,600,69,72.47406005859375
69,0.75,0.1,40.0,600,70,86.50042724609375
70,0.75,0.1,40.0,600,71,50.54621887207031
