,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.75,0.01,30.0,500,1,84.63414001464844
1,0.75,0.01,30.0,500,2,61.08127975463867
2,0.75,0.01,30.0,500,3,41.39286422729492
3,0.75,0.01,30.0,500,4,48.419227600097656
4,0.75,0.01,30.0,500,5,51.92922592163086
5,0.75,0.01,30.0,500,6,47.078163146972656
6,0.75,0.01,30.0,500,7,54.36555099487305
7,0.75,0.01,30.0,500,8,60.40595626831055
8,0.75,0.01,30.0,500,9,53.27253341674805
9,0.75,0.01,30.0,500,10,115.39888000488281
10,0.75,0.01,30.0,500,11,68.7203369140625
11,0.75,0.01,30.0,500,12,38.932769775390625
12,0.75,0.01,30.0,500,13,37.149986267089844
13,0.75,0.01,30.0,500,14,49.832618713378906
14,0.75,0.01,30.0,500,15,81.95783996582031
15,0.75,0.01,30.0,500,16,49.978416442871094
16,0.75,0.01,30.0,500,17,105.4217300415039
17,0.75,0.01,30.0,500,18,63.59067916870117
18,0.75,0.01,30.0,500,19,52.73459243774414
19,0.75,0.01,30.0,500,20,48.6481819152832
20,0.75,0.01,30.0,500,21,67.03782653808594
21,0.75,0.01,30.0,500,22,44.473636627197266
22,0.75,0.01,30.0,500,23,43.8798713684082
23,0.75,0.01,30.0,500,24,65.45039367675781
24,0.75,0.01,30.0,500,25,49.084205627441406
25,0.75,0.01,30.0,500,26,103.60107421875
26,0.75,0.01,30.0,500,27,57.270782470703125
27,0.75,0.01,30.0,500,28,62.24394607543945
28,0.75,0.01,30.0,500,29,82.47470092773438
29,0.75,0.01,30.0,500,30,62.8491096496582
30,0.75,0.01,30.0,500,31,123.86064147949219
31,0.75,0.01,30.0,500,32,53.42189025878906
32,0.75,0.01,30.0,500,33,80.20806884765625
33,0.75,0.01,30.0,500,34,51.054443359375
34,0.75,0.01,30.0,500,35,97.95745849609375
35,0.75,0.01,30.0,500,36,51.68417739868164
36,0.75,0.01,30.0,500,37,47.39555358886719
37,0.75,0.01,30.0,500,38,60.50630187988281
