,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.85,0.003,20.0,400,1,76.55075073242188
1,0.85,0.003,20.0,400,2,74.01071166992188
2,0.85,0.003,20.0,400,3,22.946317672729492
3,0.85,0.003,20.0,400,4,42.70721435546875
4,0.85,0.003,20.0,400,5,62.81440353393555
5,0.85,0.003,20.0,400,6,48.146541595458984
6,0.85,0.003,20.0,400,7,70.61109161376953
7,0.85,0.003,20.0,400,8,69.5539321899414
8,0.85,0.003,20.0,400,9,35.34428787231445
9,0.85,0.003,20.0,400,10,90.81470489501953
10,0.85,0.003,20.0,400,11,64.64806365966797
11,0.85,0.003,20.0,400,12,57.524871826171875
12,0.85,0.003,20.0,400,13,38.48967742919922
13,0.85,0.003,20.0,400,14,71.4233627319336
14,0.85,0.003,20.0,400,15,66.46442413330078
15,0.85,0.003,20.0,400,16,67.50483703613281
16,0.85,0.003,20.0,400,17,86.19911193847656
17,0.85,0.003,20.0,400,18,75.86258697509766
18,0.85,0.003,20.0,400,19,35.02356719970703
19,0.85,0.003,20.0,400,20,42.739349365234375
20,0.85,0.003,20.0,400,21,67.54084777832031
21,0.85,0.003,20.0,400,22,45.442989349365234
22,0.85,0.003,20.0,400,23,53.98795700073242
23,0.85,0.003,20.0,400,24,56.93761444091797
24,0.85,0.003,20.0,400,25,62.58675765991211
25,0.85,0.003,20.0,400,26,87.56233978271484
26,0.85,0.003,20.0,400,27,39.65923309326172
27,0.85,0.003,20.0,400,28,77.46923065185547
28,0.85,0.003,20.0,400,29,71.62572479248047
29,0.85,0.003,20.0,400,30,41.78274917602539
30,0.85,0.003,20.0,400,31,131.73468017578125
31,0.85,0.003,20.0,400,32,49.89714050292969
32,0.85,0.003,20.0,400,33,71.23480224609375
33,0.85,0.003,20.0,400,34,29.439285278320312
34,0.85,0.003,20.0,400,35,88.77766418457031
35,0.85,0.003,20.0,400,36,54.36842346191406
36,0.85,0.003,20.0,400,37,44.65037536621094
37,0.85,0.003,20.0,400,38,58.797706604003906
38,0.85,0.003,20.0,400,39,62.51761245727539
39,0.85,0.003,20.0,400,40,48.33793258666992
40,0.85,0.003,20.0,400,41,42.16950607299805
41,0.85,0.003,20.0,400,42,41.71537399291992
42,0.85,0.003,20.0,400,43,92.22006225585938
43,0.85,0.003,20.0,400,44,49.005916595458984
44,0.85,0.003,20.0,400,45,45.90648651123047
45,0.85,0.003,20.0,400,46,35.1998405456543
46,0.85,0.003,20.0,400,47,56.10497283935547
47,0.85,0.003,20.0,400,48,64.62554931640625
48,0.85,0.003,20.0,400,49,43.7037353515625
49,0.85,0.003,20.0,400,50,66.28617858886719
50,0.85,0.003,20.0,400,51,51.83531951904297
51,0.85,0.003,20.0,400,52,61.152862548828125
52,0.85,0.003,20.0,400,53,45.8453369140625
53,0.85,0.003,20.0,400,54,46.230899810791016
54,0.85,0.003,20.0,400,55,46.66740036010742
55,0.85,0.003,20.0,400,56,68.58399963378906
56,0.85,0.003,20.0,400,57,50.7935676574707
57,0.85,0.003,20.0,400,58,54.332374572753906
58,0.85,0.003,20.0,400,59,27.576644897460938
59,0.85,0.003,20.0,400,60,35.58769607543945
60,0.85,0.003,20.0,400,61,72.48909759521484
61,0.85,0.003,20.0,400,62,45.66893005371094
62,0.85,0.003,20.0,400,63,61.61936950683594
63,0.85,0.003,20.0,400,64,72.63616180419922
64,0.85,0.003,20.0,400,65,39.21529769897461
65,0.85,0.003,20.0,400,66,68.31271362304688
66,0.85,0.003,20.0,400,67,44.38677978515625
67,0.85,0.003,20.0,400,68,52.878868103027344
68,0.85,0.003,20.0,400,69,25.603046417236328
69,0.85,0.003,20.0,400,70,47.395565032958984
70,0.85,0.003,20.0,400,71,45.49103546142578
71,0.85,0.003,20.0,400,72,40.94260787963867
72,0.85,0.003,20.0,400,73,85.12763977050781
73,0.85,0.003,20.0,400,74,58.280418395996094
74,0.85,0.003,20.0,400,75,34.967525482177734
75,0.85,0.003,20.0,400,76,51.13783645629883
76,0.85,0.003,20.0,400,77,94.08159637451172
77,0.85,0.003,20.0,400,78,66.77265167236328
