,threshold,tradeoff,bws,sample_weight,trial,distance
0,1.05,0.03,10.0,300,1,74.37637329101562
1,1.05,0.03,10.0,300,2,81.47303009033203
2,1.05,0.03,10.0,300,3,42.63431167602539
3,1.05,0.03,10.0,300,4,51.31633377075195
4,1.05,0.03,10.0,300,5,68.82456970214844
5,1.05,0.03,10.0,300,6,62.50600814819336
6,1.05,0.03,10.0,300,7,70.76351928710938
7,1.05,0.03,10.0,300,8,60.690067291259766
8,1.05,0.03,10.0,300,9,38.170833587646484
9,1.05,0.03,10.0,300,10,56.73035430908203
10,1.05,0.03,10.0,300,11,73.11833953857422
11,1.05,0.03,10.0,300,12,66.49317169189453
12,1.05,0.03,10.0,300,13,42.60219955444336
13,1.05,0.03,10.0,300,14,82.43407440185547
14,1.05,0.03,10.0,300,15,109.31208801269531
15,1.05,0.03,10.0,300,16,72.67101287841797
16,1.05,0.03,10.0,300,17,59.86199951171875
17,1.05,0.03,10.0,300,18,90.75762939453125
18,1.05,0.03,10.0,300,19,68.24826049804688
19,1.05,0.03,10.0,300,20,43.83478546142578
20,1.05,0.03,10.0,300,21,70.10308074951172
21,1.05,0.03,10.0,300,22,51.88351821899414
22,1.05,0.03,10.0,300,23,67.4953384399414
23,1.05,0.03,10.0,300,24,62.304832458496094
24,1.05,0.03,10.0,300,25,69.25263977050781
25,1.05,0.03,10.0,300,26,62.35491180419922
26,1.05,0.03,10.0,300,27,65.02068328857422
27,1.05,0.03,10.0,300,28,85.90255737304688
28,1.05,0.03,10.0,300,29,60.5582389831543
29,1.05,0.03,10.0,300,30,47.85881042480469
30,1.05,0.03,10.0,300,31,73.02255249023438
31,1.05,0.03,10.0,300,32,62.52936935424805
32,1.05,0.03,10.0,300,33,84.04456329345703
33,1.05,0.03,10.0,300,34,33.35960388183594
34,1.05,0.03,10.0,300,35,86.50233459472656
35,1.05,0.03,10.0,300,36,75.41097259521484
36,1.05,0.03,10.0,300,37,50.56501770019531
37,1.05,0.03,10.0,300,38,64.7212142944336
38,1.05,0.03,10.0,300,39,75.14927673339844
39,1.05,0.03,10.0,300,40,52.426971435546875
40,1.05,0.03,10.0,300,41,93.60391235351562
41,1.05,0.03,10.0,300,42,81.07263946533203
42,1.05,0.03,10.0,300,43,54.20661926269531
43,1.05,0.03,10.0,300,44,90.45228576660156
44,1.05,0.03,10.0,300,45,45.31257247924805
45,1.05,0.03,10.0,300,46,64.1384506225586
46,1.05,0.03,10.0,300,47,51.69118881225586
47,1.05,0.03,10.0,300,48,64.07190704345703
48,1.05,0.03,10.0,300,49,78.07894897460938
49,1.05,0.03,10.0,300,50,71.5367202758789
50,1.05,0.03,10.0,300,51,52.121002197265625
51,1.05,0.03,10.0,300,52,71.59530639648438
52,1.05,0.03,10.0,300,53,37.01880645751953
53,1.05,0.03,10.0,300,54,67.45538330078125
54,1.05,0.03,10.0,300,55,52.67008590698242
55,1.05,0.03,10.0,300,56,73.96532440185547
56,1.05,0.03,10.0,300,57,71.03326416015625
57,1.05,0.03,10.0,300,58,50.64383316040039
58,1.05,0.03,10.0,300,59,27.428194046020508
59,1.05,0.03,10.0,300,60,76.3622055053711
60,1.05,0.03,10.0,300,61,64.74652099609375
61,1.05,0.03,10.0,300,62,35.58741760253906
62,1.05,0.03,10.0,300,63,106.28105926513672
63,1.05,0.03,10.0,300,64,81.45850372314453
64,1.05,0.03,10.0,300,65,46.340293884277344
65,1.05,0.03,10.0,300,66,66.1337890625
66,1.05,0.03,10.0,300,67,77.60646057128906
67,1.05,0.03,10.0,300,68,34.51763153076172
68,1.05,0.03,10.0,300,69,44.11292266845703
69,1.05,0.03,10.0,300,70,55.35883331298828
70,1.05,0.03,10.0,300,71,48.550933837890625
71,1.05,0.03,10.0,300,72,35.76308059692383
72,1.05,0.03,10.0,300,73,83.68299102783203
73,1.05,0.03,10.0,300,74,68.40528869628906
74,1.05,0.03,10.0,300,75,32.94529724121094
75,1.05,0.03,10.0,300,76,51.32689666748047
76,1.05,0.03,10.0,300,77,87.049560546875
77,1.05,0.03,10.0,300,78,70.87078857421875
78,1.05,0.03,10.0,300,79,65.06879425048828
79,1.05,0.03,10.0,300,80,65.070556640625
80,1.05,0.03,10.0,300,81,67.73580932617188
81,1.05,0.03,10.0,300,82,64.00163269042969
82,1.05,0.03,10.0,300,84,74.41537475585938
83,1.05,0.03,10.0,300,85,56.600914001464844
84,1.05,0.03,10.0,300,86,74.43123626708984
85,1.05,0.03,10.0,300,90,83.03865051269531
86,1.05,0.03,10.0,300,91,55.90592956542969
87,1.05,0.03,10.0,300,93,52.809814453125
88,1.05,0.03,10.0,300,94,59.65670394897461
89,1.05,0.03,10.0,300,97,63.64390563964844
90,1.05,0.03,10.0,300,98,73.59754180908203
91,1.05,0.03,10.0,300,99,80.04839324951172
92,1.05,0.03,10.0,300,100,78.1423568725586
93,1.05,0.03,10.0,300,102,87.1550064086914
94,1.05,0.03,10.0,300,103,42.649417877197266
95,1.05,0.03,10.0,300,106,73.54376220703125
96,1.05,0.03,10.0,300,107,65.11891174316406
97,1.05,0.03,10.0,300,109,59.193424224853516
98,1.05,0.03,10.0,300,111,93.41719818115234
99,1.05,0.03,10.0,300,112,81.13369750976562
100,1.05,0.03,10.0,300,113,57.393436431884766
101,1.05,0.03,10.0,300,114,85.79430389404297
102,1.05,0.03,10.0,300,115,92.39573669433594
103,1.05,0.03,10.0,300,118,80.08661651611328
104,1.05,0.03,10.0,300,121,32.92818832397461
105,1.05,0.03,10.0,300,122,77.90657043457031
106,1.05,0.03,10.0,300,123,64.2059326171875
107,1.05,0.03,10.0,300,126,73.53433227539062
108,1.05,0.03,10.0,300,127,68.84752655029297
109,1.05,0.03,10.0,300,129,52.68073654174805
110,1.05,0.03,10.0,300,132,48.100460052490234
111,1.05,0.03,10.0,300,133,35.140323638916016
112,1.05,0.03,10.0,300,139,62.539581298828125
113,1.05,0.03,10.0,300,140,94.64289093017578
114,1.05,0.03,10.0,300,142,47.053897857666016
115,1.05,0.03,10.0,300,143,63.04856491088867
116,1.05,0.03,10.0,300,144,47.339778900146484
117,1.05,0.03,10.0,300,145,60.993839263916016
118,1.05,0.03,10.0,300,148,63.555931091308594
119,1.05,0.03,10.0,300,149,82.52459716796875
120,1.05,0.03,10.0,300,154,73.5630111694336
121,1.05,0.03,10.0,300,156,64.25984954833984
122,1.05,0.03,10.0,300,158,100.07554626464844
123,1.05,0.03,10.0,300,163,64.85877227783203
124,1.05,0.03,10.0,300,166,40.0579948425293
125,1.05,0.03,10.0,300,170,82.22956848144531
126,1.05,0.03,10.0,300,173,100.7203598022461
127,1.05,0.03,10.0,300,179,42.486942291259766
128,1.05,0.03,10.0,300,183,48.18564987182617
129,1.05,0.03,10.0,300,186,40.137115478515625
130,1.05,0.03,10.0,300,190,87.06868743896484
131,1.05,0.03,10.0,300,192,35.3697624206543
132,1.05,0.03,10.0,300,196,76.03264617919922
133,1.05,0.03,10.0,300,207,40.829307556152344
134,1.05,0.03,10.0,300,210,58.212162017822266
135,1.05,0.03,10.0,300,214,54.541107177734375
136,1.05,0.03,10.0,300,215,27.73000717163086
137,1.05,0.03,10.0,300,223,52.642024993896484
138,1.05,0.03,10.0,300,254,45.40085220336914
139,1.05,0.03,10.0,300,283,48.53690719604492
140,1.05,0.03,10.0,300,289,68.14633178710938
141,1.05,0.03,10.0,300,297,25.956974029541016
142,1.05,0.03,10.0,300,302,38.95720672607422
143,1.05,0.03,10.0,300,306,90.94799041748047
144,1.05,0.03,10.0,300,307,59.516387939453125
145,1.05,0.03,10.0,300,316,69.6746597290039
146,1.05,0.03,10.0,300,319,60.84708786010742
147,1.05,0.03,10.0,300,326,53.101829528808594
148,1.05,0.03,10.0,300,332,62.02851867675781
149,1.05,0.03,10.0,300,380,98.3161849975586
