,num_samples,bws,trial,distance
0,16,50.0,1,76.42920684814453
1,16,50.0,2,69.99227142333984
2,16,50.0,3,80.87246704101562
3,16,50.0,4,87.2399673461914
4,16,50.0,5,88.41802215576172
5,16,50.0,6,70.33468627929688
6,16,50.0,7,71.86644744873047
7,16,50.0,8,49.06843948364258
8,16,50.0,9,86.53580474853516
9,16,50.0,10,54.27749252319336
10,16,50.0,11,76.20706176757812
11,16,50.0,12,105.46226501464844
12,16,50.0,13,52.913291931152344
13,16,50.0,14,86.10478973388672
14,16,50.0,15,107.52583312988281
15,16,50.0,16,82.63349914550781
16,16,50.0,17,58.81253433227539
17,16,50.0,18,89.32170104980469
18,16,50.0,19,91.91471099853516
19,16,50.0,20,78.7218246459961
20,16,50.0,21,59.4578857421875
21,16,50.0,22,54.105873107910156
22,16,50.0,23,94.89787292480469
23,16,50.0,24,79.63528442382812
24,16,50.0,25,80.92235565185547
25,16,50.0,26,87.69477081298828
26,16,50.0,27,70.90642547607422
27,16,50.0,28,93.14209747314453
28,16,50.0,29,61.0015869140625
29,16,50.0,30,83.00208282470703
30,16,50.0,31,74.71466064453125
31,16,50.0,32,72.1084976196289
32,16,50.0,33,76.83279418945312
33,16,50.0,34,63.66297912597656
34,16,50.0,35,91.62622833251953
35,16,50.0,36,59.842689514160156
36,16,50.0,37,46.31470489501953
37,16,50.0,38,75.18669891357422
38,16,50.0,39,79.32787322998047
39,16,50.0,40,85.69158935546875
40,16,50.0,41,82.53099822998047
41,16,50.0,42,82.93682098388672
42,16,50.0,43,57.42365264892578
43,16,50.0,44,85.94023895263672
44,16,50.0,45,92.30580139160156
45,16,50.0,46,95.44930267333984
46,16,50.0,47,61.21345138549805
47,16,50.0,48,53.24893569946289
48,16,50.0,49,99.87024688720703
49,16,50.0,50,82.82792663574219
50,16,50.0,51,68.57373809814453
51,16,50.0,52,71.15249633789062
52,16,50.0,53,46.67423629760742
53,16,50.0,54,66.0573959350586
54,16,50.0,55,72.80931091308594
55,16,50.0,56,73.61193084716797
56,16,50.0,57,81.9001235961914
57,16,50.0,58,66.79025268554688
58,16,50.0,59,35.460113525390625
59,16,50.0,60,100.81344604492188
60,16,50.0,61,70.25070190429688
61,16,50.0,62,49.116310119628906
62,16,50.0,63,85.89026641845703
63,16,50.0,64,78.30230712890625
64,16,50.0,65,67.03369903564453
65,16,50.0,66,58.13750076293945
66,16,50.0,67,119.48233032226562
67,16,50.0,68,55.5267333984375
68,16,50.0,69,69.88544464111328
69,16,50.0,70,90.1840591430664
70,16,50.0,71,52.085208892822266
71,16,50.0,72,97.03097534179688
72,16,50.0,73,76.21212005615234
73,16,50.0,74,65.32830047607422
74,16,50.0,75,58.8296012878418
75,16,50.0,76,69.53244018554688
76,16,50.0,77,78.28971862792969
77,16,50.0,78,83.20606231689453
78,16,50.0,79,90.60700225830078
79,16,50.0,80,62.57073211669922
80,16,50.0,81,95.29523468017578
81,16,50.0,82,60.10460662841797
82,16,50.0,84,60.39122009277344
83,16,50.0,85,54.39204406738281
84,16,50.0,86,84.47517395019531
85,16,50.0,90,94.83419799804688
86,16,50.0,91,55.26533889770508
87,16,50.0,93,74.99919891357422
88,16,50.0,94,81.19937896728516
89,16,50.0,97,65.8398208618164
90,16,50.0,98,82.45323181152344
91,16,50.0,99,85.27603912353516
92,16,50.0,100,87.94184875488281
93,16,50.0,102,84.81269073486328
94,16,50.0,103,58.76161193847656
95,16,50.0,106,71.9830093383789
96,16,50.0,107,43.1833610534668
97,16,50.0,109,73.93994903564453
98,16,50.0,111,86.36627960205078
99,16,50.0,112,84.36087036132812
100,16,50.0,113,75.7083969116211
101,16,50.0,114,108.81486511230469
102,16,50.0,115,90.87773132324219
103,16,50.0,118,99.50838470458984
104,16,50.0,121,60.53541946411133
105,16,50.0,122,110.95169067382812
106,16,50.0,123,69.15032196044922
107,16,50.0,126,76.36469268798828
108,16,50.0,127,87.00029754638672
109,16,50.0,129,58.885963439941406
110,16,50.0,132,86.7856674194336
111,16,50.0,133,76.38168334960938
112,16,50.0,139,75.26367950439453
113,16,50.0,140,83.47872924804688
114,16,50.0,142,71.12501525878906
115,16,50.0,143,70.6220703125
116,16,50.0,144,83.13909912109375
117,16,50.0,145,62.24913787841797
118,16,50.0,148,105.65240478515625
119,16,50.0,149,79.98978424072266
120,16,50.0,154,89.64037322998047
121,16,50.0,156,68.23358917236328
122,16,50.0,158,90.93656921386719
123,16,50.0,163,67.96232604980469
124,16,50.0,166,57.958900451660156
125,16,50.0,170,81.01622009277344
126,16,50.0,173,105.84691619873047
127,16,50.0,179,78.05941009521484
128,16,50.0,183,90.89437103271484
129,16,50.0,186,76.18231201171875
130,16,50.0,190,111.43175506591797
131,16,50.0,192,64.25553131103516
132,16,50.0,196,82.35145568847656
133,16,50.0,207,76.60567474365234
134,16,50.0,210,103.30789947509766
135,16,50.0,214,73.03690338134766
136,16,50.0,215,71.09270477294922
137,16,50.0,223,90.87494659423828
138,16,50.0,254,88.3070068359375
139,16,50.0,283,40.14686965942383
140,16,50.0,289,81.6482162475586
141,16,50.0,297,80.51525115966797
142,16,50.0,302,78.68114471435547
143,16,50.0,306,105.1201400756836
144,16,50.0,307,90.80221557617188
145,16,50.0,316,108.84778594970703
146,16,50.0,319,98.55110931396484
147,16,50.0,326,79.0574951171875
148,16,50.0,332,111.81122589111328
149,16,50.0,380,104.57152557373047
