,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.9,0.03,40.0,250,1,69.1637954711914
1,0.9,0.03,40.0,250,2,54.705265045166016
2,0.9,0.03,40.0,250,3,48.821144104003906
3,0.9,0.03,40.0,250,4,49.4972038269043
4,0.9,0.03,40.0,250,5,69.6811294555664
5,0.9,0.03,40.0,250,6,53.71255111694336
6,0.9,0.03,40.0,250,7,59.10978317260742
7,0.9,0.03,40.0,250,8,48.45150375366211
8,0.9,0.03,40.0,250,9,60.04296875
9,0.9,0.03,40.0,250,10,79.60443115234375
10,0.9,0.03,40.0,250,11,67.5378189086914
11,0.9,0.03,40.0,250,12,48.88465881347656
12,0.9,0.03,40.0,250,13,41.446746826171875
13,0.9,0.03,40.0,250,14,54.398563385009766
14,0.9,0.03,40.0,250,15,72.42524719238281
15,0.9,0.03,40.0,250,16,62.59526824951172
16,0.9,0.03,40.0,250,17,74.18971252441406
17,0.9,0.03,40.0,250,18,73.18683624267578
18,0.9,0.03,40.0,250,19,63.98805236816406
19,0.9,0.03,40.0,250,20,71.44710540771484
20,0.9,0.03,40.0,250,21,64.71620178222656
21,0.9,0.03,40.0,250,22,47.71095275878906
22,0.9,0.03,40.0,250,23,56.69625473022461
23,0.9,0.03,40.0,250,24,72.63571166992188
24,0.9,0.03,40.0,250,25,45.468116760253906
25,0.9,0.03,40.0,250,26,75.06118774414062
26,0.9,0.03,40.0,250,27,57.83717727661133
27,0.9,0.03,40.0,250,28,74.74909973144531
28,0.9,0.03,40.0,250,29,71.2464370727539
29,0.9,0.03,40.0,250,30,71.96381378173828
30,0.9,0.03,40.0,250,31,88.62385559082031
31,0.9,0.03,40.0,250,32,53.039634704589844
32,0.9,0.03,40.0,250,33,76.39832305908203
33,0.9,0.03,40.0,250,34,37.112728118896484
34,0.9,0.03,40.0,250,35,96.89006042480469
35,0.9,0.03,40.0,250,36,41.198875427246094
36,0.9,0.03,40.0,250,37,37.94060516357422
37,0.9,0.03,40.0,250,38,54.6495361328125
38,0.9,0.03,40.0,250,39,70.24378204345703
39,0.9,0.03,40.0,250,40,50.193031311035156
40,0.9,0.03,40.0,250,41,55.089210510253906
41,0.9,0.03,40.0,250,42,68.3051528930664
42,0.9,0.03,40.0,250,43,65.89173889160156
43,0.9,0.03,40.0,250,44,59.54174041748047
44,0.9,0.03,40.0,250,45,59.59614181518555
45,0.9,0.03,40.0,250,46,73.5340347290039
46,0.9,0.03,40.0,250,47,59.193660736083984
47,0.9,0.03,40.0,250,48,55.42826843261719
48,0.9,0.03,40.0,250,49,59.00358581542969
49,0.9,0.03,40.0,250,50,74.8978500366211
50,0.9,0.03,40.0,250,51,62.13916778564453
51,0.9,0.03,40.0,250,52,57.59160614013672
52,0.9,0.03,40.0,250,53,51.761512756347656
53,0.9,0.03,40.0,250,54,53.00387191772461
54,0.9,0.03,40.0,250,55,51.06086349487305
55,0.9,0.03,40.0,250,56,72.27525329589844
56,0.9,0.03,40.0,250,57,62.68217086791992
57,0.9,0.03,40.0,250,58,60.04922103881836
58,0.9,0.03,40.0,250,59,33.53273010253906
59,0.9,0.03,40.0,250,60,61.92877960205078
60,0.9,0.03,40.0,250,61,53.234012603759766
61,0.9,0.03,40.0,250,62,46.87387466430664
