,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.85,0.003,30.0,200,1,67.65960693359375
1,0.85,0.003,30.0,200,2,60.39215087890625
2,0.85,0.003,30.0,200,3,34.895992279052734
3,0.85,0.003,30.0,200,4,50.19407653808594
4,0.85,0.003,30.0,200,5,58.887874603271484
5,0.85,0.003,30.0,200,6,63.218082427978516
6,0.85,0.003,30.0,200,7,64.42130279541016
7,0.85,0.003,30.0,200,8,55.00663375854492
8,0.85,0.003,30.0,200,9,48.590877532958984
9,0.85,0.003,30.0,200,10,118.72340393066406
10,0.85,0.003,30.0,200,11,70.69625091552734
11,0.85,0.003,30.0,200,12,45.82640075683594
12,0.85,0.003,30.0,200,13,34.67693328857422
13,0.85,0.003,30.0,200,14,48.315773010253906
14,0.85,0.003,30.0,200,15,69.6382827758789
15,0.85,0.003,30.0,200,16,53.739463806152344
16,0.85,0.003,30.0,200,17,109.93822479248047
17,0.85,0.003,30.0,200,18,62.892242431640625
18,0.85,0.003,30.0,200,19,55.416221618652344
19,0.85,0.003,30.0,200,20,42.90005111694336
20,0.85,0.003,30.0,200,21,64.41252899169922
21,0.85,0.003,30.0,200,22,51.80289840698242
22,0.85,0.003,30.0,200,23,41.453941345214844
23,0.85,0.003,30.0,200,24,67.85494232177734
24,0.85,0.003,30.0,200,25,51.21091842651367
25,0.85,0.003,30.0,200,26,92.3973159790039
26,0.85,0.003,30.0,200,27,57.208309173583984
27,0.85,0.003,30.0,200,28,58.87199401855469
28,0.85,0.003,30.0,200,29,81.9499740600586
29,0.85,0.003,30.0,200,30,53.198455810546875
30,0.85,0.003,30.0,200,31,132.88198852539062
31,0.85,0.003,30.0,200,32,59.959678649902344
32,0.85,0.003,30.0,200,33,78.07235717773438
33,0.85,0.003,30.0,200,34,50.84572219848633
34,0.85,0.003,30.0,200,35,95.04375457763672
35,0.85,0.003,30.0,200,36,61.30815887451172
36,0.85,0.003,30.0,200,37,45.87983703613281
37,0.85,0.003,30.0,200,38,77.20836639404297
38,0.85,0.003,30.0,200,39,59.97868347167969
39,0.85,0.003,30.0,200,40,57.362449645996094
40,0.85,0.003,30.0,200,41,55.72650146484375
41,0.85,0.003,30.0,200,42,40.715396881103516
42,0.85,0.003,30.0,200,43,75.89151763916016
43,0.85,0.003,30.0,200,44,56.155677795410156
44,0.85,0.003,30.0,200,45,52.28170394897461
45,0.85,0.003,30.0,200,46,44.76095199584961
46,0.85,0.003,30.0,200,47,64.11690521240234
47,0.85,0.003,30.0,200,48,63.21222686767578
48,0.85,0.003,30.0,200,49,51.322967529296875
49,0.85,0.003,30.0,200,50,62.58341979980469
50,0.85,0.003,30.0,200,51,77.21635437011719
51,0.85,0.003,30.0,200,52,63.702754974365234
52,0.85,0.003,30.0,200,53,38.49757385253906
53,0.85,0.003,30.0,200,54,50.23313522338867
54,0.85,0.003,30.0,200,55,58.06998825073242
