,num_samples,bws,trial,distance
0,50,50.0,1,75.92074584960938
1,50,50.0,2,79.43936157226562
2,50,50.0,3,78.5167465209961
3,50,50.0,4,89.87479400634766
4,50,50.0,5,71.96623992919922
5,50,50.0,6,67.82537841796875
6,50,50.0,7,80.06704711914062
7,50,50.0,8,53.808467864990234
8,50,50.0,9,83.8302230834961
9,50,50.0,10,62.253318786621094
10,50,50.0,11,91.1113510131836
11,50,50.0,12,111.43316650390625
12,50,50.0,13,53.430294036865234
13,50,50.0,14,86.7620849609375
14,50,50.0,15,96.97512817382812
15,50,50.0,16,97.95755004882812
16,50,50.0,17,58.97955322265625
17,50,50.0,18,91.59583282470703
18,50,50.0,19,82.43617248535156
19,50,50.0,20,89.55573272705078
20,50,50.0,21,59.09934997558594
21,50,50.0,22,52.1911506652832
22,50,50.0,23,101.63939666748047
23,50,50.0,24,84.66585540771484
24,50,50.0,25,60.1088752746582
25,50,50.0,26,82.0787582397461
26,50,50.0,27,72.7609634399414
27,50,50.0,28,90.26122283935547
28,50,50.0,29,66.47815704345703
29,50,50.0,30,78.05738067626953
30,50,50.0,31,71.38825225830078
31,50,50.0,32,69.69076538085938
32,50,50.0,33,77.5693130493164
33,50,50.0,34,64.48604583740234
34,50,50.0,35,79.91287994384766
35,50,50.0,36,59.00469970703125
36,50,50.0,37,46.78181457519531
37,50,50.0,38,75.66189575195312
38,50,50.0,39,81.86024475097656
39,50,50.0,40,86.85060119628906
40,50,50.0,41,93.35167694091797
41,50,50.0,42,96.05913543701172
42,50,50.0,43,55.60421371459961
43,50,50.0,44,100.06460571289062
44,50,50.0,45,84.45427703857422
45,50,50.0,46,92.2822036743164
46,50,50.0,47,59.282928466796875
47,50,50.0,48,47.262081146240234
48,50,50.0,49,87.33672332763672
49,50,50.0,50,78.1443862915039
50,50,50.0,51,65.89784240722656
51,50,50.0,52,77.02600860595703
52,50,50.0,53,41.78290557861328
53,50,50.0,54,69.43941497802734
54,50,50.0,55,58.587440490722656
55,50,50.0,56,70.97476196289062
56,50,50.0,57,92.41305541992188
57,50,50.0,58,62.31539535522461
58,50,50.0,59,38.369720458984375
59,50,50.0,60,92.59288024902344
60,50,50.0,61,86.83830261230469
61,50,50.0,62,50.72486877441406
62,50,50.0,63,84.33390808105469
63,50,50.0,64,84.3117904663086
64,50,50.0,65,75.42463684082031
65,50,50.0,66,65.6392822265625
66,50,50.0,67,120.00555419921875
67,50,50.0,68,55.754791259765625
68,50,50.0,69,72.72129821777344
69,50,50.0,70,84.3917007446289
70,50,50.0,71,51.42308807373047
71,50,50.0,72,112.2384033203125
72,50,50.0,73,72.79426574707031
73,50,50.0,74,76.47505950927734
74,50,50.0,75,58.10786819458008
75,50,50.0,76,60.75119400024414
76,50,50.0,77,84.52542877197266
77,50,50.0,78,80.77290344238281
78,50,50.0,79,75.87145233154297
79,50,50.0,80,63.04255294799805
80,50,50.0,81,84.57744598388672
81,50,50.0,82,54.19084548950195
82,50,50.0,84,67.37183380126953
83,50,50.0,85,58.68012619018555
84,50,50.0,86,101.72586059570312
85,50,50.0,90,95.03736114501953
86,50,50.0,91,59.430423736572266
87,50,50.0,93,71.42756652832031
88,50,50.0,94,73.5403060913086
89,50,50.0,97,79.80757904052734
90,50,50.0,98,81.15705108642578
91,50,50.0,99,82.07722473144531
92,50,50.0,100,82.69341278076172
93,50,50.0,102,73.7778549194336
94,50,50.0,103,69.26643371582031
95,50,50.0,106,77.29582977294922
96,50,50.0,107,40.81736755371094
97,50,50.0,109,70.88272857666016
98,50,50.0,111,91.70796966552734
99,50,50.0,112,85.35064697265625
100,50,50.0,113,58.905731201171875
101,50,50.0,114,107.62897491455078
102,50,50.0,115,88.11830139160156
103,50,50.0,118,106.37548828125
104,50,50.0,121,67.58202362060547
105,50,50.0,122,112.1035385131836
106,50,50.0,123,56.95675277709961
107,50,50.0,126,84.60388946533203
108,50,50.0,127,92.5118637084961
109,50,50.0,129,52.969661712646484
110,50,50.0,132,73.04517364501953
111,50,50.0,133,83.74092102050781
112,50,50.0,139,96.18706512451172
113,50,50.0,140,74.75894165039062
114,50,50.0,142,51.69799041748047
115,50,50.0,143,67.77318572998047
116,50,50.0,144,95.67017364501953
117,50,50.0,145,60.75155258178711
118,50,50.0,148,101.63134765625
119,50,50.0,149,90.63018798828125
120,50,50.0,154,84.72540283203125
121,50,50.0,156,74.12457275390625
122,50,50.0,158,94.21434020996094
123,50,50.0,163,78.204833984375
124,50,50.0,166,50.88978576660156
125,50,50.0,170,80.40852355957031
126,50,50.0,173,107.36553192138672
127,50,50.0,179,81.07510375976562
128,50,50.0,183,90.05551147460938
129,50,50.0,186,81.2052993774414
130,50,50.0,190,108.29927825927734
131,50,50.0,192,67.652099609375
132,50,50.0,196,90.91427612304688
133,50,50.0,207,74.03451538085938
134,50,50.0,210,103.36729431152344
135,50,50.0,214,75.0566635131836
136,50,50.0,215,77.9949722290039
137,50,50.0,223,95.90762329101562
138,50,50.0,254,101.85913848876953
139,50,50.0,283,43.9478874206543
140,50,50.0,289,83.763916015625
141,50,50.0,297,75.99825286865234
142,50,50.0,302,78.28534698486328
143,50,50.0,306,104.53266143798828
144,50,50.0,307,85.42659759521484
145,50,50.0,316,102.76246643066406
146,50,50.0,319,103.22711944580078
147,50,50.0,326,96.0823745727539
148,50,50.0,332,109.96351623535156
149,50,50.0,380,91.12682342529297
