,trial,distance
0,1,57.57872009277344
1,2,73.58081817626953
2,3,62.84713363647461
3,4,63.42817306518555
4,5,65.05052947998047
5,6,76.27393341064453
6,7,67.65907287597656
7,8,45.025634765625
8,9,98.16654968261719
9,10,55.99272537231445
10,11,85.39400482177734
11,12,111.08008575439453
12,13,54.068092346191406
13,14,86.9124984741211
14,15,70.24742889404297
15,16,70.09464263916016
16,17,46.92070388793945
17,18,76.56057739257812
18,19,77.0352783203125
19,20,82.20079040527344
20,21,46.09214401245117
21,22,56.64789962768555
22,23,75.54524230957031
23,24,47.11945343017578
24,25,65.73969268798828
25,26,59.014625549316406
26,27,69.49443054199219
27,28,85.74839782714844
28,29,75.72066497802734
29,30,59.56806182861328
30,31,56.417823791503906
31,32,49.98137664794922
32,33,50.47776794433594
33,34,82.50926971435547
34,35,68.05621337890625
35,36,66.99974060058594
36,37,64.1727294921875
37,38,68.12137603759766
38,39,54.6498908996582
39,40,83.21916961669922
40,41,67.24417114257812
41,42,94.91162872314453
42,43,53.91569137573242
43,44,88.59558868408203
44,45,72.79756927490234
45,46,82.72322845458984
46,47,53.904422760009766
47,48,37.44398498535156
48,49,62.01791763305664
49,50,67.00224304199219
50,51,43.429351806640625
51,52,72.46199035644531
52,53,52.49183654785156
53,54,76.65337371826172
54,55,76.56988525390625
55,56,62.1203498840332
56,57,76.92991638183594
57,58,58.05306625366211
58,59,37.159725189208984
59,60,73.64292907714844
60,61,90.7417984008789
61,62,59.13276672363281
62,63,85.97554779052734
63,64,74.1078872680664
64,65,108.49864959716797
65,66,70.76245880126953
66,67,103.49652862548828
67,68,74.30946350097656
68,69,62.7131233215332
69,70,108.51683044433594
70,71,35.00642013549805
71,72,94.52913665771484
72,73,67.72557067871094
73,74,63.542545318603516
74,75,54.34839630126953
75,76,72.74146270751953
76,77,64.9896240234375
77,78,94.25242614746094
78,79,57.5551643371582
79,80,54.28379821777344
80,81,85.62799072265625
81,82,69.65126037597656
82,84,66.39383697509766
83,85,59.62046432495117
84,86,92.99600982666016
85,90,83.37535858154297
86,91,75.3531723022461
87,93,54.36829376220703
88,94,63.39010238647461
89,97,59.822288513183594
90,98,57.2465934753418
91,99,78.93016052246094
92,100,80.94756317138672
93,102,59.732872009277344
94,103,86.81855773925781
95,106,87.48104095458984
96,107,39.74826431274414
97,109,89.84961700439453
98,111,61.06138610839844
99,112,78.2450180053711
100,113,69.93069458007812
101,114,101.15840911865234
102,115,71.24153137207031
103,118,64.21660614013672
104,121,77.86489868164062
105,122,83.40972900390625
106,123,36.455814361572266
107,126,81.57319641113281
108,127,77.5758285522461
109,129,46.59859848022461
110,132,95.6627197265625
111,133,72.64913940429688
112,139,98.15343475341797
113,140,60.7954216003418
114,142,70.92273712158203
115,143,47.382354736328125
116,144,88.89239501953125
117,145,97.93218231201172
118,148,83.44023132324219
119,149,70.72515869140625
120,154,61.95322036743164
121,156,46.409080505371094
122,158,73.79071807861328
123,163,77.14225769042969
124,166,80.31040954589844
125,170,74.55730438232422
126,173,83.15491485595703
127,179,79.43115234375
128,183,56.246639251708984
129,186,75.27470397949219
130,190,84.34867858886719
131,192,74.47150421142578
132,196,77.70702362060547
133,207,68.0514144897461
134,210,71.30484771728516
135,214,82.00372314453125
136,215,76.17576599121094
137,223,82.1002197265625
138,254,87.78732299804688
139,283,57.71388244628906
140,289,67.07337951660156
141,297,77.18948364257812
142,302,82.64071655273438
143,306,85.20826721191406
144,307,71.06655883789062
145,316,77.50848388671875
146,319,80.55684661865234
147,326,86.07241821289062
148,332,94.14961242675781
149,380,86.87024688720703
