,threshold,tradeoff,bws,sample_weight,trial,distance
0,1.05,0.003,20.0,700,1,64.3687515258789
1,1.05,0.003,20.0,700,2,99.7371826171875
2,1.05,0.003,20.0,700,3,45.93199920654297
3,1.05,0.003,20.0,700,4,67.96562957763672
4,1.05,0.003,20.0,700,5,80.58084869384766
5,1.05,0.003,20.0,700,6,41.028839111328125
6,1.05,0.003,20.0,700,7,73.84552764892578
7,1.05,0.003,20.0,700,8,62.02372741699219
8,1.05,0.003,20.0,700,9,27.32663917541504
9,1.05,0.003,20.0,700,10,46.910133361816406
10,1.05,0.003,20.0,700,11,73.9183120727539
11,1.05,0.003,20.0,700,12,75.22029113769531
12,1.05,0.003,20.0,700,13,42.47720718383789
13,1.05,0.003,20.0,700,14,71.14757537841797
14,1.05,0.003,20.0,700,15,76.65990447998047
15,1.05,0.003,20.0,700,16,77.66716003417969
16,1.05,0.003,20.0,700,17,84.56340026855469
17,1.05,0.003,20.0,700,18,110.64659118652344
18,1.05,0.003,20.0,700,19,30.23491859436035
19,1.05,0.003,20.0,700,20,53.6397819519043
20,1.05,0.003,20.0,700,21,47.52767562866211
21,1.05,0.003,20.0,700,22,48.05580139160156
22,1.05,0.003,20.0,700,23,60.56553649902344
23,1.05,0.003,20.0,700,24,56.519683837890625
24,1.05,0.003,20.0,700,25,50.65719223022461
25,1.05,0.003,20.0,700,26,84.02564239501953
26,1.05,0.003,20.0,700,27,28.916244506835938
27,1.05,0.003,20.0,700,28,121.08297729492188
28,1.05,0.003,20.0,700,29,60.58137130737305
29,1.05,0.003,20.0,700,30,51.896728515625
30,1.05,0.003,20.0,700,31,84.97257995605469
31,1.05,0.003,20.0,700,32,66.90834045410156
32,1.05,0.003,20.0,700,33,88.76456451416016
33,1.05,0.003,20.0,700,34,36.700443267822266
34,1.05,0.003,20.0,700,35,90.17701721191406
35,1.05,0.003,20.0,700,36,73.20770263671875
36,1.05,0.003,20.0,700,37,39.46710205078125
37,1.05,0.003,20.0,700,38,48.43394470214844
38,1.05,0.003,20.0,700,39,49.3718147277832
39,1.05,0.003,20.0,700,40,40.83526611328125
40,1.05,0.003,20.0,700,41,47.9396858215332
41,1.05,0.003,20.0,700,42,57.8353385925293
42,1.05,0.003,20.0,700,43,75.33618927001953
43,1.05,0.003,20.0,700,44,51.5476188659668
44,1.05,0.003,20.0,700,45,39.69035339355469
45,1.05,0.003,20.0,700,46,39.6162109375
46,1.05,0.003,20.0,700,47,68.1128158569336
47,1.05,0.003,20.0,700,48,59.247222900390625
48,1.05,0.003,20.0,700,49,39.919708251953125
49,1.05,0.003,20.0,700,50,64.96685791015625
50,1.05,0.003,20.0,700,51,40.88262176513672
51,1.05,0.003,20.0,700,52,67.4123764038086
52,1.05,0.003,20.0,700,53,31.261510848999023
53,1.05,0.003,20.0,700,54,53.93951416015625
54,1.05,0.003,20.0,700,55,53.493202209472656
55,1.05,0.003,20.0,700,56,83.4515380859375
56,1.05,0.003,20.0,700,57,79.2195053100586
57,1.05,0.003,20.0,700,58,52.28630828857422
58,1.05,0.003,20.0,700,59,23.486637115478516
59,1.05,0.003,20.0,700,60,43.894962310791016
60,1.05,0.003,20.0,700,61,69.83457946777344
61,1.05,0.003,20.0,700,62,37.3282470703125
62,1.05,0.003,20.0,700,63,97.23797607421875
63,1.05,0.003,20.0,700,64,77.8835678100586
64,1.05,0.003,20.0,700,65,39.23461151123047
65,1.05,0.003,20.0,700,66,65.96009826660156
66,1.05,0.003,20.0,700,67,47.73760223388672
67,1.05,0.003,20.0,700,68,48.40413284301758
68,1.05,0.003,20.0,700,69,53.37793731689453
69,1.05,0.003,20.0,700,70,56.83720397949219
70,1.05,0.003,20.0,700,71,42.84104537963867
71,1.05,0.003,20.0,700,72,29.118335723876953
72,1.05,0.003,20.0,700,73,71.35016632080078
73,1.05,0.003,20.0,700,74,98.62559509277344
74,1.05,0.003,20.0,700,75,28.227508544921875
75,1.05,0.003,20.0,700,76,46.81480407714844
76,1.05,0.003,20.0,700,77,94.33802795410156
77,1.05,0.003,20.0,700,78,42.71112823486328
78,1.05,0.003,20.0,700,79,46.946102142333984
79,1.05,0.003,20.0,700,80,78.70541381835938
80,1.05,0.003,20.0,700,81,73.33544921875
81,1.05,0.003,20.0,700,82,44.25597381591797
82,1.05,0.003,20.0,700,84,92.4537582397461
83,1.05,0.003,20.0,700,85,52.264015197753906
84,1.05,0.003,20.0,700,86,69.69551086425781
85,1.05,0.003,20.0,700,90,75.27179718017578
86,1.05,0.003,20.0,700,91,56.43037414550781
87,1.05,0.003,20.0,700,93,43.42136001586914
88,1.05,0.003,20.0,700,94,55.72930145263672
89,1.05,0.003,20.0,700,97,68.20379638671875
90,1.05,0.003,20.0,700,98,45.70389938354492
91,1.05,0.003,20.0,700,99,75.33712768554688
92,1.05,0.003,20.0,700,100,62.4381103515625
93,1.05,0.003,20.0,700,102,50.35790252685547
94,1.05,0.003,20.0,700,103,42.76618957519531
95,1.05,0.003,20.0,700,106,68.7602767944336
96,1.05,0.003,20.0,700,107,66.97688293457031
97,1.05,0.003,20.0,700,109,47.56366729736328
98,1.05,0.003,20.0,700,111,95.28264617919922
99,1.05,0.003,20.0,700,112,62.55335998535156
100,1.05,0.003,20.0,700,113,59.22634506225586
101,1.05,0.003,20.0,700,114,53.763519287109375
102,1.05,0.003,20.0,700,115,83.59637451171875
103,1.05,0.003,20.0,700,118,62.450347900390625
104,1.05,0.003,20.0,700,121,32.34009552001953
105,1.05,0.003,20.0,700,122,54.34519958496094
106,1.05,0.003,20.0,700,123,47.985137939453125
107,1.05,0.003,20.0,700,126,89.94390106201172
108,1.05,0.003,20.0,700,127,49.69520568847656
109,1.05,0.003,20.0,700,129,54.27772521972656
110,1.05,0.003,20.0,700,132,30.986236572265625
111,1.05,0.003,20.0,700,133,41.8178596496582
112,1.05,0.003,20.0,700,139,63.93653869628906
113,1.05,0.003,20.0,700,140,100.54325103759766
114,1.05,0.003,20.0,700,142,47.824527740478516
115,1.05,0.003,20.0,700,143,46.41869354248047
116,1.05,0.003,20.0,700,144,34.769901275634766
117,1.05,0.003,20.0,700,145,44.69915008544922
118,1.05,0.003,20.0,700,148,54.90901184082031
119,1.05,0.003,20.0,700,149,72.0435562133789
120,1.05,0.003,20.0,700,154,62.53822708129883
121,1.05,0.003,20.0,700,156,50.73653793334961
122,1.05,0.003,20.0,700,158,90.39979553222656
