,threshold,tradeoff,bws,sample_weight,trial,distance
0,1.05,0.03,20.0,650,1,77.01087188720703
1,1.05,0.03,20.0,650,2,88.72753143310547
2,1.05,0.03,20.0,650,3,48.99840545654297
3,1.05,0.03,20.0,650,4,60.92523956298828
4,1.05,0.03,20.0,650,5,91.66934204101562
5,1.05,0.03,20.0,650,6,46.02815246582031
6,1.05,0.03,20.0,650,7,63.695579528808594
7,1.05,0.03,20.0,650,8,51.81298065185547
8,1.05,0.03,20.0,650,9,26.7142333984375
9,1.05,0.03,20.0,650,10,38.80599594116211
10,1.05,0.03,20.0,650,11,76.23792266845703
11,1.05,0.03,20.0,650,12,52.52037811279297
12,1.05,0.03,20.0,650,13,41.77656555175781
13,1.05,0.03,20.0,650,14,61.86930465698242
14,1.05,0.03,20.0,650,15,79.28092193603516
15,1.05,0.03,20.0,650,16,69.17353057861328
16,1.05,0.03,20.0,650,17,78.86729431152344
17,1.05,0.03,20.0,650,18,125.8237075805664
18,1.05,0.03,20.0,650,19,43.95208740234375
19,1.05,0.03,20.0,650,20,42.61827850341797
20,1.05,0.03,20.0,650,21,62.097076416015625
21,1.05,0.03,20.0,650,22,51.54328155517578
22,1.05,0.03,20.0,650,23,48.09896469116211
23,1.05,0.03,20.0,650,24,43.61017608642578
24,1.05,0.03,20.0,650,25,51.857887268066406
25,1.05,0.03,20.0,650,26,71.0079345703125
26,1.05,0.03,20.0,650,27,53.447113037109375
27,1.05,0.03,20.0,650,28,104.07077026367188
28,1.05,0.03,20.0,650,29,48.48904037475586
29,1.05,0.03,20.0,650,30,55.98361587524414
30,1.05,0.03,20.0,650,31,84.0959701538086
31,1.05,0.03,20.0,650,32,76.71505737304688
32,1.05,0.03,20.0,650,33,82.00672149658203
33,1.05,0.03,20.0,650,34,35.33576583862305
34,1.05,0.03,20.0,650,35,87.52251434326172
35,1.05,0.03,20.0,650,36,69.2321548461914
36,1.05,0.03,20.0,650,37,48.68314743041992
37,1.05,0.03,20.0,650,38,64.73515319824219
38,1.05,0.03,20.0,650,39,61.44915771484375
39,1.05,0.03,20.0,650,40,47.18733215332031
40,1.05,0.03,20.0,650,41,35.61000061035156
41,1.05,0.03,20.0,650,42,60.0406379699707
42,1.05,0.03,20.0,650,43,71.26604461669922
43,1.05,0.03,20.0,650,44,52.27033996582031
44,1.05,0.03,20.0,650,45,42.3538703918457
45,1.05,0.03,20.0,650,46,51.38058090209961
46,1.05,0.03,20.0,650,47,71.6230697631836
47,1.05,0.03,20.0,650,48,48.740623474121094
48,1.05,0.03,20.0,650,49,50.69537353515625
49,1.05,0.03,20.0,650,50,77.11963653564453
50,1.05,0.03,20.0,650,51,51.52955627441406
51,1.05,0.03,20.0,650,52,72.4212417602539
52,1.05,0.03,20.0,650,53,33.55821990966797
53,1.05,0.03,20.0,650,54,48.000308990478516
54,1.05,0.03,20.0,650,55,63.58330535888672
55,1.05,0.03,20.0,650,56,83.86054992675781
56,1.05,0.03,20.0,650,57,74.29303741455078
57,1.05,0.03,20.0,650,58,66.23792266845703
58,1.05,0.03,20.0,650,59,23.06487274169922
59,1.05,0.03,20.0,650,60,45.26536560058594
60,1.05,0.03,20.0,650,61,76.55763244628906
61,1.05,0.03,20.0,650,62,28.227699279785156
62,1.05,0.03,20.0,650,63,91.38919067382812
63,1.05,0.03,20.0,650,64,77.48789978027344
64,1.05,0.03,20.0,650,65,41.81709289550781
65,1.05,0.03,20.0,650,66,62.99451446533203
66,1.05,0.03,20.0,650,67,64.17486572265625
67,1.05,0.03,20.0,650,68,36.781864166259766
68,1.05,0.03,20.0,650,69,57.73234939575195
69,1.05,0.03,20.0,650,70,41.621524810791016
70,1.05,0.03,20.0,650,71,40.62507247924805
71,1.05,0.03,20.0,650,72,39.039058685302734
72,1.05,0.03,20.0,650,73,90.68482208251953
73,1.05,0.03,20.0,650,74,101.7548828125
74,1.05,0.03,20.0,650,75,31.433427810668945
75,1.05,0.03,20.0,650,76,57.437896728515625
76,1.05,0.03,20.0,650,77,72.45185852050781
77,1.05,0.03,20.0,650,78,50.65253448486328
78,1.05,0.03,20.0,650,79,37.70608139038086
79,1.05,0.03,20.0,650,80,87.33541107177734
80,1.05,0.03,20.0,650,81,82.00466918945312
81,1.05,0.03,20.0,650,82,47.26213073730469
82,1.05,0.03,20.0,650,84,69.68641662597656
83,1.05,0.03,20.0,650,85,52.40212631225586
84,1.05,0.03,20.0,650,86,62.64155960083008
85,1.05,0.03,20.0,650,90,82.75225067138672
86,1.05,0.03,20.0,650,91,46.2792854309082
