,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.85,0.003,10.0,750,1,52.58091735839844
1,0.85,0.003,10.0,750,2,81.11528778076172
2,0.85,0.003,10.0,750,3,40.362815856933594
3,0.85,0.003,10.0,750,4,51.1660041809082
4,0.85,0.003,10.0,750,5,67.34895324707031
5,0.85,0.003,10.0,750,6,50.25635528564453
6,0.85,0.003,10.0,750,7,71.74647521972656
7,0.85,0.003,10.0,750,8,57.99839782714844
8,0.85,0.003,10.0,750,9,34.286109924316406
9,0.85,0.003,10.0,750,10,48.53292465209961
10,0.85,0.003,10.0,750,11,69.32527160644531
11,0.85,0.003,10.0,750,12,55.52975845336914
12,0.85,0.003,10.0,750,13,38.19767761230469
13,0.85,0.003,10.0,750,14,87.54340362548828
14,0.85,0.003,10.0,750,15,75.13312530517578
15,0.85,0.003,10.0,750,16,76.06956481933594
16,0.85,0.003,10.0,750,17,66.80882263183594
17,0.85,0.003,10.0,750,18,87.88711547851562
18,0.85,0.003,10.0,750,19,29.581998825073242
19,0.85,0.003,10.0,750,20,31.938365936279297
20,0.85,0.003,10.0,750,21,47.9034423828125
21,0.85,0.003,10.0,750,22,49.83617401123047
22,0.85,0.003,10.0,750,23,67.41764831542969
23,0.85,0.003,10.0,750,24,60.980987548828125
24,0.85,0.003,10.0,750,25,66.18973541259766
25,0.85,0.003,10.0,750,26,65.73043060302734
26,0.85,0.003,10.0,750,27,39.447166442871094
27,0.85,0.003,10.0,750,28,71.73721313476562
28,0.85,0.003,10.0,750,29,68.02031707763672
29,0.85,0.003,10.0,750,30,38.17399215698242
30,0.85,0.003,10.0,750,31,71.7049331665039
31,0.85,0.003,10.0,750,32,58.53076171875
32,0.85,0.003,10.0,750,33,59.13022994995117
33,0.85,0.003,10.0,750,34,33.209693908691406
34,0.85,0.003,10.0,750,35,91.14398193359375
35,0.85,0.003,10.0,750,36,54.593894958496094
36,0.85,0.003,10.0,750,37,43.09078598022461
37,0.85,0.003,10.0,750,38,72.63766479492188
38,0.85,0.003,10.0,750,39,57.83513641357422
39,0.85,0.003,10.0,750,40,40.74565887451172
40,0.85,0.003,10.0,750,41,89.32343292236328
41,0.85,0.003,10.0,750,42,92.98696899414062
42,0.85,0.003,10.0,750,43,60.98973083496094
43,0.85,0.003,10.0,750,44,77.9379653930664
44,0.85,0.003,10.0,750,45,43.857723236083984
45,0.85,0.003,10.0,750,46,60.17367172241211
46,0.85,0.003,10.0,750,47,54.57986831665039
47,0.85,0.003,10.0,750,48,54.55534362792969
48,0.85,0.003,10.0,750,49,66.61726379394531
49,0.85,0.003,10.0,750,50,64.8473892211914
50,0.85,0.003,10.0,750,51,61.916236877441406
51,0.85,0.003,10.0,750,52,65.24775695800781
52,0.85,0.003,10.0,750,53,45.35686111450195
53,0.85,0.003,10.0,750,54,71.1376953125
54,0.85,0.003,10.0,750,55,53.893184661865234
55,0.85,0.003,10.0,750,56,78.7019271850586
56,0.85,0.003,10.0,750,57,50.07622528076172
57,0.85,0.003,10.0,750,58,38.27710723876953
58,0.85,0.003,10.0,750,59,26.208988189697266
59,0.85,0.003,10.0,750,60,71.66313934326172
60,0.85,0.003,10.0,750,61,67.78868865966797
61,0.85,0.003,10.0,750,62,37.677799224853516
62,0.85,0.003,10.0,750,63,81.79882049560547
63,0.85,0.003,10.0,750,64,81.77816009521484
64,0.85,0.003,10.0,750,65,36.24456787109375
65,0.85,0.003,10.0,750,66,72.60392761230469
66,0.85,0.003,10.0,750,67,52.02511978149414
67,0.85,0.003,10.0,750,68,49.37347412109375
68,0.85,0.003,10.0,750,69,32.53494644165039
69,0.85,0.003,10.0,750,70,66.3550033569336
70,0.85,0.003,10.0,750,71,53.46122741699219
71,0.85,0.003,10.0,750,72,37.17001724243164
72,0.85,0.003,10.0,750,73,71.04194641113281
73,0.85,0.003,10.0,750,74,58.38507843017578
74,0.85,0.003,10.0,750,75,34.5626335144043
