,num_samples,bws,trial,distance
0,12,10.0,1,71.62589263916016
1,12,10.0,2,85.78784942626953
2,12,10.0,3,65.97139739990234
3,12,10.0,4,82.12709045410156
4,12,10.0,5,95.15824890136719
5,12,10.0,6,63.417579650878906
6,12,10.0,7,80.79759979248047
7,12,10.0,8,49.47374725341797
8,12,10.0,9,91.19171905517578
9,12,10.0,10,71.0129623413086
10,12,10.0,11,82.9791030883789
11,12,10.0,12,116.99141693115234
12,12,10.0,13,59.09204864501953
13,12,10.0,14,72.94136810302734
14,12,10.0,15,95.75153350830078
15,12,10.0,16,84.62368774414062
16,12,10.0,17,64.96531677246094
17,12,10.0,18,89.0011215209961
18,12,10.0,19,82.94231414794922
19,12,10.0,20,94.26884460449219
20,12,10.0,21,60.523250579833984
21,12,10.0,22,41.961761474609375
22,12,10.0,23,95.48749542236328
23,12,10.0,24,88.4565658569336
24,12,10.0,25,65.8936767578125
25,12,10.0,26,84.76373291015625
26,12,10.0,27,72.98311614990234
27,12,10.0,28,80.16571807861328
28,12,10.0,29,60.26390075683594
29,12,10.0,30,80.28111267089844
30,12,10.0,31,74.09689331054688
31,12,10.0,32,65.03054809570312
32,12,10.0,33,84.40607452392578
33,12,10.0,34,79.84555053710938
34,12,10.0,35,82.95118713378906
35,12,10.0,36,64.86153411865234
36,12,10.0,37,63.41365432739258
37,12,10.0,38,73.92010498046875
38,12,10.0,39,68.99490356445312
39,12,10.0,40,98.96338653564453
40,12,10.0,41,79.28990936279297
41,12,10.0,42,83.64112854003906
42,12,10.0,43,53.45391845703125
43,12,10.0,44,88.77672576904297
44,12,10.0,45,71.52739715576172
45,12,10.0,46,89.79727935791016
46,12,10.0,47,68.8421859741211
47,12,10.0,48,56.725494384765625
48,12,10.0,49,84.70236206054688
49,12,10.0,50,80.7115249633789
50,12,10.0,51,88.42228698730469
51,12,10.0,52,68.81549835205078
52,12,10.0,53,38.14578628540039
53,12,10.0,54,62.219146728515625
54,12,10.0,55,61.777889251708984
55,12,10.0,56,92.4604721069336
56,12,10.0,57,79.2553482055664
57,12,10.0,58,59.313594818115234
58,12,10.0,59,41.9734001159668
59,12,10.0,60,87.2999038696289
60,12,10.0,61,76.1638412475586
61,12,10.0,62,42.49761962890625
62,12,10.0,63,82.9632339477539
63,12,10.0,64,82.83980560302734
64,12,10.0,65,79.15814971923828
65,12,10.0,66,62.699764251708984
66,12,10.0,67,116.27597045898438
67,12,10.0,68,58.19621276855469
68,12,10.0,69,77.98211669921875
69,12,10.0,70,81.74179077148438
70,12,10.0,71,51.92780685424805
71,12,10.0,72,93.3619384765625
72,12,10.0,73,69.43499755859375
73,12,10.0,74,63.48927688598633
74,12,10.0,75,56.961368560791016
75,12,10.0,76,52.175254821777344
76,12,10.0,77,77.20075988769531
77,12,10.0,78,78.05535125732422
78,12,10.0,79,82.89761352539062
79,12,10.0,80,61.68684005737305
80,12,10.0,81,81.30545806884766
81,12,10.0,82,51.6605224609375
82,12,10.0,84,61.471012115478516
83,12,10.0,85,56.595069885253906
84,12,10.0,86,103.05545043945312
85,12,10.0,90,96.4850082397461
86,12,10.0,91,55.04762268066406
87,12,10.0,93,80.34749603271484
88,12,10.0,94,74.93634033203125
89,12,10.0,97,66.81657409667969
90,12,10.0,98,84.29785919189453
91,12,10.0,99,86.83794403076172
92,12,10.0,100,81.9991226196289
93,12,10.0,102,72.44341278076172
94,12,10.0,103,65.82403564453125
95,12,10.0,106,81.82707214355469
96,12,10.0,107,60.1440315246582
97,12,10.0,109,72.30484008789062
98,12,10.0,111,76.06763458251953
99,12,10.0,112,74.8218765258789
100,12,10.0,113,70.16793823242188
101,12,10.0,114,107.8811264038086
102,12,10.0,115,118.07801818847656
103,12,10.0,118,97.60343170166016
104,12,10.0,121,59.40959930419922
105,12,10.0,122,112.50170135498047
106,12,10.0,123,66.4454116821289
107,12,10.0,126,75.44071960449219
108,12,10.0,127,95.04237365722656
109,12,10.0,129,53.2895622253418
110,12,10.0,132,82.14424896240234
111,12,10.0,133,76.89888000488281
112,12,10.0,139,89.73782348632812
113,12,10.0,140,75.41964721679688
114,12,10.0,142,67.3842544555664
115,12,10.0,143,75.15868377685547
116,12,10.0,144,87.31536865234375
117,12,10.0,145,59.97661590576172
118,12,10.0,148,85.6174087524414
119,12,10.0,149,80.47965240478516
120,12,10.0,154,80.0112533569336
121,12,10.0,156,66.25009155273438
122,12,10.0,158,98.32493591308594
123,12,10.0,163,83.69380187988281
124,12,10.0,166,59.673316955566406
125,12,10.0,170,83.495361328125
126,12,10.0,173,116.12775421142578
127,12,10.0,179,79.91902160644531
128,12,10.0,183,101.27986145019531
129,12,10.0,186,71.90975189208984
130,12,10.0,190,108.27922821044922
131,12,10.0,192,71.31011199951172
132,12,10.0,196,108.16278076171875
133,12,10.0,207,69.98258209228516
134,12,10.0,210,99.16641998291016
135,12,10.0,214,85.6761245727539
136,12,10.0,215,77.3098373413086
137,12,10.0,223,91.828369140625
138,12,10.0,254,96.09101104736328
139,12,10.0,283,38.382869720458984
140,12,10.0,289,68.98571014404297
141,12,10.0,297,91.88141632080078
142,12,10.0,302,84.30994415283203
143,12,10.0,306,90.96534729003906
144,12,10.0,307,80.88245391845703
145,12,10.0,316,112.43775177001953
146,12,10.0,319,95.23704528808594
147,12,10.0,326,85.1962890625
148,12,10.0,332,100.31395721435547
149,12,10.0,380,96.43513488769531
