,num_samples,bws,trial,distance
0,50,40.0,1,77.76067352294922
1,50,40.0,2,91.2729263305664
2,50,40.0,3,77.81861114501953
3,50,40.0,4,88.13025665283203
4,50,40.0,5,77.38753509521484
5,50,40.0,6,70.07513427734375
6,50,40.0,7,80.5177993774414
7,50,40.0,8,49.87975311279297
8,50,40.0,9,85.22103118896484
9,50,40.0,10,61.47208786010742
10,50,40.0,11,93.65275573730469
11,50,40.0,12,117.6798095703125
12,50,40.0,13,53.591392517089844
13,50,40.0,14,87.20063781738281
14,50,40.0,15,88.22206115722656
15,50,40.0,16,91.56900024414062
16,50,40.0,17,60.746360778808594
17,50,40.0,18,88.5841064453125
18,50,40.0,19,77.69056701660156
19,50,40.0,20,94.68338775634766
20,50,40.0,21,61.799503326416016
21,50,40.0,22,46.427833557128906
22,50,40.0,23,101.51277923583984
23,50,40.0,24,84.27074432373047
24,50,40.0,25,60.15647506713867
25,50,40.0,26,79.72383117675781
26,50,40.0,27,72.1986312866211
27,50,40.0,28,91.78759002685547
28,50,40.0,29,65.83307647705078
29,50,40.0,30,81.8140640258789
30,50,40.0,31,69.61077117919922
31,50,40.0,32,71.59751892089844
32,50,40.0,33,76.22273254394531
33,50,40.0,34,64.58688354492188
34,50,40.0,35,83.34772491455078
35,50,40.0,36,63.87722396850586
36,50,40.0,37,50.39501190185547
37,50,40.0,38,80.84390258789062
38,50,40.0,39,73.0331039428711
39,50,40.0,40,82.3281478881836
40,50,40.0,41,90.13579559326172
41,50,40.0,42,98.3191909790039
42,50,40.0,43,52.37221908569336
43,50,40.0,44,95.549072265625
44,50,40.0,45,85.77111053466797
45,50,40.0,46,86.9102783203125
46,50,40.0,47,71.47290802001953
47,50,40.0,48,53.12004470825195
48,50,40.0,49,96.5912857055664
49,50,40.0,50,76.52433013916016
50,50,40.0,51,62.754066467285156
51,50,40.0,52,72.46954345703125
52,50,40.0,53,42.2714729309082
53,50,40.0,54,66.26490020751953
54,50,40.0,55,56.759056091308594
55,50,40.0,56,69.72852325439453
56,50,40.0,57,95.11734771728516
57,50,40.0,58,60.987701416015625
58,50,40.0,59,36.67280578613281
59,50,40.0,60,101.16917419433594
60,50,40.0,61,83.87406158447266
61,50,40.0,62,47.741390228271484
62,50,40.0,63,89.60295104980469
63,50,40.0,64,75.48699188232422
64,50,40.0,65,79.65327453613281
65,50,40.0,66,60.27471160888672
66,50,40.0,67,125.28209686279297
67,50,40.0,68,54.624908447265625
68,50,40.0,69,75.04562377929688
69,50,40.0,70,90.28975677490234
70,50,40.0,71,46.95087432861328
71,50,40.0,72,111.61219787597656
72,50,40.0,73,70.38613891601562
73,50,40.0,74,66.08262634277344
74,50,40.0,75,59.810550689697266
75,50,40.0,76,71.66228485107422
76,50,40.0,77,83.17997741699219
77,50,40.0,78,81.57557678222656
78,50,40.0,79,79.67926788330078
79,50,40.0,80,66.47835540771484
80,50,40.0,81,79.09239959716797
81,50,40.0,82,53.49480438232422
82,50,40.0,84,63.918495178222656
83,50,40.0,85,58.42290115356445
84,50,40.0,86,104.23164367675781
85,50,40.0,90,93.67951965332031
86,50,40.0,91,62.354461669921875
87,50,40.0,93,67.43222045898438
88,50,40.0,94,74.20669555664062
89,50,40.0,97,74.875732421875
90,50,40.0,98,77.87218475341797
91,50,40.0,99,75.08849334716797
92,50,40.0,100,79.63078308105469
93,50,40.0,102,70.23224639892578
94,50,40.0,103,63.117305755615234
95,50,40.0,106,80.03719329833984
96,50,40.0,107,43.15137481689453
97,50,40.0,109,71.04141235351562
98,50,40.0,111,88.40859985351562
99,50,40.0,112,84.11557006835938
100,50,40.0,113,58.34267044067383
101,50,40.0,114,112.22338104248047
102,50,40.0,115,89.62725067138672
103,50,40.0,118,102.51753234863281
104,50,40.0,121,71.18348693847656
105,50,40.0,122,108.50602722167969
106,50,40.0,123,63.860816955566406
107,50,40.0,126,84.8702392578125
108,50,40.0,127,92.1514892578125
109,50,40.0,129,47.697425842285156
110,50,40.0,132,68.3135757446289
111,50,40.0,133,73.49414825439453
112,50,40.0,139,87.26458740234375
113,50,40.0,140,74.24610137939453
114,50,40.0,142,40.97795867919922
115,50,40.0,143,66.41985321044922
116,50,40.0,144,90.1010971069336
117,50,40.0,145,59.37701416015625
118,50,40.0,148,97.99638366699219
119,50,40.0,149,80.56684875488281
120,50,40.0,154,81.50067901611328
121,50,40.0,156,70.53335571289062
122,50,40.0,158,93.15461730957031
123,50,40.0,163,73.67533874511719
124,50,40.0,166,49.047325134277344
125,50,40.0,170,77.8187484741211
126,50,40.0,173,103.48440551757812
127,50,40.0,179,80.22466278076172
128,50,40.0,183,82.29351806640625
129,50,40.0,186,75.6211929321289
130,50,40.0,190,113.43937683105469
131,50,40.0,192,73.76168060302734
132,50,40.0,196,98.97574615478516
133,50,40.0,207,66.28002166748047
134,50,40.0,210,96.46807098388672
135,50,40.0,214,74.33331298828125
136,50,40.0,215,62.5145378112793
137,50,40.0,223,94.61832427978516
138,50,40.0,254,93.53626251220703
139,50,40.0,283,41.448360443115234
140,50,40.0,289,87.16545104980469
141,50,40.0,297,78.08631896972656
142,50,40.0,302,82.79452514648438
143,50,40.0,306,102.02743530273438
144,50,40.0,307,90.9310302734375
145,50,40.0,316,105.97367095947266
146,50,40.0,319,92.16726684570312
147,50,40.0,326,103.32835388183594
148,50,40.0,332,111.86143493652344
149,50,40.0,380,95.55557250976562
