,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.95,0.1,10.0,350,1,68.10611724853516
1,0.95,0.1,10.0,350,2,72.23323822021484
2,0.95,0.1,10.0,350,3,23.808692932128906
3,0.95,0.1,10.0,350,4,58.44970703125
4,0.95,0.1,10.0,350,5,72.1395034790039
5,0.95,0.1,10.0,350,6,53.006683349609375
6,0.95,0.1,10.0,350,7,72.88977813720703
7,0.95,0.1,10.0,350,8,54.048702239990234
8,0.95,0.1,10.0,350,9,33.50442886352539
9,0.95,0.1,10.0,350,10,59.661136627197266
10,0.95,0.1,10.0,350,11,90.49180603027344
11,0.95,0.1,10.0,350,12,73.05040740966797
12,0.95,0.1,10.0,350,13,46.00115966796875
13,0.95,0.1,10.0,350,14,75.22632598876953
14,0.95,0.1,10.0,350,15,63.241180419921875
15,0.95,0.1,10.0,350,16,74.45433807373047
16,0.95,0.1,10.0,350,17,61.43560028076172
17,0.95,0.1,10.0,350,18,90.81622314453125
18,0.95,0.1,10.0,350,19,43.43108367919922
19,0.95,0.1,10.0,350,20,40.84593200683594
20,0.95,0.1,10.0,350,21,49.17515563964844
21,0.95,0.1,10.0,350,22,50.16766357421875
22,0.95,0.1,10.0,350,23,75.70646667480469
23,0.95,0.1,10.0,350,24,66.82814025878906
24,0.95,0.1,10.0,350,25,73.85124206542969
25,0.95,0.1,10.0,350,26,68.47545623779297
26,0.95,0.1,10.0,350,27,43.09819793701172
27,0.95,0.1,10.0,350,28,79.27648162841797
28,0.95,0.1,10.0,350,29,64.00079345703125
29,0.95,0.1,10.0,350,30,41.57474136352539
30,0.95,0.1,10.0,350,31,67.71739959716797
31,0.95,0.1,10.0,350,32,51.75303268432617
32,0.95,0.1,10.0,350,33,51.289859771728516
33,0.95,0.1,10.0,350,34,27.272085189819336
34,0.95,0.1,10.0,350,35,90.23514556884766
35,0.95,0.1,10.0,350,36,62.947113037109375
36,0.95,0.1,10.0,350,37,36.02821731567383
37,0.95,0.1,10.0,350,38,61.54415512084961
38,0.95,0.1,10.0,350,39,54.83584976196289
39,0.95,0.1,10.0,350,40,55.314979553222656
40,0.95,0.1,10.0,350,41,79.7995376586914
41,0.95,0.1,10.0,350,42,93.25065612792969
42,0.95,0.1,10.0,350,43,49.22698211669922
43,0.95,0.1,10.0,350,44,80.95655822753906
44,0.95,0.1,10.0,350,45,52.07413864135742
45,0.95,0.1,10.0,350,46,73.67756652832031
46,0.95,0.1,10.0,350,47,64.37059020996094
47,0.95,0.1,10.0,350,48,50.4764289855957
48,0.95,0.1,10.0,350,49,75.6088638305664
49,0.95,0.1,10.0,350,50,71.00093078613281
50,0.95,0.1,10.0,350,51,53.08486557006836
