,threshold,tradeoff,bws,sample_weight,trial,distance
0,1.05,0.01,10.0,400,1,65.24635314941406
1,1.05,0.01,10.0,400,2,79.53852081298828
2,1.05,0.01,10.0,400,3,48.77126693725586
3,1.05,0.01,10.0,400,4,75.73040008544922
4,1.05,0.01,10.0,400,5,64.8543930053711
5,1.05,0.01,10.0,400,6,53.9989128112793
6,1.05,0.01,10.0,400,7,71.79146575927734
7,1.05,0.01,10.0,400,8,54.283992767333984
8,1.05,0.01,10.0,400,9,28.100784301757812
9,1.05,0.01,10.0,400,10,46.563209533691406
10,1.05,0.01,10.0,400,11,83.2625503540039
11,1.05,0.01,10.0,400,12,72.18751525878906
12,1.05,0.01,10.0,400,13,45.03728485107422
13,1.05,0.01,10.0,400,14,84.62915802001953
14,1.05,0.01,10.0,400,15,96.95213317871094
15,1.05,0.01,10.0,400,16,78.46692657470703
16,1.05,0.01,10.0,400,17,55.13231658935547
17,1.05,0.01,10.0,400,18,82.44895935058594
18,1.05,0.01,10.0,400,19,62.0858039855957
19,1.05,0.01,10.0,400,20,39.1678581237793
20,1.05,0.01,10.0,400,21,52.29146957397461
21,1.05,0.01,10.0,400,22,51.85307693481445
22,1.05,0.01,10.0,400,23,78.7482681274414
23,1.05,0.01,10.0,400,24,77.353759765625
24,1.05,0.01,10.0,400,25,66.7096939086914
25,1.05,0.01,10.0,400,26,67.72166442871094
26,1.05,0.01,10.0,400,27,49.609840393066406
27,1.05,0.01,10.0,400,28,93.58979034423828
28,1.05,0.01,10.0,400,29,54.78465270996094
29,1.05,0.01,10.0,400,30,49.09630584716797
30,1.05,0.01,10.0,400,31,81.11459350585938
31,1.05,0.01,10.0,400,32,67.99650573730469
32,1.05,0.01,10.0,400,33,66.21503448486328
33,1.05,0.01,10.0,400,34,34.872745513916016
34,1.05,0.01,10.0,400,35,88.7919921875
35,1.05,0.01,10.0,400,36,68.24272918701172
36,1.05,0.01,10.0,400,37,45.81768035888672
37,1.05,0.01,10.0,400,38,70.1703872680664
38,1.05,0.01,10.0,400,39,55.44577407836914
39,1.05,0.01,10.0,400,40,49.582035064697266
40,1.05,0.01,10.0,400,41,82.6476058959961
41,1.05,0.01,10.0,400,42,89.73736572265625
42,1.05,0.01,10.0,400,43,64.54231262207031
43,1.05,0.01,10.0,400,44,75.28116607666016
44,1.05,0.01,10.0,400,45,51.60561752319336
45,1.05,0.01,10.0,400,46,82.27406311035156
46,1.05,0.01,10.0,400,47,71.2256088256836
47,1.05,0.01,10.0,400,48,65.86017608642578
48,1.05,0.01,10.0,400,49,59.010169982910156
49,1.05,0.01,10.0,400,50,62.58195877075195
50,1.05,0.01,10.0,400,51,52.01258850097656
51,1.05,0.01,10.0,400,52,70.7375259399414
52,1.05,0.01,10.0,400,53,51.83458709716797
53,1.05,0.01,10.0,400,54,63.945159912109375
54,1.05,0.01,10.0,400,55,58.23585510253906
55,1.05,0.01,10.0,400,56,74.17658233642578
56,1.05,0.01,10.0,400,57,82.91590881347656
57,1.05,0.01,10.0,400,58,43.28046417236328
58,1.05,0.01,10.0,400,59,35.201080322265625
59,1.05,0.01,10.0,400,60,91.53532409667969
60,1.05,0.01,10.0,400,61,73.05519104003906
61,1.05,0.01,10.0,400,62,35.2823600769043
62,1.05,0.01,10.0,400,63,108.64043426513672
63,1.05,0.01,10.0,400,64,80.667236328125
64,1.05,0.01,10.0,400,65,31.804279327392578
65,1.05,0.01,10.0,400,66,70.07408905029297
66,1.05,0.01,10.0,400,67,70.53668212890625
67,1.05,0.01,10.0,400,68,47.035301208496094
68,1.05,0.01,10.0,400,69,47.78474807739258
69,1.05,0.01,10.0,400,70,70.82213592529297
70,1.05,0.01,10.0,400,71,46.52896499633789
71,1.05,0.01,10.0,400,72,32.16880798339844
72,1.05,0.01,10.0,400,73,72.37777709960938
73,1.05,0.01,10.0,400,74,59.72104263305664
74,1.05,0.01,10.0,400,75,30.42148780822754
75,1.05,0.01,10.0,400,76,54.50413513183594
76,1.05,0.01,10.0,400,77,108.2411117553711
77,1.05,0.01,10.0,400,78,66.81585693359375
78,1.05,0.01,10.0,400,79,49.11574172973633
79,1.05,0.01,10.0,400,80,71.78905487060547
80,1.05,0.01,10.0,400,81,77.73092651367188
81,1.05,0.01,10.0,400,82,48.40967559814453
82,1.05,0.01,10.0,400,84,84.01226043701172
83,1.05,0.01,10.0,400,85,46.054664611816406
84,1.05,0.01,10.0,400,86,75.00534057617188
85,1.05,0.01,10.0,400,90,84.73602294921875
86,1.05,0.01,10.0,400,91,57.0445556640625
87,1.05,0.01,10.0,400,93,29.881404876708984
88,1.05,0.01,10.0,400,94,63.64614486694336
89,1.05,0.01,10.0,400,97,65.04280853271484
90,1.05,0.01,10.0,400,98,61.37168884277344
91,1.05,0.01,10.0,400,99,77.00695037841797
92,1.05,0.01,10.0,400,100,79.38826751708984
93,1.05,0.01,10.0,400,102,73.78020477294922
94,1.05,0.01,10.0,400,103,54.41656494140625
95,1.05,0.01,10.0,400,106,91.10790252685547
96,1.05,0.01,10.0,400,107,65.66898345947266
97,1.05,0.01,10.0,400,109,71.41181182861328
98,1.05,0.01,10.0,400,111,80.04255676269531
99,1.05,0.01,10.0,400,112,68.03266906738281
100,1.05,0.01,10.0,400,113,59.24924087524414
101,1.05,0.01,10.0,400,114,79.32820129394531
102,1.05,0.01,10.0,400,115,84.56285095214844
103,1.05,0.01,10.0,400,118,86.224609375
104,1.05,0.01,10.0,400,121,27.45414924621582
105,1.05,0.01,10.0,400,122,89.73311614990234
106,1.05,0.01,10.0,400,123,73.19025421142578
107,1.05,0.01,10.0,400,126,74.58626556396484
108,1.05,0.01,10.0,400,127,77.1399154663086
109,1.05,0.01,10.0,400,129,53.22312545776367
110,1.05,0.01,10.0,400,132,34.540748596191406
111,1.05,0.01,10.0,400,133,38.901466369628906
112,1.05,0.01,10.0,400,139,79.04457092285156
113,1.05,0.01,10.0,400,140,108.0333480834961
114,1.05,0.01,10.0,400,142,53.34341812133789
115,1.05,0.01,10.0,400,143,65.1063003540039
116,1.05,0.01,10.0,400,144,49.52962112426758
117,1.05,0.01,10.0,400,145,57.653377532958984
118,1.05,0.01,10.0,400,148,57.02354431152344
119,1.05,0.01,10.0,400,149,84.64375305175781
120,1.05,0.01,10.0,400,154,83.82000732421875
121,1.05,0.01,10.0,400,156,55.71769332885742
122,1.05,0.01,10.0,400,158,99.02078247070312
123,1.05,0.01,10.0,400,163,60.45900344848633
124,1.05,0.01,10.0,400,166,37.8623161315918
125,1.05,0.01,10.0,400,170,75.28755950927734
126,1.05,0.01,10.0,400,173,104.89002990722656
127,1.05,0.01,10.0,400,179,37.416969299316406
128,1.05,0.01,10.0,400,183,56.12291717529297
129,1.05,0.01,10.0,400,186,37.810611724853516
130,1.05,0.01,10.0,400,190,81.00432586669922
131,1.05,0.01,10.0,400,192,28.835041046142578
132,1.05,0.01,10.0,400,196,89.45479583740234
133,1.05,0.01,10.0,400,207,40.028804779052734
134,1.05,0.01,10.0,400,210,44.339569091796875
135,1.05,0.01,10.0,400,214,44.93635559082031
136,1.05,0.01,10.0,400,215,30.855257034301758
137,1.05,0.01,10.0,400,223,70.6954345703125
138,1.05,0.01,10.0,400,254,51.714176177978516
139,1.05,0.01,10.0,400,283,58.26150131225586
140,1.05,0.01,10.0,400,289,64.56491088867188
141,1.05,0.01,10.0,400,297,30.158809661865234
142,1.05,0.01,10.0,400,302,30.349029541015625
143,1.05,0.01,10.0,400,306,91.81400299072266
144,1.05,0.01,10.0,400,307,53.24758529663086
145,1.05,0.01,10.0,400,316,69.0752182006836
146,1.05,0.01,10.0,400,319,57.147125244140625
147,1.05,0.01,10.0,400,326,52.117610931396484
148,1.05,0.01,10.0,400,332,57.33774185180664
149,1.05,0.01,10.0,400,380,104.67579650878906
