,threshold,tradeoff,bws,sample_weight,trial,distance
0,1.0,0.01,10.0,550,1,61.65803146362305
1,1.0,0.01,10.0,550,2,76.43843078613281
2,1.0,0.01,10.0,550,3,32.232818603515625
3,1.0,0.01,10.0,550,4,65.797119140625
4,1.0,0.01,10.0,550,5,75.67781829833984
5,1.0,0.01,10.0,550,6,57.55394744873047
6,1.0,0.01,10.0,550,7,61.583984375
7,1.0,0.01,10.0,550,8,55.971397399902344
8,1.0,0.01,10.0,550,9,36.16817092895508
9,1.0,0.01,10.0,550,10,58.158634185791016
10,1.0,0.01,10.0,550,11,80.16502380371094
11,1.0,0.01,10.0,550,12,72.06871032714844
12,1.0,0.01,10.0,550,13,40.74785232543945
13,1.0,0.01,10.0,550,14,81.03168487548828
14,1.0,0.01,10.0,550,15,76.53250885009766
15,1.0,0.01,10.0,550,16,73.2503662109375
16,1.0,0.01,10.0,550,17,64.8490982055664
17,1.0,0.01,10.0,550,18,83.5462875366211
18,1.0,0.01,10.0,550,19,55.91810607910156
19,1.0,0.01,10.0,550,20,45.65419387817383
20,1.0,0.01,10.0,550,21,52.905731201171875
21,1.0,0.01,10.0,550,22,53.447364807128906
22,1.0,0.01,10.0,550,23,84.41381072998047
23,1.0,0.01,10.0,550,24,51.66408157348633
24,1.0,0.01,10.0,550,25,61.12253952026367
25,1.0,0.01,10.0,550,26,58.935062408447266
26,1.0,0.01,10.0,550,27,47.398590087890625
27,1.0,0.01,10.0,550,28,77.75831604003906
28,1.0,0.01,10.0,550,29,66.59041595458984
29,1.0,0.01,10.0,550,30,30.066871643066406
30,1.0,0.01,10.0,550,31,73.25457763671875
31,1.0,0.01,10.0,550,32,53.222328186035156
32,1.0,0.01,10.0,550,33,88.14688110351562
33,1.0,0.01,10.0,550,34,32.54684066772461
34,1.0,0.01,10.0,550,35,93.55213165283203
35,1.0,0.01,10.0,550,36,63.695648193359375
36,1.0,0.01,10.0,550,37,51.76983642578125
37,1.0,0.01,10.0,550,38,60.91932678222656
38,1.0,0.01,10.0,550,39,56.996280670166016
39,1.0,0.01,10.0,550,40,51.12784957885742
40,1.0,0.01,10.0,550,41,87.72445678710938
41,1.0,0.01,10.0,550,42,88.74729919433594
42,1.0,0.01,10.0,550,43,67.67232513427734
43,1.0,0.01,10.0,550,44,84.68533325195312
44,1.0,0.01,10.0,550,45,43.85509490966797
45,1.0,0.01,10.0,550,46,55.93861770629883
46,1.0,0.01,10.0,550,47,56.4527702331543
47,1.0,0.01,10.0,550,48,51.36274719238281
48,1.0,0.01,10.0,550,49,61.386905670166016
49,1.0,0.01,10.0,550,50,77.0824203491211
50,1.0,0.01,10.0,550,51,55.77256393432617
51,1.0,0.01,10.0,550,52,71.59984588623047
52,1.0,0.01,10.0,550,53,46.566551208496094
53,1.0,0.01,10.0,550,54,68.36302185058594
54,1.0,0.01,10.0,550,55,56.80369186401367
55,1.0,0.01,10.0,550,56,73.17454528808594
56,1.0,0.01,10.0,550,57,74.75719451904297
57,1.0,0.01,10.0,550,58,47.12477493286133
58,1.0,0.01,10.0,550,59,29.00806427001953
59,1.0,0.01,10.0,550,60,80.97307586669922
60,1.0,0.01,10.0,550,61,60.593772888183594
61,1.0,0.01,10.0,550,62,36.57049560546875
62,1.0,0.01,10.0,550,63,86.96343231201172
63,1.0,0.01,10.0,550,64,73.46050262451172
64,1.0,0.01,10.0,550,65,39.194129943847656
65,1.0,0.01,10.0,550,66,71.76439666748047
66,1.0,0.01,10.0,550,67,59.928955078125
67,1.0,0.01,10.0,550,68,42.35517501831055
68,1.0,0.01,10.0,550,69,39.630313873291016
69,1.0,0.01,10.0,550,70,85.07373046875
70,1.0,0.01,10.0,550,71,39.619014739990234
71,1.0,0.01,10.0,550,72,28.517051696777344
72,1.0,0.01,10.0,550,73,64.07393646240234
73,1.0,0.01,10.0,550,74,69.30302429199219
74,1.0,0.01,10.0,550,75,33.18593978881836
75,1.0,0.01,10.0,550,76,45.92023468017578
76,1.0,0.01,10.0,550,77,62.98922348022461
77,1.0,0.01,10.0,550,78,78.83079528808594
78,1.0,0.01,10.0,550,79,42.825138092041016
79,1.0,0.01,10.0,550,80,67.54547119140625
80,1.0,0.01,10.0,550,81,67.27379608154297
81,1.0,0.01,10.0,550,82,56.17256546020508
82,1.0,0.01,10.0,550,84,61.582759857177734
83,1.0,0.01,10.0,550,85,56.92915344238281
84,1.0,0.01,10.0,550,86,83.08943939208984
85,1.0,0.01,10.0,550,90,77.85094451904297
86,1.0,0.01,10.0,550,91,49.125953674316406
87,1.0,0.01,10.0,550,93,25.94083023071289
88,1.0,0.01,10.0,550,94,72.4853744506836
89,1.0,0.01,10.0,550,97,69.2502670288086
90,1.0,0.01,10.0,550,98,62.575496673583984
91,1.0,0.01,10.0,550,99,72.13528442382812
92,1.0,0.01,10.0,550,100,70.98543548583984
93,1.0,0.01,10.0,550,102,60.44218063354492
94,1.0,0.01,10.0,550,103,43.77644729614258
95,1.0,0.01,10.0,550,106,82.0771713256836
96,1.0,0.01,10.0,550,107,47.74730682373047
97,1.0,0.01,10.0,550,109,65.08357238769531
98,1.0,0.01,10.0,550,111,79.41275787353516
99,1.0,0.01,10.0,550,112,72.964111328125
100,1.0,0.01,10.0,550,113,58.84519577026367
101,1.0,0.01,10.0,550,114,64.42711639404297
102,1.0,0.01,10.0,550,115,89.58499908447266
103,1.0,0.01,10.0,550,118,80.3483657836914
104,1.0,0.01,10.0,550,121,26.848360061645508
105,1.0,0.01,10.0,550,122,96.90457916259766
106,1.0,0.01,10.0,550,123,48.73124694824219
107,1.0,0.01,10.0,550,126,74.36748504638672
108,1.0,0.01,10.0,550,127,88.73479461669922
109,1.0,0.01,10.0,550,129,57.845088958740234
110,1.0,0.01,10.0,550,132,37.25648880004883
111,1.0,0.01,10.0,550,133,42.36001968383789
112,1.0,0.01,10.0,550,139,54.230342864990234
113,1.0,0.01,10.0,550,140,74.60858917236328
114,1.0,0.01,10.0,550,142,61.54413986206055
115,1.0,0.01,10.0,550,143,64.80091094970703
116,1.0,0.01,10.0,550,144,63.638267517089844
117,1.0,0.01,10.0,550,145,60.91340637207031
118,1.0,0.01,10.0,550,148,57.967071533203125
119,1.0,0.01,10.0,550,149,81.98453521728516
120,1.0,0.01,10.0,550,154,55.151065826416016
121,1.0,0.01,10.0,550,156,64.31163787841797
122,1.0,0.01,10.0,550,158,103.85895538330078
123,1.0,0.01,10.0,550,163,58.284400939941406
124,1.0,0.01,10.0,550,166,41.91947937011719
125,1.0,0.01,10.0,550,170,72.92298889160156
126,1.0,0.01,10.0,550,173,96.15541076660156
127,1.0,0.01,10.0,550,179,32.171878814697266
128,1.0,0.01,10.0,550,183,47.35888671875
129,1.0,0.01,10.0,550,186,53.9064826965332
130,1.0,0.01,10.0,550,190,84.71278381347656
131,1.0,0.01,10.0,550,192,28.932903289794922
132,1.0,0.01,10.0,550,196,85.99173736572266
133,1.0,0.01,10.0,550,207,54.858428955078125
134,1.0,0.01,10.0,550,210,56.473724365234375
135,1.0,0.01,10.0,550,214,51.944618225097656
136,1.0,0.01,10.0,550,215,34.28361511230469
137,1.0,0.01,10.0,550,223,44.06494140625
138,1.0,0.01,10.0,550,254,57.25898742675781
139,1.0,0.01,10.0,550,283,53.094417572021484
140,1.0,0.01,10.0,550,289,77.03584289550781
141,1.0,0.01,10.0,550,297,23.722152709960938
142,1.0,0.01,10.0,550,302,42.06132507324219
143,1.0,0.01,10.0,550,306,87.3116226196289
144,1.0,0.01,10.0,550,307,57.323978424072266
145,1.0,0.01,10.0,550,316,69.21537017822266
146,1.0,0.01,10.0,550,319,56.331275939941406
147,1.0,0.01,10.0,550,326,56.85359573364258
148,1.0,0.01,10.0,550,332,55.92124938964844
149,1.0,0.01,10.0,550,380,89.23783874511719
