,threshold,tradeoff,bws,sample_weight,trial,distance
0,1.05,0.03,10.0,250,1,54.25088119506836
1,1.05,0.03,10.0,250,2,80.38097381591797
2,1.05,0.03,10.0,250,3,60.12401580810547
3,1.05,0.03,10.0,250,4,75.42780303955078
4,1.05,0.03,10.0,250,5,74.10356903076172
5,1.05,0.03,10.0,250,6,55.60601806640625
6,1.05,0.03,10.0,250,7,73.16133880615234
7,1.05,0.03,10.0,250,8,75.9474868774414
8,1.05,0.03,10.0,250,9,30.925439834594727
9,1.05,0.03,10.0,250,10,58.4563102722168
10,1.05,0.03,10.0,250,11,80.9410629272461
11,1.05,0.03,10.0,250,12,71.33719635009766
12,1.05,0.03,10.0,250,13,41.501956939697266
13,1.05,0.03,10.0,250,14,81.87548828125
14,1.05,0.03,10.0,250,15,83.66279602050781
15,1.05,0.03,10.0,250,16,81.9751968383789
16,1.05,0.03,10.0,250,17,63.538841247558594
17,1.05,0.03,10.0,250,18,91.83757019042969
18,1.05,0.03,10.0,250,19,50.13273620605469
19,1.05,0.03,10.0,250,20,46.249019622802734
20,1.05,0.03,10.0,250,21,56.74519729614258
21,1.05,0.03,10.0,250,22,50.02709197998047
22,1.05,0.03,10.0,250,23,74.22832489013672
23,1.05,0.03,10.0,250,24,81.68582916259766
24,1.05,0.03,10.0,250,25,64.89883422851562
25,1.05,0.03,10.0,250,26,76.35555267333984
26,1.05,0.03,10.0,250,27,65.60970306396484
27,1.05,0.03,10.0,250,28,85.77071380615234
28,1.05,0.03,10.0,250,29,57.12773895263672
29,1.05,0.03,10.0,250,30,52.38612747192383
30,1.05,0.03,10.0,250,31,76.74332427978516
31,1.05,0.03,10.0,250,32,47.791690826416016
32,1.05,0.03,10.0,250,33,65.89214324951172
33,1.05,0.03,10.0,250,34,37.81538009643555
34,1.05,0.03,10.0,250,35,86.57841491699219
35,1.05,0.03,10.0,250,36,63.6666145324707
36,1.05,0.03,10.0,250,37,49.25537872314453
37,1.05,0.03,10.0,250,38,59.77146530151367
38,1.05,0.03,10.0,250,39,52.91841125488281
39,1.05,0.03,10.0,250,40,39.873870849609375
40,1.05,0.03,10.0,250,41,85.05136108398438
41,1.05,0.03,10.0,250,42,88.2628173828125
42,1.05,0.03,10.0,250,43,72.57945251464844
43,1.05,0.03,10.0,250,44,79.05630493164062
44,1.05,0.03,10.0,250,45,46.990509033203125
45,1.05,0.03,10.0,250,46,78.84818267822266
46,1.05,0.03,10.0,250,47,59.15203094482422
47,1.05,0.03,10.0,250,48,66.69561767578125
48,1.05,0.03,10.0,250,49,56.95155715942383
49,1.05,0.03,10.0,250,50,76.71773529052734
50,1.05,0.03,10.0,250,51,52.18394088745117
51,1.05,0.03,10.0,250,52,77.33419799804688
52,1.05,0.03,10.0,250,53,40.749046325683594
53,1.05,0.03,10.0,250,54,65.88308715820312
54,1.05,0.03,10.0,250,55,66.7763671875
55,1.05,0.03,10.0,250,56,78.3158950805664
56,1.05,0.03,10.0,250,57,82.59164428710938
57,1.05,0.03,10.0,250,58,51.33588409423828
58,1.05,0.03,10.0,250,59,25.257471084594727
59,1.05,0.03,10.0,250,60,78.22113800048828
60,1.05,0.03,10.0,250,61,64.93587493896484
61,1.05,0.03,10.0,250,62,23.55332374572754
62,1.05,0.03,10.0,250,63,107.11796569824219
63,1.05,0.03,10.0,250,64,68.614013671875
64,1.05,0.03,10.0,250,65,47.123207092285156
65,1.05,0.03,10.0,250,66,73.03314208984375
66,1.05,0.03,10.0,250,67,79.6498031616211
67,1.05,0.03,10.0,250,68,41.30823516845703
68,1.05,0.03,10.0,250,69,41.5897216796875
69,1.05,0.03,10.0,250,70,54.240665435791016
70,1.05,0.03,10.0,250,71,48.2645263671875
71,1.05,0.03,10.0,250,72,36.203224182128906
72,1.05,0.03,10.0,250,73,78.01779174804688
73,1.05,0.03,10.0,250,74,54.33348846435547
74,1.05,0.03,10.0,250,75,32.17655563354492
75,1.05,0.03,10.0,250,76,39.73524475097656
76,1.05,0.03,10.0,250,77,86.15077209472656
77,1.05,0.03,10.0,250,78,56.11151885986328
78,1.05,0.03,10.0,250,79,50.55711364746094
79,1.05,0.03,10.0,250,80,62.39079284667969
80,1.05,0.03,10.0,250,81,71.97752380371094
81,1.05,0.03,10.0,250,82,53.15668487548828
82,1.05,0.03,10.0,250,84,85.1094970703125
83,1.05,0.03,10.0,250,85,54.84544372558594
84,1.05,0.03,10.0,250,86,85.21153259277344
85,1.05,0.03,10.0,250,90,77.52549743652344
86,1.05,0.03,10.0,250,91,51.106292724609375
87,1.05,0.03,10.0,250,93,27.965253829956055
88,1.05,0.03,10.0,250,94,68.81781005859375
89,1.05,0.03,10.0,250,97,71.33885192871094
90,1.05,0.03,10.0,250,98,65.68971252441406
91,1.05,0.03,10.0,250,99,77.37223815917969
92,1.05,0.03,10.0,250,100,84.92916107177734
93,1.05,0.03,10.0,250,102,78.00402069091797
94,1.05,0.03,10.0,250,103,43.973388671875
95,1.05,0.03,10.0,250,106,85.2967300415039
96,1.05,0.03,10.0,250,107,61.74085235595703
97,1.05,0.03,10.0,250,109,64.2156753540039
98,1.05,0.03,10.0,250,111,87.4730224609375
99,1.05,0.03,10.0,250,112,73.87726593017578
100,1.05,0.03,10.0,250,113,60.66865921020508
101,1.05,0.03,10.0,250,114,50.567935943603516
102,1.05,0.03,10.0,250,115,84.25579071044922
103,1.05,0.03,10.0,250,118,70.91094970703125
104,1.05,0.03,10.0,250,121,26.67610740661621
