,threshold,tradeoff,bws,sample_weight,trial,distance
0,0.8,0.1,10.0,750,1,54.83855056762695
1,0.8,0.1,10.0,750,2,73.45380401611328
2,0.8,0.1,10.0,750,3,35.904014587402344
3,0.8,0.1,10.0,750,4,57.252559661865234
4,0.8,0.1,10.0,750,5,64.112060546875
5,0.8,0.1,10.0,750,6,62.74454879760742
6,0.8,0.1,10.0,750,7,71.19805908203125
7,0.8,0.1,10.0,750,8,61.980045318603516
8,0.8,0.1,10.0,750,9,32.57014846801758
9,0.8,0.1,10.0,750,10,58.547096252441406
10,0.8,0.1,10.0,750,11,79.37517547607422
11,0.8,0.1,10.0,750,12,77.4109115600586
12,0.8,0.1,10.0,750,13,44.84379577636719
13,0.8,0.1,10.0,750,14,79.62565612792969
14,0.8,0.1,10.0,750,15,67.55613708496094
15,0.8,0.1,10.0,750,16,79.31017303466797
16,0.8,0.1,10.0,750,17,53.26005935668945
17,0.8,0.1,10.0,750,18,98.1017837524414
18,0.8,0.1,10.0,750,19,55.526954650878906
19,0.8,0.1,10.0,750,20,45.86867141723633
20,0.8,0.1,10.0,750,21,40.99100112915039
21,0.8,0.1,10.0,750,22,55.63307571411133
22,0.8,0.1,10.0,750,23,65.75052642822266
23,0.8,0.1,10.0,750,24,55.45629119873047
24,0.8,0.1,10.0,750,25,71.54933166503906
25,0.8,0.1,10.0,750,26,71.20114135742188
26,0.8,0.1,10.0,750,27,51.09099197387695
27,0.8,0.1,10.0,750,28,80.7141342163086
28,0.8,0.1,10.0,750,29,64.42212677001953
29,0.8,0.1,10.0,750,30,44.018096923828125
30,0.8,0.1,10.0,750,31,81.26432037353516
31,0.8,0.1,10.0,750,32,52.23001480102539
32,0.8,0.1,10.0,750,33,52.6373405456543
33,0.8,0.1,10.0,750,34,36.69155502319336
34,0.8,0.1,10.0,750,35,92.4516830444336
35,0.8,0.1,10.0,750,36,66.62974548339844
36,0.8,0.1,10.0,750,37,46.89674377441406
37,0.8,0.1,10.0,750,38,77.71578979492188
38,0.8,0.1,10.0,750,39,59.27139663696289
39,0.8,0.1,10.0,750,40,44.44691467285156
40,0.8,0.1,10.0,750,41,85.20970916748047
41,0.8,0.1,10.0,750,42,96.28799438476562
42,0.8,0.1,10.0,750,43,49.507328033447266
43,0.8,0.1,10.0,750,44,72.0498275756836
44,0.8,0.1,10.0,750,45,43.584754943847656
45,0.8,0.1,10.0,750,46,72.06671905517578
46,0.8,0.1,10.0,750,47,53.63351058959961
47,0.8,0.1,10.0,750,48,52.420658111572266
48,0.8,0.1,10.0,750,49,79.48487091064453
49,0.8,0.1,10.0,750,50,74.58226013183594
50,0.8,0.1,10.0,750,51,57.70609664916992
51,0.8,0.1,10.0,750,52,65.09687042236328
52,0.8,0.1,10.0,750,53,48.53524398803711
53,0.8,0.1,10.0,750,54,62.579219818115234
54,0.8,0.1,10.0,750,55,56.70343017578125
55,0.8,0.1,10.0,750,56,78.1927719116211
56,0.8,0.1,10.0,750,57,52.90338134765625
57,0.8,0.1,10.0,750,58,32.89316177368164
58,0.8,0.1,10.0,750,59,31.00422477722168
59,0.8,0.1,10.0,750,60,83.75646209716797
60,0.8,0.1,10.0,750,61,61.53799819946289
61,0.8,0.1,10.0,750,62,38.42575454711914
62,0.8,0.1,10.0,750,63,82.21798706054688
63,0.8,0.1,10.0,750,64,72.65776824951172
64,0.8,0.1,10.0,750,65,58.85295486450195
